"","X","Unnamed..0.1","category","RECORDING_SESSION_LABEL","IA_DWELL_TIME","IA_REGRESSION_PATH_DURATION","IA_AVERAGE_FIX_PUPIL_SIZE","IA_REGRESSION_IN_COUNT","IA_REGRESSION_OUT_FULL_COUNT","word","anger","disgust","fear","joy","neutral","sadness","surprise","negative","neutral.1","positive","word_length","concreteness","Unnamed..0","X0","engagement_score","highlight","story","norm_dt"
"2405",171,171,1,"14",0,0,NA,0,0,2,0.757083058357239,0.019380172714591,0.151619657874107,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.592797756195068,0.361067175865173,2,3.2,171,"""Go on!""",1.86,1,"SM",0
"2406",172,172,1,"14",1386,1616,119,1,1,34,0.0156767256557941,0.111743740737438,0.0225797966122627,0.319660753011703,0.490402191877365,0.0335930921137332,0.0063437642529606,0.0258376952260732,0.796820342540741,0.17734207212925,3.91176470588235,2.6571875,172,"The horse went on into the water up to his belly and stopped, but at once went on again with an effort, and Marya Vassilyevna was aware of a keen chilliness in her feet.",1.86,1,"SM",40.7647058823529
"2407",173,173,1,"14",0,0,NA,0,0,2,0.757083058357239,0.019380172714591,0.151619657874107,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.592797756195068,0.361067175865173,2,3.2,173,"""Go on!""",1.86,1,"SM",0
"2408",174,174,1,"14",0,0,NA,0,0,5,0.158997774124146,0.153972536325455,0.0170776061713695,0.0235416237264871,0.603675782680511,0.0194220561534166,0.0233126152306795,0.0427788123488426,0.718449473381042,0.238771632313728,4.4,3.088,174,"she, too, shouted, getting up.",1.86,1,"SM",0
"2409",175,175,1,"14",0,0,NA,0,0,2,0.757083058357239,0.019380172714591,0.151619657874107,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461350455880165,0.592797994613647,0.361066937446594,2,3.2,175,"""Go on!""",1.86,1,"SM",0
"2410",176,176,2,"14",730,730,123,0,0,6,0.17063844203949,0.278094887733459,0.129556849598884,0.0076736859045922,0.351699650287628,0.0240711569786071,0.0382652841508388,0.242098122835159,0.695156037807465,0.0627457797527313,3.16666666666667,2.91666666666667,176,"They got out on the bank.",1.86,1,"SM",121.666666666667
"2411",177,177,3,"14",600,600,121.75,0,0,9,0.049196220934391,0.120553895831108,0.0065900906920433,0.388464868068695,0.400842607021332,0.0155375162139534,0.0188147965818643,0.238455027341843,0.41452369093895,0.34702131152153,3.44444444444444,2.55,177,"""Nice mess it is, Lord have mercy upon us!""",1.86,1,"SM",66.6666666666667
"2412",178,178,3,"14",512,512,124,0,0,6,0.0408418029546737,0.0314645282924175,0.0045243478380143,0.0065523539669811,0.870867550373077,0.0115548083558678,0.0341946184635162,0.0628289580345153,0.879360854625702,0.0578101761639118,6.5,2.935,178,"muttered Semyon, setting straight the harness.",1.86,1,"SM",85.3333333333333
"2413",179,179,3,"14",548,548,113.333333333333,1,0,7,0.0267926417291164,0.193018928170204,0.122200131416321,0.0041439337655901,0.608307301998138,0.0339553765952587,0.0115817636251449,0.274363696575165,0.450866937637329,0.274769365787506,4.125,2.25166666666667,179,"""It’s a perfect plague with this Zemstvo....""",1.86,1,"SM",78.2857142857143
"2414",180,180,1,"14",1502,2658,105.5,3,4,53,0.0129729649052023,0.0094222230836749,0.660694360733032,0.0027002873830497,0.0082703484222292,0.301423460245132,0.004516311455518,0.874773383140564,0.113935373723507,0.0112912850454449,4.0188679245283,2.77083333333333,180,"Her shoes and goloshes were full of water, the lower part of her dress and of her coat and one sleeve were wet and dripping: the sugar and flour had got wet, and that was worst of all, and Marya Vassilyevna could only clasp her hands in despair and say: ""Oh, Semyon, Semyon!",1.86,1,"SM",28.3396226415094
"2415",181,181,4,"14",0,0,NA,0,0,5,0.0217892695218324,0.0160582046955823,0.0127273937687277,0.323137849569321,0.154070794582367,0.0197035633027553,0.452512890100479,0.94637006521225,0.0470487028360366,0.0065813604742288,4.6,2.166,181,"How tiresome you are really!...""",1.86,1,"SM",0
"2416",182,182,3,"14",0,0,NA,0,0,8,0.0350563712418079,0.0564346350729465,0.740624845027924,0.0075306422077119,0.103054881095886,0.0182896740734577,0.0390089489519596,0.177309468388557,0.78389710187912,0.0387933403253555,4.625,2.845,182,"The barrier was down at the railway crossing.",1.86,1,"SM",0
"2417",183,183,3,"14",368,646,121,1,1,8,0.0145515762269496,0.0603648051619529,0.84714025259018,0.0050103827379643,0.0138253532350063,0.0064236195757985,0.0526840947568416,0.0654508844017982,0.866758584976196,0.0677903965115547,3.75,2.62125,183,"A train was coming out of the station.",1.86,1,"SM",46
"2418",184,184,3,"14",2528,3234,118.7,3,2,17,0.0171994790434837,0.0299485828727483,0.869551360607147,0.0032067489810287,0.04636762291193,0.0294641721993684,0.0042620389722287,0.51958179473877,0.457394808530807,0.0230234079062938,4.94117647058824,2.71933333333333,184,"Marya Vassilyevna stood at the crossing waiting till it should pass, and shivering all over with cold.",1.86,1,"SM",148.705882352941
"2419",185,185,1,"14",6106,7172,192.352941176471,3,4,48,0.0019634456839412,0.0025529616978019,0.986796855926514,0.0010484824888408,0.0022558004129678,0.0024269551504403,0.0029556297231465,0.143228784203529,0.720358431339264,0.136412709951401,4.33333333333333,2.72152173913043,185,"Vyazovye was in sight now, and the school with the green roof, and the church with its crosses flashing in the evening sun: and the station windows flashed too, and a pink smoke rose from the engine... and it seemed to her that everything was trembling with cold.",1.86,1,"SM",127.208333333333
"2420",186,186,3,"14",5192,6082,167.107142857143,4,4,25,0.0105309057980775,0.559864699840546,0.0353108830749988,0.0329599864780902,0.21774023771286,0.104911908507347,0.0386813543736934,0.0290858149528503,0.345712810754776,0.625201404094696,4.16,2.85166666666667,186,"Here was the train; the windows reflected the gleaming light like the crosses on the church: it made her eyes ache to look at them.",1.86,1,"SM",207.68
"2421",187,187,3,"14",1464,1676,145.857142857143,1,1,21,0.014258331619203,0.858109414577484,0.0996428951621055,0.0042018564417958,0.0135350255295634,0.002675951225683,0.0075765741057693,0.0363397262990474,0.889151036739349,0.0745091587305069,4.81818181818182,3.0415,187,"On the little platform between two first-class carriages a lady was standing, and Marya Vassilyevna glanced at her as she passed.",1.86,1,"SM",69.7142857142857
"2422",188,188,4,"14",0,0,NA,0,0,2,0.234690129756927,0.133204936981201,0.0153695465996861,0.0098838815465569,0.013923792168498,0.0478187538683414,0.545108914375305,0.278868079185486,0.619379818439484,0.101752161979675,4.5,3.8,188,"Her mother!",1.86,1,"SM",0
"2423",189,189,4,"14",298,298,131.5,0,0,3,0.0229908935725688,0.0431306920945644,0.0033791533205658,0.0042737750336527,0.0149879045784473,0.0081482427194714,0.903089344501495,0.0568876750767231,0.362886607646942,0.580225706100464,5.33333333333333,1.84333333333333,189,"What a resemblance!",1.86,1,"SM",99.3333333333333
"2424",190,190,4,"14",1188,1366,152.6,0,0,17,0.0111081041395664,0.0601177439093589,0.0010832413099706,0.0101121868938207,0.865666687488556,0.0078885303810238,0.0440233908593654,0.0418853536248207,0.670636355876923,0.287478268146515,3.82352941176471,2.57294117647059,190,"Her mother had had just such luxuriant hair, just such a brow and bend of the head.",1.86,1,"SM",69.8823529411765
"2425",191,191,4,"14",1798,2194,136.5,1,1,70,0.0073814308270812,0.42240098118782,0.0729994550347328,0.10162328928709,0.232422962784767,0.0071231503970921,0.156048804521561,0.0033483633305877,0.121749207377434,0.874902427196503,4.41095890410959,2.88507042253521,191,"And with amazing distinctness, for the first time in those thirteen years, there rose before her mind a vivid picture of her mother, her father, her brother, their flat in Moscow, the aquarium with little fish, everything to the tiniest detail; she heard the sound of the piano, her father’s voice; she felt as she had been then, young, good-looking, well-dressed, in a bright warm room among her own people.",1.86,1,"SM",25.6857142857143
"2426",192,192,4,"14",0,0,NA,0,0,25,0.0012887074844911,0.0016773719107732,0.0004994243499822,0.986925721168518,0.0039092139340937,0.0033243540674448,0.0023751959670335,0.0011464460985735,0.0260569620877504,0.972796618938446,4.72,2.63565217391304,192,"A feeling of joy and happiness suddenly came over her, she pressed her hands to her temples in an ecstacy, and called softly, beseechingly: ""Mother!""",1.86,1,"SM",0
"2427",193,193,4,"14",798,798,143.5,1,0,9,0.0319034866988658,0.0574222058057785,0.15719285607338,0.0030936466064304,0.0433510057628154,0.0752527266740799,0.631784081459045,0.707360684871674,0.273579299449921,0.0190600156784057,3.66666666666667,2.54222222222222,193,"And she began crying, she did not know why.",1.86,1,"SM",88.6666666666667
"2428",194,194,1,"14",4444,5648,113.611111111111,1,2,63,0.0043362993746995,0.0069837369956076,0.0005022673285566,0.965491712093353,0.0146614536643028,0.002146495738998,0.0058780424296855,0.0027116918936371,0.073284812271595,0.924003541469574,3.87301587301587,2.59177419354839,194,"Just at that instant Hanov drove up with his team of four horses, and seeing him she imagined happiness such as she had never had, and smiled and nodded to him as an equal and a friend, and it seemed to her that her happiness, her triumph, was glowing in the sky and on all sides, in the windows and on the trees.",1.86,1,"SM",70.5396825396825
"2429",195,195,4,"14",4786,5902,110.7225,4,3,27,0.0251065026968717,0.0151777435094118,0.227600991725922,0.007474323734641,0.0577531196177005,0.027631789445877,0.639255583286285,0.341904520988464,0.507988035678864,0.150107473134995,4.46428571428571,2.5262962962963,195,"Her father and mother had never died, she had never been a schoolmistress, it was a long, tedious, strange dream, and now she had awakened....""Vassilyevna, get in!""",1.86,1,"SM",177.259259259259
"2430",196,196,4,"14",1850,2950,133.75,3,4,6,0.0883199796080589,0.0670172423124313,0.151401087641716,0.0066435658372938,0.108549602329731,0.0406071990728378,0.537461400032043,0.342116087675095,0.59173971414566,0.0661441385746002,3.66666666666667,2.36333333333333,196,"And at once it all vanished.",1.86,1,"SM",308.333333333333
"2431",197,197,4,"14",552,906,138.5,1,1,5,0.0653414353728294,0.0772888511419296,0.602073431015015,0.011343440040946,0.164418205618858,0.016742892563343,0.0627917200326919,0.128256320953369,0.814811527729034,0.0569321103394031,5,2.918,197,"The barrier was slowly raised.",1.86,1,"SM",110.4
"2432",198,198,4,"14",1630,1630,142,0,0,11,0.0128264669328928,0.0529599525034427,0.739859640598297,0.0024846205487847,0.0315043590962886,0.155071392655373,0.0052934736013412,0.443593829870224,0.533504724502563,0.0229014419019222,4.90909090909091,2.81666666666667,198,"Marya Vassilyevna, shivering and numb with cold, got into the cart.",1.86,1,"SM",148.181818181818
"2433",199,199,4,"14",1562,1562,125.833333333333,1,0,13,0.0499614998698234,0.0654462352395057,0.639490067958832,0.0124507527798414,0.182605966925621,0.0091233663260936,0.0409222207963466,0.0488908439874649,0.892928600311279,0.0581803694367408,5,3.26333333333333,199,"The carriage with the four horses crossed the railway line; Semyon followed it.",1.86,1,"SM",120.153846153846
"2434",200,200,4,"14",690,924,134.666666666667,0,1,6,0.027341516688466,0.801568031311035,0.0082313008606433,0.0023818342015147,0.138002470135689,0.0056739705614745,0.0168008562177419,0.134895130991936,0.810949504375458,0.0541552528738975,4.16666666666667,3.22333333333333,200,"The signalman took off his cap.",1.86,1,"SM",115
"2435",201,201,4,"14",890,890,119,0,0,4,0.0113426418974995,0.0065739201381802,0.0047959699295461,0.081769049167633,0.697172343730927,0.0056154965423047,0.192730516195297,0.0721245929598808,0.770067512989044,0.157807886600494,4.25,2.16666666666667,201,"""And here is Vyazovye.",1.86,1,"SM",222.5
"2436",202,202,4,"14",764,764,108,0,0,3,0.0076958774589002,0.0061875749379396,0.0039889053441584,0.0112792216241359,0.951099693775177,0.0028051324188709,0.0169436018913984,0.161988124251366,0.727710425853729,0.110301457345486,3,2.68666666666667,202,"Here we are.""",1.86,1,"SM",254.666666666667
"2437",0,0,0,"19",2336,2986,120.5,2,1,9,0.0149108562618494,0.018824653699994,0.0442849062383174,0.0047415546141564,0.78363424539566,0.0119144758209586,0.121689319610596,0.103588990867138,0.841585636138916,0.0548252984881401,3.6,2.834,0,"AT half-past eight they drove out of the town.",0.14,0,"SM",259.555555555556
"2438",1,1,0,"19",5835,5738,101.194444444444,3,2,24,0.0128250550478696,0.0711901560425758,0.0154244322329759,0.504641771316528,0.237949386239052,0.153029561042786,0.0049396068789064,0.0549687705934047,0.457871675491333,0.487159490585327,4,2.71826086956522,1,"The highroad was dry, a lovely April sun was shining warmly, but the snow was still lying in the ditches and in the woods.",0.14,0,"SM",243.125
"2439",2,2,1,"19",3636,3636,106.7,0,0,15,0.693688631057739,0.0312948301434516,0.0757294073700904,0.0031349163036793,0.0433737821877002,0.117172941565514,0.0356054827570915,0.413356214761734,0.494991272687912,0.0916524678468704,4.2,2.49066666666667,2,"Winter, dark, long, and spiteful, was hardly over; spring had come all of a sudden.",0.14,1,"SM",242.4
"2440",3,3,1,"19",15420,16404,83.4512195121951,4,4,60,0.0018574005225673,0.0041441228240728,0.0037128729745745,0.898136258125305,0.0166659597307443,0.0738170817494392,0.0016663038404658,0.121559232473373,0.499690026044846,0.378750711679459,4.76666666666667,2.59842105263158,3,"But neither the warmth nor the languid transparent woods, warmed by the breath of spring, nor the black flocks of birds flying over the huge puddles that were like lakes, nor the marvelous fathomless sky, into which it seemed one would have gone away so joyfully, presented anything new or interesting to Marya Vassilyevna who was sitting in the cart.",0.14,1,"SM",257
"2441",4,4,1,"19",20066,27868,54.1951111111111,11,11,69,0.0366512238979339,0.0052321059629321,0.0515321008861064,0.0203865338116884,0.776563048362732,0.0576968006789684,0.0519381947815418,0.0659265518188476,0.757962882518768,0.176110550761223,4.02816901408451,2.36183098591549,4,"For thirteen years she had been schoolmistress, and there was no reckoning how many times during all those years she had been to the town for her salary; and whether it were spring as now, or a rainy autumn evening, or winter, it was all the same to her, and she always—invariably—longed for one thing only, to get to the end of her journey as quickly as could be.",0.14,1,"SM",290.811594202899
"2442",5,5,4,"19",7336,8104,55.08,5,3,43,0.0091497143730521,0.0374720282852649,0.0490051433444023,0.0055652991868555,0.856602907180786,0.0097540197893977,0.0324507839977741,0.067658931016922,0.699721336364746,0.232619762420654,3.72093023255814,2.5853488372093,5,"She felt as though she had been living in that part of the country for ages and ages, for a hundred years, and it seemed to her that she knew every stone, every tree on the road from the town to her school.",0.14,1,"SM",170.604651162791
"2443",6,6,4,"19",7140,7218,46.5,2,2,34,0.0314948670566082,0.0394016243517398,0.130561947822571,0.0069300830364227,0.630888402462006,0.0747555345296859,0.0859675258398056,0.0696423128247261,0.658560693264008,0.271797031164169,3.97058823529412,2.475,6,"Her past was here, her present was here, and she could imagine no other future than the school, the road to the town and back again, and again the school and again the road....",0.14,1,"SM",210
"2444",7,7,4,"19",9396,7726,64.6573684210526,4,5,22,0.0135574731975793,0.0819977670907974,0.0058030593208968,0.0019347330089658,0.843723595142365,0.0134911928325891,0.039492193609476,0.258046001195908,0.668111085891724,0.0738429278135299,4.27272727272727,2.23772727272727,7,"She had got out of the habit of thinking of her past before she became a schoolmistress, and had almost forgotten it.",0.14,1,"SM",427.090909090909
"2445",8,8,4,"19",29514,21806,70.9743243243243,23,22,40,0.0104809338226914,0.0314356088638305,0.824194014072418,0.0021685634274035,0.0757648348808288,0.0204902291297912,0.0354657210409641,0.221477746963501,0.68589836359024,0.0926239416003227,3.7,2.53513513513513,8,"She had once had a father and mother; they had lived in Moscow in a big flat near the Red Gate, but of all that life there was left in her memory only something vague and fluid like a dream.",0.14,1,"SM",737.85
"2446",9,9,4,"19",4408,27390,85.6363636363636,1,3,17,0.0016088896663859,0.0028324206359684,0.0041822637431323,0.0013374107657,0.0158357471227645,0.961514055728912,0.0126893278211355,0.730538845062256,0.260908991098404,0.0085522131994366,3.82352941176471,2.77764705882353,9,"Her father had died when she was ten years old, and her mother had died soon after....",0.14,1,"SM",259.294117647059
"2447",10,10,4,"19",10628,117190,104.666666666667,8,6,33,0.122455179691315,0.504974901676178,0.0094163082540035,0.0031376108527183,0.307504951953888,0.0355757847428321,0.0169352199882268,0.357986927032471,0.60962325334549,0.0323897860944271,3.84848484848485,2.72575757575758,10,"She had a brother, an officer; at first they used to write to each other, then her brother had given up answering her letters, he had got out of the way of writing.",0.14,1,"SM",322.060606060606
"2448",11,11,4,"19",9268,12669,131.666666666667,3,6,37,0.0138370413333177,0.562692821025848,0.0179553646594285,0.0075841667130589,0.245933264493942,0.121005900204182,0.0309914257377386,0.549360871315002,0.420970052480698,0.0296690165996551,3.97297297297297,2.47297297297297,11,"Of her old belongings, all that was left was a photograph of her mother, but it had grown dim from the dampness of the school, and now nothing could be seen but the hair and the eyebrows.",0.14,1,"SM",250.486486486486
"2449",12,12,0,"19",6592,6545,109.041875,2,2,26,0.106622196733951,0.161292940378189,0.332233905792236,0.0047453711740672,0.0985823050141334,0.0230541490018367,0.273469120264053,0.102379582822323,0.849818289279938,0.0478021427989006,4.23076923076923,2.7912,12,"When they had driven a couple of miles, old Semyon, who was driving, turned round and said: ""They have caught a government clerk in the town.",0.14,0,"SM",253.538461538462
"2450",13,13,0,"19",1928,1252,97.25,0,0,5,0.18960876762867,0.160153672099113,0.0191712770611047,0.0022644738201051,0.112293131649494,0.509996652603149,0.006512017454952,0.82547265291214,0.168370872735977,0.0061566270887851,4,2.866,13,"They have taken him away.",0.14,0,"SM",385.6
"2451",14,14,0,"19",4708,3476,81.5,2,2,14,0.19247430562973,0.696465134620667,0.0220054239034652,0.0013568300055339,0.0638119280338287,0.0183869861066341,0.0054994132369756,0.531812131404877,0.454442858695984,0.0137450043112039,4.35714285714286,2.486,14,"The story is that with some Germans he killed Alexeyev, the Mayor, in Moscow.""",0.14,0,"SM",336.285714285714
"2452",15,15,0,"19",1716,6898,108.4175,2,0,4,0.0764139294624328,0.0439781285822391,0.0121843945235013,0.0063212225213646,0.0475827977061271,0.0074733197689056,0.8060462474823,0.33871391415596,0.633002281188965,0.0282837282866239,3.5,2.5725,15,"""Who told you that?""",0.14,0,"SM",429
"2453",16,16,0,"19",2592,14364,110.055,1,2,11,0.0312337819486856,0.885603845119476,0.0073111490346491,0.0010811656247824,0.0653112605214119,0.0023950177710503,0.0070636961609125,0.089250162243843,0.848439157009125,0.0623106211423873,3.83333333333333,3.14333333333333,16,"""They were reading it in the paper, in Ivan Ionov’s tavern.""",0.14,0,"SM",235.636363636364
"2454",17,17,0,"19",2808,5592,95.2857142857143,1,1,9,0.0454299189150333,0.123738519847393,0.109580390155315,0.0059524113312363,0.562046229839325,0.083871029317379,0.0693815425038337,0.723693072795868,0.265615284442902,0.010691693983972,3.77777777777778,2.36777777777778,17,"And again they were silent for a long time.",0.14,0,"SM",312
"2455",18,18,0,"19",9138,10754,87.9072222222222,6,5,26,0.0348714366555213,0.23000368475914,0.01933104544878,0.156314820051193,0.471899658441544,0.0593899860978126,0.0281893536448478,0.0846023261547088,0.872949242591858,0.0424485132098197,4.23076923076923,2.5875,18,"Marya Vassilyevna thought of her school, of the examination that was coming soon, and of the girl and four boys she was sending up for it.",0.14,0,"SM",351.461538461538
"2456",19,19,2,"19",14972,19294,75.8161538461539,8,11,37,0.0590310841798782,0.120949327945709,0.439664870500565,0.0026802467182278,0.0200341064482927,0.0084340255707502,0.349206387996674,0.192932546138763,0.766120672225952,0.0409468337893486,4.54054054054054,2.65027777777778,19,"And just as she was thinking about the examination, she was overtaken by a neighboring landowner called Hanov in a carriage with four horses, the very man who had been examiner in her school the year before.",0.14,1,"SM",404.648648648649
"2457",20,20,2,"19",2104,2104,60.5,0,0,11,0.0586210638284683,0.780976235866547,0.017393996939063,0.0215236321091651,0.112800098955631,0.0045994315296411,0.0040855752304196,0.0096839517354965,0.471738129854202,0.518577814102173,3.63636363636364,2.95272727272727,20,"When he came up to her he recognized her and bowed.",0.14,1,"SM",191.272727272727
"2458",21,21,0,"19",1394,1394,99.5,0,0,5,0.0104506108909845,0.0133192660287022,0.0056282160803675,0.237496793270111,0.713053941726685,0.0122617576271295,0.0077894967980682,0.0048894342035055,0.347003608942032,0.648106873035431,3.66666666666667,2.75,21,"""Good-morning,"" he said to her.",0.14,0,"SM",278.8
"2459",22,22,0,"19",1520,1520,85.6,1,1,6,0.0238773245364427,0.0604103468358516,0.0282180588692426,0.0036593559198081,0.85186094045639,0.0056237163953483,0.0263502337038517,0.0682538002729415,0.865937530994415,0.0658087953925132,4.16666666666667,3.205,22,"""You are driving home, I suppose.""",0.14,0,"SM",253.333333333333
"2460",23,23,1,"19",6320,6514,92.8684210526316,2,1,31,0.0077017988078296,0.335003077983856,0.0052108820527791,0.0327997952699661,0.19305194914341,0.420286655426025,0.0059458096511662,0.0309467501938343,0.280113637447357,0.68893963098526,4.16129032258065,2.55733333333333,23,"This Hanov, a man of forty with a listless expression and a face that showed signs of wear, was beginning to look old, but was still handsome and admired by women.",0.14,1,"SM",203.870967741935
"2461",24,24,1,"19",7652,7830,78.8863636363636,0,1,41,0.0346200466156005,0.170204311609268,0.0211507193744182,0.0095029445365071,0.711180984973907,0.0277189202606678,0.0256220418959856,0.195758104324341,0.723788499832153,0.0804533585906028,3.78048780487805,2.90682926829268,24,"He lived in his big homestead alone, and was not in the service; and people used to say of him that he did nothing at home but walk up and down the room whistling, or play chess with his old footman.",0.14,1,"SM",186.634146341463
"2462",25,25,1,"19",1628,1628,65.875,0,0,7,0.0173056200146675,0.617740273475647,0.0067158751189708,0.0019342973828315,0.322525292634964,0.0288840793073177,0.0048945029266178,0.453880548477173,0.529869079589844,0.0162504985928535,4.42857142857143,2.94333333333333,25,"People said, too, that he drank heavily.",0.14,1,"SM",232.571428571429
"2463",26,26,1,"19",4750,5706,63.8846153846154,2,2,20,0.002438258845359,0.98798531293869,0.0026762837078422,0.0003107690718024,0.0037316570524126,0.0021021361462771,0.0007555985357612,0.0946053937077522,0.793668508529663,0.111726120114326,4.3,2.6695,26,"And indeed at the examination the year before the very papers he brought with him smelt of wine and scent.",0.14,1,"SM",237.5
"2464",27,27,1,"19",7032,7296,70.4411764705882,3,3,30,0.0024660506751388,0.793161988258362,0.0142454635351896,0.0036861367989331,0.0418243892490863,0.129908859729767,0.014707232825458,0.178477182984352,0.465187937021255,0.356334924697876,4.6,2.67785714285714,27,"He had been dressed all in new clothes on that occasion, and Marya Vassilyevna thought him very attractive, and all the while she sat beside him she had felt embarrassed.",0.14,1,"SM",234.4
"2465",28,28,1,"19",11824,11674,87.7386206896552,6,4,40,0.106832906603813,0.173524141311646,0.0045388829894363,0.447934091091156,0.254892587661743,0.0057621449232101,0.0065152151510119,0.0963255986571312,0.56745857000351,0.336215823888779,4.85,2.36725,28,"She was accustomed to see frigid and sensible examiners at the school, while this one did not remember a single prayer, or know what to ask questions about, and was exceedingly courteous and delicate, giving nothing but the highest marks.",0.14,1,"SM",295.6
"2466",29,29,0,"19",4996,5694,137.384615384615,3,4,21,0.0172703117132186,0.0447348542511463,0.040786538273096,0.004218531306833,0.179949432611465,0.691454172134399,0.02158616296947,0.263433367013931,0.700839161872864,0.0357274077832698,3.76190476190476,2.96555555555556,29,"""I am going to visit Bakvist,"" he went on, addressing Marya Vassilyevna, ""but I am told he is not at home.""",0.14,0,"SM",237.904761904762
"2467",30,30,0,"19",4607,4915,36.0416666666667,1,2,18,0.0410973504185676,0.0329765528440475,0.763906300067902,0.0064850617200136,0.12391635030508,0.0103746931999921,0.021243704482913,0.0307369194924831,0.916386783123016,0.0528761632740497,4.36842105263158,2.57411764705882,30,"They turned off the highroad into a by-road to the village, Hanov leading the way and Semyon following.",0.14,0,"SM",255.944444444444
"2468",31,31,0,"19",5490,4000,56.361,4,2,17,0.0478687547147274,0.220102936029434,0.51432192325592,0.0042371689341962,0.174289882183075,0.0246658772230148,0.0145135130733251,0.0728616043925285,0.866736471652985,0.0604017972946167,4.64705882352941,3.00647058823529,31,"The four horses moved at a walking pace, with effort dragging the heavy carriage through the mud.",0.14,0,"SM",322.941176470588
"2469",32,32,0,"19",19904,12510,59.6659259259259,9,9,34,0.0222193654626607,0.106877826154232,0.718115448951721,0.0035959503147751,0.109694443643093,0.0103038819506764,0.0291931256651878,0.0269811116158962,0.839233756065369,0.133785113692284,4.11764705882353,2.82060606060606,32,"Semyon tacked from side to side, keeping to the edge of the road, at one time through a snowdrift, at another through a pool, often jumping out of the cart and helping the horse.",0.14,0,"SM",585.411764705882
"2470",33,33,0,"19",10872,7898,50.7346666666667,3,3,21,0.0109411478042602,0.0140139805153012,0.126656979322433,0.0051949387416243,0.0899315178394317,0.0082835983484983,0.74497789144516,0.224354147911072,0.731247663497925,0.0443981774151325,5.80952380952381,2.26473684210526,33,"Marya Vassilyevna was still thinking about the school, wondering whether the arithmetic questions at the examination would be difficult or easy.",0.14,0,"SM",517.714285714286
"2471",34,34,0,"19",7460,23278,35.890625,4,3,18,0.85198986530304,0.0621250532567501,0.0043493267148733,0.0016638990491628,0.0505195334553718,0.0217549782246351,0.0075973677448928,0.848040580749512,0.144242197275162,0.0077173924073576,3.94444444444444,2.56235294117647,34,"And she felt annoyed with the Zemstvo board at which she had found no one the day before.",0.14,0,"SM",414.444444444444
"2472",35,35,0,"19",1360,1146,49.75,0,2,2,0.111338727176189,0.56637442111969,0.0294830184429883,0.0027331348974257,0.0389294885098934,0.0586448237299919,0.192496329545975,0.856572568416595,0.128888919949531,0.0145383868366479,5.66666666666667,1.62,35,"How unbusiness-like!",0.14,0,"SM",680
"2473",36,36,0,"19",13674,10418,75.8877777777778,6,5,32,0.698536813259125,0.189111307263374,0.0038330464158207,0.0016649811295792,0.0438451543450355,0.0584395714104175,0.0045691216364502,0.796761274337769,0.192874476313591,0.0103642074391245,4.0625,2.588125,36,"Here she had been asking them for the last two years to dismiss the watchman, who did nothing, was rude to her, and hit the schoolboys; but no one paid any attention.",0.14,0,"SM",427.3125
"2474",37,37,0,"19",32020,57168,94.3603846153846,13,13,68,0.006043589208275,0.12764248251915,0.0032703848555684,0.0061724525876343,0.701278328895569,0.134762793779373,0.0208298861980438,0.531343102455139,0.419598996639252,0.0490578897297382,4.17391304347826,2.67378787878788,37,"It was hard to find the president at the office, and when one did find him he would say with tears in his eyes that he hadn’t a moment to spare; the inspector visited the school at most once in three years, and knew nothing whatever about his work, as he had been in the Excise Duties Department, and had received the post of school inspector through influence.",0.14,0,"SM",470.882352941176
"2475",38,38,0,"19",10766,10976,132.783333333333,0,1,48,0.129115253686905,0.730938494205475,0.0110423881560564,0.0020835080649703,0.0901371762156486,0.0191706381738185,0.0175126176327466,0.464601516723633,0.45059597492218,0.08480254560709,4.83673469387755,2.18434782608696,38,"The School Council met very rarely, and there was no knowing where it met; the school guardian was an almost illiterate peasant, the head of a tanning business, unintelligent, rude, and a great friend of the watchman’s—and goodness knows to whom she could appeal with complaints or inquiries....",0.14,0,"SM",224.291666666667
"2476",39,39,0,"19",958,958,111.4,0,0,9,0.0174781121313571,0.251085340976715,0.0114446552470326,0.192900896072388,0.213642284274101,0.0090237380936741,0.304425001144409,0.0031454064883291,0.0896655097603797,0.907188951969147,4.77777777777778,2.64625,39,"""He really is handsome,"" she thought, glancing at Hanov.",0.14,0,"SM",106.444444444444
"2477",40,40,0,"19",780,780,103.5,0,0,6,0.0281915944069623,0.947365641593933,0.0101999342441558,0.0004148053121753,0.0044419495388865,0.008739217184484,0.0006468920619226,0.945687472820282,0.0496618635952472,0.0046506533399224,4,2.34833333333333,40,"The road grew worse and worse....",0.14,0,"SM",130
"2478",41,41,0,"19",1138,1342,190.625,2,2,5,0.180790767073631,0.163763612508774,0.549322068691254,0.0028624567203223,0.0604352690279483,0.0178104043006896,0.0250154230743646,0.255400359630585,0.679015755653381,0.0655839145183563,4,3.074,41,"They drove into the wood.",0.14,0,"SM",227.6
