,sentence,word,word_length,word_freq
2131,99,acid,4,3.998551924
2132,100,there,5,6.637707563
2133,100,were,4,6.220255601
2134,100,a,1,7.309359959
2135,100,great,5,5.913685238
2136,100,many,4,5.555043991
2137,100,people,6,6.041979831
2138,100,in,2,6.989451386
2139,100,the,3,7.468477762
2140,100,tavern,6,3.493231266
2141,100,all,3,6.71221242
2142,100,drivers,7,3.824588521
2143,100,and,3,7.126115569
2144,100,there,5,6.637707563
2145,100,was,3,6.751817351
2146,100,a,1,7.309359959
2147,100,smell,5,4.919302415
2148,100,of,2,7.063009914
2149,100,vodka,5,4.004483844
2150,100,tobacco,7,3.844502358
2151,100,and,3,7.126115569
2152,100,sheepskins,10,1.5
2153,101,there,5,6.637707563
2154,101,was,3,6.751817351
2155,101,a,1,7.309359959
2156,101,loud,4,4.599757846
2157,101,noise,5,4.542254144
2158,101,of,2,7.063009914
2159,101,conversation,12,4.697351249
2160,101,and,3,7.126115569
2161,101,the,3,7.468477762
2162,101,banging,7,3.932315579
2163,101,of,2,7.063009914
2164,101,the,3,7.468477762
2165,101,swing-door,10,1.5
2166,102,through,7,5.739410756
2167,102,the,3,7.468477762
2168,102,wall,4,4.848859865
2169,102,without,7,5.549224691
2170,102,ceasing,7,2.194924129
2171,102,for,3,6.837945999
2172,102,a,1,7.309359959
2173,102,moment,6,5.271382517
2174,102,came,4,5.66568365
2175,102,the,3,7.468477762
2176,102,sound,5,5.155989098
2177,102,of,2,7.063009914
2178,102,a,1,7.309359959
2179,102,concertina,10,2.194924129
2180,102,being,5,5.685970495
2181,102,played,6,4.749867335
2182,102,in,2,6.989451386
2183,102,the,3,7.468477762
2184,102,shop,4,4.728314837
2185,103,marya,5,1.5
2186,103,vassilyevna,11,1.5
2187,103,sat,3,4.456186998
2188,103,down,4,6.172676305
2189,103,and,3,7.126115569
2190,103,drank,5,4.109399512
2191,103,some,4,6.236760752
2192,103,tea,3,4.767650555
2193,103,while,5,5.542790581
2194,103,at,2,6.506871261
2195,103,the,3,7.468477762
2196,103,next,4,5.655276883
2197,103,table,5,5.023261729
2198,103,peasants,8,3.48495874
2199,103,were,4,6.220255601
2200,103,drinking,8,4.72094015
2201,103,vodka,5,4.004483844
2202,103,and,3,7.126115569
2203,103,beer,4,4.877407661
2204,103,perspiring,10,2.437962178
2205,103,from,4,6.308838249
2206,103,the,3,7.468477762
2207,103,tea,3,4.767650555
2208,103,they,4,6.612501684
2209,103,had,3,6.22366309
2210,103,just,4,6.676020833
2211,103,swallowed,9,3.827128262
2212,103,and,3,7.126115569
2213,103,the,3,7.468477762
2214,103,stifling,8,2.547106647
2215,103,fumes,5,3.459151477
2216,103,of,2,7.063009914
2217,103,the,3,7.468477762
2218,103,tavern,6,3.493231266
2219,104,i,1,1.5
2220,104,say,3,6.214196239
2221,104,kuzma,5,1.5
2222,105,voices,6,4.191654645
2223,105,kept,4,4.950798985
2224,105,shouting,8,4.163990415
2225,105,in,2,6.989451386
2226,105,confusion,9,3.852935526
2227,106,what,4,6.992508444
2228,106,there,5,6.637707563
2229,107,the,3,7.468477762
2230,107,lord,4,5.139838414
2231,107,bless,5,4.544444483
2232,107,us,2,6.228744801
2233,108,ivan,4,1.5
2234,108,dementyitch,11,1.5
2235,108,i,1,1.5
2236,108,can,3,6.719354331
2237,108,tell,4,6.236069986
2238,108,you,3,7.62117384
2239,108,that,4,7.148972369
2240,109,look,4,6.28883587
2241,109,out,3,6.58659127
2242,109,old,3,5.783993644
2243,109,man,3,6.265580656
2244,110,a,1,7.309359959
2245,110,little,6,6.159696264
2246,110,pock-marked,11,1.5
2247,110,man,3,6.265580656
2248,110,with,4,6.702554028
2249,110,a,1,7.309359959
2250,110,black,5,5.224612212
2251,110,beard,5,4.10072001
2252,110,who,3,6.34633612
2253,110,was,3,6.751817351
2254,110,quite,5,5.306060572
2255,110,drunk,5,4.88345518
2256,110,was,3,6.751817351
2257,110,suddenly,8,4.747440255
2258,110,surprised,9,4.740385881
2259,110,by,2,6.12666796
2260,110,something,9,6.175546668
2261,110,and,3,7.126115569
2262,110,began,5,4.511680528
2263,110,using,5,4.838500167
2264,110,bad,3,5.735957042
2265,110,language,8,4.544929728
2266,111,what,4,6.992508444
2267,111,are,3,6.716181562
2268,111,you,3,7.62117384
2269,111,swearing,8,3.388744155
2270,111,at,2,6.506871261
2271,111,you,3,7.62117384
2272,111,there,5,6.637707563
2273,112,semyon,6,1.5
2274,112,who,3,6.34633612
2275,112,was,3,6.751817351
2276,112,sitting,7,4.974430434
2277,112,some,4,6.236760752
2278,112,way,3,6.15314149
2279,112,off,3,6.071113093
2280,112,responded,9,3.434848942
2281,112,angrily,7,2.614053437
2282,113,don’t,5,1.5
2283,113,you,3,7.62117384
2284,113,see,3,6.40709175
2285,113,the,3,7.468477762
2286,113,young,5,5.385360886
2287,113,lady,4,5.336060219
2288,114,the,3,7.468477762
2289,114,young,5,5.385360886
2290,114,lady,4,5.336060219
2291,115,someone,7,5.648872809
2292,115,mimicked,8,1.990804146
2293,115,in,2,6.989451386
2294,115,another,7,5.706322814
2295,115,corner,6,4.719968936
2296,116,swinish,7,2.194924129
2297,116,crow,4,3.649768989
2298,117,we,2,6.954221722
2299,117,meant,5,5.017500802
2300,117,nothing,7,5.930672691
2301,117,said,4,6.044128492
2302,117,the,3,7.468477762
2303,117,little,6,6.159696264
2304,117,man,3,6.265580656
2305,117,in,2,6.989451386
2306,117,confusion,9,3.852935526
2307,118,i,1,1.5
2308,118,beg,3,4.706974494
2309,118,your,4,6.808654986
2310,118,pardon,6,4.810084793
2311,119,we,2,6.954221722
2312,119,pay,3,5.405309541
2313,119,with,4,6.702554028
2314,119,our,3,6.145690472
2315,119,money,5,5.80611619
2316,119,and,3,7.126115569
2317,119,the,3,7.468477762
2318,119,young,5,5.385360886
2319,119,lady,4,5.336060219
2320,119,with,4,6.702554028
2321,119,hers,4,4.196549687
2322,120,good-morning,12,1.5
2323,121,good-morning,12,1.5
2324,121,answered,8,4.181695863
2325,121,the,3,7.468477762
2326,121,schoolmistress,14,1.893894133
2327,122,and,3,7.126115569
2328,122,we,2,6.954221722
2329,122,thank,5,6.046778459
2330,122,you,3,7.62117384
2331,122,most,4,5.544444483
2332,122,feelingly,9,1.768955397
2333,123,marya,5,1.5
2334,123,vassilyevna,11,1.5
2335,123,drank,5,4.109399512
2336,123,her,3,6.452086523
2337,123,tea,3,4.767650555
2338,123,with,4,6.702554028
2339,123,satisfaction,12,3.84328414
2340,123,and,3,7.126115569
2341,123,she,3,6.571450902
2342,123,too,3,6.13662807
2343,123,began,5,4.511680528
2344,123,turning,7,4.606122803
2345,123,red,3,5.169896123
2346,123,like,4,6.601353593
2347,123,the,3,7.468477762
2348,123,peasants,8,3.48495874
2349,123,and,3,7.126115569
2350,123,fell,4,4.862843814
2351,123,to,2,7.355006441
2352,123,thinking,8,5.448807084
2353,123,again,5,5.898527141
2354,123,about,5,6.559491539
2355,123,firewood,8,3.183928745
2356,123,about,5,6.559491539
2357,123,the,3,7.468477762
2358,123,watchman,8,3.395637863
2359,124,stay,4,5.711773377
2360,124,old,3,5.783993644
2361,124,man,3,6.265580656
2362,124,she,3,6.571450902
2363,124,heard,5,5.587972596
2364,124,from,4,6.308838249
2365,124,the,3,7.468477762
2366,124,next,4,5.655276883
2367,124,table,5,5.023261729
2368,124,it’s,4,1.5
2369,124,the,3,7.468477762
2370,124,schoolmistress,14,1.893894133
2371,124,from,4,6.308838249
2372,124,vyazovye,8,1.5
2373,125,we,2,6.954221722
2374,125,know,4,6.756891151
2375,125,her,3,6.452086523
2376,125,she’s,5,1.5
2377,125,a,1,7.309359959
2378,125,good,4,6.416070926
2379,125,young,5,5.385360886
2380,125,lady,4,5.336060219
2381,126,she’s,5,1.5
2382,126,all,3,6.71221242
2383,126,right,5,6.602376646
2384,127,the,3,7.468477762
2385,127,swing-door,10,1.5
2386,127,was,3,6.751817351
2387,127,continually,11,3.040022169
2388,127,banging,7,3.932315579
2389,127,some,4,6.236760752
2390,127,coming,6,5.721247249
2391,127,in,2,6.989451386
2392,127,others,6,4.996156283
2393,127,going,5,6.326418485
2394,127,out,3,6.58659127
2395,128,marya,5,1.5
2396,128,vassilyevna,11,1.5
2397,128,sat,3,4.456186998
2398,128,on,2,6.841747977
2399,128,thinking,8,5.448807084
2400,128,all,3,6.71221242
2401,128,the,3,7.468477762
2402,128,time,4,6.291360503
2403,128,of,2,7.063009914
2404,128,the,3,7.468477762
2405,128,same,4,5.619744536
2406,128,things,6,5.840076109
2407,128,while,5,5.542790581
2408,128,the,3,7.468477762
2409,128,concertina,10,2.194924129
2410,128,went,4,5.613805198
2411,128,on,2,6.841747977
2412,128,playing,7,5.167820914
2413,128,and,3,7.126115569
2414,128,playing,7,5.167820914
2415,129,the,3,7.468477762
2416,129,patches,7,3.200319161
2417,129,of,2,7.063009914
2418,129,sunshine,8,4.073589517
2419,129,had,3,6.22366309
2420,129,been,4,6.2391404
2421,129,on,2,6.841747977
2422,129,the,3,7.468477762
2423,129,floor,5,5.002205406
2424,129,then,4,6.172459118
2425,129,they,4,6.612501684
2426,129,passed,6,4.712120027
2427,129,to,2,7.355006441
2428,129,the,3,7.468477762
2429,129,counter,7,4.143092491
2430,129,to,2,7.355006441
2431,129,the,3,7.468477762
2432,129,wall,4,4.848859865
2433,129,and,3,7.126115569
2434,129,disappeared,11,4.459151477
2435,129,altogether,10,3.807707986
2436,129,so,2,6.627197752
2437,129,by,2,6.12666796
2438,129,the,3,7.468477762
2439,129,sun,3,4.842551566
2440,129,it,2,7.27578186
2441,129,was,3,6.751817351
2442,129,past,4,5.092069931
2443,129,midday,6,2.925302598
2444,130,the,3,7.468477762
2445,130,peasants,8,3.48495874
2446,130,at,2,6.506871261
2447,130,the,3,7.468477762
2448,130,next,4,5.655276883
2449,130,table,5,5.023261729
2450,130,were,4,6.220255601
2451,130,getting,7,5.684882609
2452,130,ready,5,5.588038473
2453,130,to,2,7.355006441
2454,130,go,2,6.578393896
2455,131,the,3,7.468477762
2456,131,little,6,6.159696264
2457,131,man,3,6.265580656
2458,131,somewhat,8,3.959287095
2459,131,unsteadily,10,1.592864138
2460,131,went,4,5.613805198
2461,131,up,2,6.564072703
2462,131,to,2,7.355006441
2463,131,marya,5,1.5
2464,131,vassilyevna,11,1.5
2465,131,and,3,7.126115569
2466,131,held,4,4.627492594
2467,131,out,3,6.58659127
2468,131,his,3,6.326723177
2469,131,hand,4,5.446045024
2470,131,to,2,7.355006441
2471,131,her,3,6.452086523
2472,131,following,9,4.655634088
2473,131,his,3,6.326723177
2474,131,example,7,4.475957496
2475,131,the,3,7.468477762
2476,131,others,6,4.996156283
2477,131,shook,5,3.774707726
2478,131,hands,5,5.373325471
2479,131,too,3,6.13662807
2480,131,at,2,6.506871261
2481,131,parting,7,3.360020004
2482,131,and,3,7.126115569
2483,131,went,4,5.613805198
2484,131,out,3,6.58659127
2485,131,one,3,6.486861564
2486,131,after,5,5.833575592
2487,131,another,7,5.706322814
2488,131,and,3,7.126115569
2489,131,the,3,7.468477762
2490,131,swing-door,10,1.5
2491,131,squeaked,8,2.333226827
2492,131,and,3,7.126115569
2493,131,slammed,7,3.514550613
2494,131,nine,4,4.828645008
2495,131,times,5,5.341904407
2496,132,vassilyevna,11,1.5
2497,132,get,3,6.660628492
2498,132,ready,5,5.588038473
2499,132,semyon,6,1.5
2500,132,called,6,5.530933324
2501,132,to,2,7.355006441
2502,132,her,3,6.452086523
2503,133,they,4,6.612501684
2504,133,set,3,5.363936921
2505,133,off,3,6.071113093
2506,134,and,3,7.126115569
2507,134,again,5,5.898527141
2508,134,they,4,6.612501684
2509,134,went,4,5.613805198
2510,134,at,2,6.506871261
2511,134,a,1,7.309359959
2512,134,walking,7,4.874692604
2513,134,pace,4,3.981143001
2514,135,a,1,7.309359959
2515,135,little,6,6.159696264
2516,135,while,5,5.542790581
2517,135,back,4,6.302422402
2518,135,they,4,6.612501684
2519,135,were,4,6.220255601
2520,135,building,8,4.997612355
2521,135,a,1,7.309359959
2522,135,school,6,5.522027521
2523,135,here,4,6.655049248
2524,135,in,2,6.989451386
2525,135,their,5,5.81576261
2526,135,nizhneye,8,1.5
2527,135,gorodistche,11,1.5
2528,135,said,4,6.044128492
2529,135,semyon,6,1.5
2530,135,turning,7,4.606122803
2531,135,round,5,4.82254598
2532,136,it,2,7.27578186
2533,136,was,3,6.751817351
2534,136,a,1,7.309359959
2535,136,wicked,6,4.123703916
2536,136,thing,5,6.036307066
2537,136,that,4,7.148972369
2538,136,was,3,6.751817351
2539,136,done,4,5.685198727
2540,137,why,3,6.351352121
2541,137,what,4,6.992508444
2542,138,they,4,6.612501684
2543,138,say,3,6.214196239
2544,138,the,3,7.468477762
2545,138,president,9,5.147656048
2546,138,put,3,5.917681413
2547,138,a,1,7.309359959
2548,138,thousand,8,4.84022356
2549,138,in,2,6.989451386
2550,138,his,3,6.326723177
2551,138,pocket,6,4.552382515
2552,138,and,3,7.126115569
2553,138,the,3,7.468477762
2554,138,school,6,5.522027521
2555,138,guardian,8,3.846928591
2556,138,another,7,5.706322814
2557,138,thousand,8,4.84022356
2558,138,in,2,6.989451386
2559,138,his,3,6.326723177
2560,138,and,3,7.126115569
2561,138,the,3,7.468477762
2562,138,teacher,7,4.745611002
2563,138,five,4,5.454965688
2564,138,hundred,7,4.895627846
2565,139,the,3,7.468477762
2566,139,whole,5,5.585439745
2567,139,school,6,5.522027521
2568,139,only,4,6.034323607
2569,139,cost,4,4.739302273
2570,139,a,1,7.309359959
2571,139,thousand,8,4.84022356
2572,140,it’s,4,1.5
2573,140,wrong,5,5.718003689
2574,140,to,2,7.355006441
2575,140,slander,7,3.104747499
2576,140,people,6,6.041979831
2577,140,grandfather,11,4.385955738
2578,141,that’s,6,1.5
2579,141,all,3,6.71221242
2580,141,nonsense,8,4.454099756
2581,142,i,1,1.5
2582,142,don’t,5,1.5
2583,142,know,4,6.756891151
2584,143,i,1,1.5
2585,143,only,4,6.034323607
2586,143,tell,4,6.236069986
2587,143,you,3,7.62117384
2588,143,what,4,6.992508444
2589,143,folks,5,4.880553922
2590,143,say,3,6.214196239
2591,144,but,3,6.644579913
2592,144,it,2,7.27578186
2593,144,was,3,6.751817351
2594,144,clear,5,5.234536511
2595,144,that,4,7.148972369
2596,144,semyon,6,1.5
2597,144,did,3,6.368878477
2598,144,not,3,6.733802491
2599,144,believe,7,5.795393321
2600,144,the,3,7.468477762
2601,144,schoolmistress,14,1.893894133
2602,145,the,3,7.468477762
2603,145,peasants,8,3.48495874
2604,145,did,3,6.368878477
2605,145,not,3,6.733802491
2606,145,believe,7,5.795393321
2607,145,her,3,6.452086523
2608,146,they,4,6.612501684
2609,146,always,6,5.815827592
2610,146,thought,7,5.907079076
2611,146,she,3,6.571450902
2612,146,received,8,4.44929091
2613,146,too,3,6.13662807
2614,146,large,5,4.617144514
2615,146,a,1,7.309359959
2616,146,salary,6,4.031406487
2617,146,twenty-one,10,1.5
2618,146,roubles,7,2.467925401
2619,146,a,1,7.309359959
2620,146,month,5,4.978023376
2621,146,five,4,5.454965688
2622,146,would,5,6.246862496
2623,146,have,4,6.789085934
2624,146,been,4,6.2391404
2625,146,enough,6,5.699547885
2626,146,and,3,7.126115569
2627,146,that,4,7.148972369
2628,146,of,2,7.063009914
2629,146,the,3,7.468477762
2630,146,money,5,5.80611619
2631,146,that,4,7.148972369
2632,146,she,3,6.571450902
2633,146,collected,9,3.760181473
2634,146,from,4,6.308838249
2635,146,the,3,7.468477762
2636,146,children,8,5.242734232
2637,146,for,3,6.837945999
2638,146,the,3,7.468477762
2639,146,firewood,8,3.183928745
2640,146,and,3,7.126115569
2641,146,the,3,7.468477762
2642,146,watchman,8,3.395637863
2643,146,the,3,7.468477762
2644,146,greater,7,4.205647995
2645,146,part,4,5.416924855
2646,146,she,3,6.571450902
2647,146,kept,4,4.950798985
2648,146,for,3,6.837945999
2649,146,herself,7,4.719320251
2650,147,the,3,7.468477762
2651,147,guardian,8,3.846928591
2652,147,thought,7,5.907079076
2653,147,the,3,7.468477762
2654,147,same,4,5.619744536
2655,147,as,2,6.345177693
2656,147,the,3,7.468477762
2657,147,peasants,8,3.48495874
2658,147,and,3,7.126115569
2659,147,he,2,6.882339374
2660,147,himself,7,5.147292723
2661,147,made,4,5.74860998
2662,147,a,1,7.309359959
2663,147,profit,6,4.040022169
2664,147,off,3,6.071113093
2665,147,the,3,7.468477762
2666,147,firewood,8,3.183928745
2667,147,and,3,7.126115569
2668,147,received,8,4.44929091
2669,147,payments,8,3.647859999
2670,147,from,4,6.308838249
2671,147,the,3,7.468477762
2672,147,peasants,8,3.48495874
2673,147,for,3,6.837945999
2674,147,being,5,5.685970495
2675,147,a,1,7.309359959
2676,147,guardian—without,16,1.5
2677,147,the,3,7.468477762
2678,147,knowledge,9,4.406778558
2679,147,of,2,7.063009914
2680,147,the,3,7.468477762
2681,147,authorities,11,4.106747323
2682,148,the,3,7.468477762
2683,148,forest,6,4.275911176
2684,148,thank,5,6.046778459
2685,148,god,3,5.955176933
2686,149,was,3,6.751817351
2687,149,behind,6,5.273290309
2688,149,them,4,6.249541971
2689,149,and,3,7.126115569
2690,149,now,3,6.50491074
2691,149,it,2,7.27578186
2692,149,would,5,6.246862496
2693,149,be,2,6.758829216
2694,149,flat,4,4.418290256
2695,149,open,4,5.505139348
2696,149,ground,6,4.859683593
2697,149,all,3,6.71221242
2698,149,the,3,7.468477762
2699,149,way,3,6.15314149
2700,149,to,2,7.355006441
2701,149,vyazovye,8,1.5
2702,149,and,3,7.126115569
2703,149,there,5,6.637707563
2704,149,was,3,6.751817351
2705,149,not,3,6.733802491
2706,149,far,3,5.343372533
2707,149,to,2,7.355006441
2708,149,go,2,6.578393896
2709,149,now,3,6.50491074
2710,150,they,4,6.612501684
2711,150,had,3,6.22366309
2712,150,to,2,7.355006441
2713,150,cross,5,4.740231246
2714,150,the,3,7.468477762
2715,150,river,5,4.743620578
2716,150,and,3,7.126115569
2717,150,then,4,6.172459118
2718,150,the,3,7.468477762
2719,150,railway,7,3.200319161
2720,150,line,4,5.31368472
2721,150,and,3,7.126115569
2722,150,then,4,6.172459118
2723,150,vyazovye,8,1.5
2724,150,was,3,6.751817351
2725,150,in,2,6.989451386
2726,150,sight,5,4.655821972
2727,151,where,5,6.261911244
2728,151,are,3,6.716181562
2729,151,you,3,7.62117384
2730,151,driving,7,4.86944082
2731,152,marya,5,1.5
2732,152,vassilyevna,11,1.5
2733,152,asked,5,5.334409655
2734,152,semyon,6,1.5
2735,153,take,4,6.276109357
2736,153,the,3,7.468477762
2737,153,road,4,5.04847025
2738,153,to,2,7.355006441
2739,153,the,3,7.468477762
2740,153,right,5,6.602376646
2741,153,to,2,7.355006441
2742,153,the,3,7.468477762
2743,153,bridge,6,4.659562688
2744,154,why,3,6.351352121
2745,154,we,2,6.954221722
2746,154,can,3,6.719354331
2747,154,go,2,6.578393896
2748,154,this,4,6.901338909
2749,154,way,3,6.15314149
2750,154,as,2,6.345177693
2751,154,well,4,6.475172328
2752,155,it’s,4,1.5
2753,155,not,3,6.733802491
2754,155,deep,4,4.882564548
2755,155,enough,6,5.699547885
2756,155,to,2,7.355006441
2757,155,matter,6,5.568318924
2758,156,mind,4,5.684812329
2759,156,you,3,7.62117384
2760,156,don’t,5,1.5
2761,156,drown,5,4.025031407
2762,156,the,3,7.468477762
2763,156,horse,5,4.967429199
2764,157,what,4,6.992508444
2765,158,look,4,6.28883587
2766,158,hanov,5,1.5
2767,158,is,2,6.954274634
2768,158,driving,7,4.86944082
2769,158,to,2,7.355006441
2770,158,the,3,7.468477762
2771,158,bridge,6,4.659562688
2772,158,said,4,6.044128492
2773,158,marya,5,1.5
2774,158,vassilyevna,11,1.5
2775,158,seeing,6,5.039401305
2776,158,the,3,7.468477762
2777,158,four,4,5.407311516
2778,158,horses,6,4.611564636
2779,158,far,3,5.343372533
2780,158,away,4,5.863275096
2781,158,to,2,7.355006441
2782,158,the,3,7.468477762
2783,158,right,5,6.602376646
2784,159,it,2,7.27578186
2785,159,is,2,6.954274634
2786,159,he,2,6.882339374
2787,159,i,1,1.5
2788,159,think,5,6.429384465
2789,160,it,2,7.27578186
2790,160,is,2,6.954274634
2791,161,so,2,6.627197752
2792,161,he,2,6.882339374
2793,161,didn’t,6,1.5
2794,161,find,4,5.918995095
2795,161,bakvist,7,1.5
2796,161,at,2,6.506871261
2797,161,home,4,5.88834327
2798,162,what,4,6.992508444
2799,162,a,1,7.309359959
2800,162,pig-headed,10,1.5
2801,162,fellow,6,4.767214735
2802,162,he,2,6.882339374
2803,162,is,2,6.954274634
2804,163,lord,4,5.139838414
2805,163,have,4,6.789085934
2806,163,mercy,5,4.403096656
2807,163,upon,4,4.79698412
2808,163,us,2,6.228744801
2809,164,he’s,4,1.5
2810,164,driven,6,4.011993446
2811,164,over,4,6.121067135
2812,164,there,5,6.637707563
2813,164,and,3,7.126115569
2814,164,what,4,6.992508444
2815,164,for,3,6.837945999
2816,165,it’s,4,1.5
2817,165,fully,5,4.236810051
2818,165,two,3,6.027313275
2819,165,miles,5,4.945143155
2820,165,nearer,6,3.415685783
2821,165,this,4,6.901338909
2822,165,way,3,6.15314149
2823,166,they,4,6.612501684
2824,166,reached,7,4.392893497
2825,166,the,3,7.468477762
2826,166,river,5,4.743620578
2827,167,in,2,6.989451386
2828,167,the,3,7.468477762
2829,167,summer,6,4.895303302
2830,167,it,2,7.27578186
2831,167,was,3,6.751817351
2832,167,a,1,7.309359959
2833,167,little,6,6.159696264
2834,167,stream,6,3.905675964
2835,167,easily,6,4.353286621
2836,167,crossed,7,4.233842195
2837,167,by,2,6.12666796
2838,167,wading,6,2.835902186
2839,168,it,2,7.27578186
2840,168,usually,7,4.799015119
2841,168,dried,5,3.705133906
2842,168,up,2,6.564072703
2843,168,in,2,6.989451386
2844,168,august,6,4.008671865
2845,168,but,3,6.644579913
2846,168,now,3,6.50491074
2847,168,after,5,5.833575592
2848,168,the,3,7.468477762
2849,168,spring,6,4.495410917
2850,168,floods,6,3.062686154
2851,168,it,2,7.27578186
2852,168,was,3,6.751817351
2853,168,a,1,7.309359959
2854,168,river,5,4.743620578
2855,168,forty,5,4.024227902
2856,168,feet,4,5.081273827
2857,168,in,2,6.989451386
2858,168,breadth,7,2.653561978
2859,168,rapid,5,3.64208216
2860,168,muddy,5,3.479354863
2861,168,and,3,7.126115569
2862,168,cold,4,5.113936811
2863,168,on,2,6.841747977
2864,168,the,3,7.468477762
2865,168,bank,4,4.928823244
2866,168,and,3,7.126115569
2867,168,right,5,6.602376646
2868,168,up,2,6.564072703
2869,168,to,2,7.355006441
2870,168,the,3,7.468477762
2871,168,water,5,5.351738198
2872,168,there,5,6.637707563
2873,168,were,4,6.220255601
2874,168,fresh,5,4.736035131
2875,168,tracks,6,4.223800257
2876,168,of,2,7.063009914
2877,168,wheels,6,4.123703916
2878,168,so,2,6.627197752
2879,168,it,2,7.27578186
2880,168,had,3,6.22366309
2881,168,been,4,6.2391404
2882,168,crossed,7,4.233842195
2883,168,here,4,6.655049248
2884,169,go,2,6.578393896
2885,169,on,2,6.841747977
2886,170,shouted,7,3.356292131
2887,170,semyon,6,1.5
2888,170,angrily,7,2.614053437
2889,170,and,3,7.126115569
2890,170,anxiously,9,2.79698412
2891,170,tugging,7,2.634256823
2892,170,violently,9,3.274105375
2893,170,at,2,6.506871261
2894,170,the,3,7.468477762
2895,170,reins,5,3.166895406
2896,170,and,3,7.126115569
2897,170,jerking,7,3.360020004
2898,170,his,3,6.326723177
2899,170,elbows,6,3.392204687
2900,170,as,2,6.345177693
2901,170,a,1,7.309359959
2902,170,bird,4,4.657134891
2903,170,does,4,5.823351378
2904,170,its,3,5.234239083
2905,170,wings,5,4.293567855
2906,171,go,2,6.578393896
2907,171,on,2,6.841747977
2908,172,the,3,7.468477762
2909,172,horse,5,4.967429199
2910,172,went,4,5.613805198
2911,172,on,2,6.841747977
2912,172,into,4,5.926059428
2913,172,the,3,7.468477762
2914,172,water,5,5.351738198
2915,172,up,2,6.564072703
2916,172,to,2,7.355006441
2917,172,his,3,6.326723177
2918,172,belly,5,4.192201271
2919,172,and,3,7.126115569
2920,172,stopped,7,4.876730486
2921,172,but,3,6.644579913
2922,172,at,2,6.506871261
2923,172,once,4,5.537099982
2924,172,went,4,5.613805198
2925,172,on,2,6.841747977
2926,172,again,5,5.898527141
2927,172,with,4,6.702554028
2928,172,an,2,6.269886772
2929,172,effort,6,4.286591087
2930,172,and,3,7.126115569
2931,172,marya,5,1.5
2932,172,vassilyevna,11,1.5
2933,172,was,3,6.751817351
2934,172,aware,5,4.551666841
2935,172,of,2,7.063009914
2936,172,a,1,7.309359959
2937,172,keen,4,3.651669624
2938,172,chilliness,10,1.592864138
2939,172,in,2,6.989451386
2940,172,her,3,6.452086523
2941,172,feet,4,5.081273827
2942,173,go,2,6.578393896
2943,173,on,2,6.841747977
2944,174,she,3,6.571450902
2945,174,too,3,6.13662807
2946,174,shouted,7,3.356292131
2947,174,getting,7,5.684882609
2948,174,up,2,6.564072703
2949,175,go,2,6.578393896
2950,175,on,2,6.841747977
2951,176,they,4,6.612501684
2952,176,got,3,6.518774133
2953,176,out,3,6.58659127
2954,176,on,2,6.841747977
2955,176,the,3,7.468477762
2956,176,bank,4,4.928823244
2957,177,nice,4,5.81200314
2958,177,mess,4,4.892371437
2959,177,it,2,7.27578186
2960,177,is,2,6.954274634
2961,177,lord,4,5.139838414
2962,177,have,4,6.789085934
2963,177,mercy,5,4.403096656
2964,177,upon,4,4.79698412
2965,177,us,2,6.228744801
2966,178,muttered,8,2.405777494
2967,178,semyon,6,1.5
2968,178,setting,7,4.333226827
2969,178,straight,8,5.087366585
2970,178,the,3,7.468477762
2971,178,harness,7,3.418938941
2972,179,it’s,4,1.5
2973,179,a,1,7.309359959
2974,179,perfect,7,5.199890016
2975,179,plague,6,3.920223072
2976,179,with,4,6.702554028
2977,179,this,4,6.901338909
2978,179,zemstvo,7,1.5
2979,180,her,3,6.452086523
2980,180,shoes,5,4.869670483
2981,180,and,3,7.126115569
2982,180,goloshes,8,1.5
2983,180,were,4,6.220255601
2984,180,full,4,5.221916776
2985,180,of,2,7.063009914
2986,180,water,5,5.351738198
2987,180,the,3,7.468477762
2988,180,lower,5,4.443510373
2989,180,part,4,5.416924855
2990,180,of,2,7.063009914
2991,180,her,3,6.452086523
2992,180,dress,5,4.939998921
2993,180,and,3,7.126115569
2994,180,of,2,7.063009914
2995,180,her,3,6.452086523
2996,180,coat,4,4.623666187
2997,180,and,3,7.126115569
2998,180,one,3,6.486861564
2999,180,sleeve,6,3.749716039
3000,180,were,4,6.220255601
3001,180,wet,3,4.593081231
3002,180,and,3,7.126115569
3003,180,dripping,8,3.529880245
3004,180,the,3,7.468477762
3005,180,sugar,5,4.576715857
3006,180,and,3,7.126115569
3007,180,flour,5,3.501349157
3008,180,had,3,6.22366309
3009,180,got,3,6.518774133
3010,180,wet,3,4.593081231
3011,180,and,3,7.126115569
3012,180,that,4,7.148972369
3013,180,was,3,6.751817351
3014,180,worst,5,4.750471991
3015,180,of,2,7.063009914
3016,180,all,3,6.71221242
3017,180,and,3,7.126115569
3018,180,marya,5,1.5
3019,180,vassilyevna,11,1.5
3020,180,could,5,6.211487424
3021,180,only,4,6.034323607
3022,180,clasp,5,3.016110012
3023,180,her,3,6.452086523
3024,180,hands,5,5.373325471
3025,180,in,2,6.989451386
3026,180,despair,7,3.768955397
3027,180,and,3,7.126115569
3028,180,say,3,6.214196239
3029,180,oh,2,6.516579509
3030,180,semyon,6,1.5
3031,180,semyon,6,1.5
3032,181,how,3,6.484591105
3033,181,tiresome,8,3.166895406
3034,181,you,3,7.62117384
