,Unnamed: 0.1,category,proportion,RECORDING_SESSION_LABEL,IA_DWELL_TIME,IA_REGRESSION_PATH_DURATION,IA_AVERAGE_FIX_PUPIL_SIZE,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT_FULL_COUNT,word,story,anger,disgust,fear,joy,neutral,sadness,surprise,negative,neutral.1,positive,word_length,concreteness,valence_avg,valence_max,valence_min,arousal_avg,arousal_max,arousal_min,word_freq,Unnamed: 0,0,IA_DWELL_TIME_SMOOTHED,IA_REGRESSION_PATH_DURATION_SMOOTHED,IA_AVERAGE_FIX_PUPIL_SIZE_SMOOTHED,IA_REGRESSION_IN_COUNT_SMOOTHED,IA_REGRESSION_OUT_FULL_COUNT_SMOOTHED,engagement_score,tally
104,104.0,0,0.0,28,0.0,0.0,empty,0.0,0.0,47.0,EL,0.0517389774322509,0.084342174232006,0.6966421008110046,0.0419406369328498,0.0652935653924942,0.0482567101716995,0.011785733513534,0.0287382174283266,0.310461163520813,0.6608005166053772,4.108695652173913,2.493695652173913,0.5830555555555557,1.0,0.134,0.4872222222222222,0.754,0.24,262.61197991,104,"Once, overcome, forgetting himself as though in delirium, he could not restrain himself, and barred her way as she was going from the study into the entry after the lesson, and, gasping for breath and stammering, began to declare his love:  “You are dear to me!",3596.539823008849,8601.41592920354,413.2325504233966,4.367256637168142,4.991150442477876,2.29,1
105,105.0,0,0.0,28,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0301747377961874,0.0245549231767654,0.0253932457417249,0.049841683357954,0.7002174258232117,0.0793177485466003,0.0905002728104591,0.188352420926094,0.7305243015289307,0.0811232328414917,1.0,3.93,,,,,,,1.5,105,I...,58.400000000000006,180.5951219512195,9.661461993291262,0.0682926829268292,0.0780487804878048,2.29,1
106,106.0,0,0.0,28,0.0,0.0,empty,0.0,0.0,6.0,EL,0.0167400743812322,0.0039826659485697,0.002225681906566,0.9387999176979064,0.0175739992409944,0.0099492724984884,0.0107283843681216,0.0066146380268037,0.0765626057982444,0.9168227314949036,3.6666666666666665,3.036,0.8825000000000001,1.0,0.765,0.4955,0.519,0.472,23.173386692,106,I love you!Allow me to speak.”,348.6990291262136,1078.3106796116504,57.68737015411773,0.407766990291262,0.4660194174757281,2.29,1
107,107.0,3,0.4285714285714285,28,0.0,0.0,empty,0.0,0.0,23.0,EL,0.0210355836898088,0.0086041130125522,0.744860827922821,0.0026207487098872,0.0193468052893877,0.0585475414991378,0.1449843198060989,0.6615114212036133,0.3254151046276092,0.0130734089761972,4.541666666666667,2.271818181818182,0.5435,0.74,0.281,0.46375,0.681,0.259,135.673324882,107,"And Alice turned pale—probably from dismay, reflecting that after this declaration she could not come here again and get a rouble a lesson.",550.25,1664.5,241.22295673076923,0.75,0.875,2.29,1
108,108.0,0,0.0,28,0.0,0.0,empty,0.0,0.0,17.0,EL,0.001502743572928,0.0008088421891443,0.9919187426567078,0.0009806621819734,0.0018925907788798,0.0019114990718662,0.0009850322967395,0.5326420068740845,0.4191046357154846,0.0482533946633338,3.5294117647058822,2.89875,0.4921428571428571,0.719,0.153,0.4397142857142856,0.817,0.225,101.820780739,108,"With a frightened look in her eyes she said in a loud whisper:  “Ach, you mustn’t!",242.6282722513089,295.1413612565445,168.4595247684253,0.3560209424083769,0.4450261780104712,2.29,1
109,109.0,0,0.0,28,0.0,0.0,empty,0.0,0.0,5.0,EL,0.2204932570457458,0.0317383892834186,0.7023398280143738,0.0040472676046192,0.0234602615237236,0.0144283082336187,0.0034926196094602,0.1541221141815185,0.6572827696800232,0.1885951161384582,3.5,3.256,0.5796666666666667,0.765,0.304,0.5266666666666667,0.56,0.472,30.548196131,109,"Don’t speak, I entreat you!",709.1755432466979,1091.527481891777,,0.7882403067746059,0.7882403067746059,2.29,1
110,110.0,2,0.0714285714285714,28,0.0,0.0,empty,0.0,0.0,2.0,EL,0.7351493239402771,0.049326729029417,0.0965346693992614,0.0096698170527815,0.0258639082312583,0.0255173351615667,0.0579381957650184,0.3578586280345917,0.5191752910614014,0.122965969145298,3.333333333333333,2.773333333333333,0.408,0.408,0.408,0.382,0.382,0.382,20.199016169,110,You mustn’t!”,283.6702172986792,436.6109927567107,,0.3152961227098423,0.3152961227098423,2.29,1
111,111.0,2,0.5130434782608696,28,0.0,0.0,empty,0.0,0.0,19.0,EL,0.6126406788825989,0.3118375241756439,0.0231470353901386,0.0008112702635116,0.0164204929023981,0.0336440056562423,0.0014990556519478,0.839133083820343,0.1529474705457687,0.0079193916171789,4.578947368421052,2.667222222222222,0.4918888888888888,0.786,0.06,0.524,0.878,0.09,106.390994173,111,And Vorotov did not sleep all night afterwards; he was tortured by shame; he blamed himself and thought intensely.,2694.867064337452,4147.804431188752,,2.9953131657435024,2.9953131657435024,2.29,1
112,112.0,0,0.0,28,0.0,0.0,empty,0.0,0.0,21.0,EL,0.7920625805854797,0.1555487364530563,0.0056596496142446,0.0013977747876197,0.0283632222563028,0.014168825931847,0.0027992164250463,0.7684629559516907,0.2256270051002502,0.0059101223014295,3.6666666666666665,2.489047619047619,0.481,0.757,0.085,0.4655,0.831,0.269,134.126766548,112,"It seemed to him that he had insulted the girl by his declaration, that she would not come to him again.",2978.537281636131,4584.415423945462,,3.3106092884533447,3.3106092884533447,2.29,1
113,113.0,0,0.0,28,0.0,0.0,empty,0.0,0.0,22.0,EL,0.0431435853242874,0.0510896928608417,0.0045836446806788,0.0093313138931989,0.3571233749389648,0.5232985019683838,0.0114298705011606,0.0531215891242027,0.8921215534210205,0.0547568760812282,4.045454545454546,2.731818181818182,0.6502222222222223,0.774,0.562,0.3667777777777778,0.555,0.235,133.88280428,113,"He resolved to find out her address from the address bureau in the morning, and to write her a letter of apology.",3120.3723902854704,4802.720920323817,,3.4682573498082654,3.4682573498082654,2.29,1
114,114.0,0,0.0,28,0.0,0.0,empty,0.0,0.0,6.0,EL,0.3375621438026428,0.1130271106958389,0.0078279757872223,0.0024113412946462,0.0819847881793975,0.3634460270404815,0.0937404930591583,0.1986447274684906,0.765040934085846,0.0363143645226955,4.333333333333333,2.614,0.5820000000000001,0.635,0.529,0.274,0.279,0.269,35.33929743,114,But Alice came without a letter.,851.0106518960375,1309.832978270132,,0.945888368129527,0.945888368129527,2.29,1
115,115.0,2,0.1201716738197424,28,0.0,0.0,empty,0.0,0.0,41.0,EL,0.0044296383857727,0.1815768629312515,0.7801653742790222,0.0046122912317514,0.017732860520482,0.006342526525259,0.005140465684235,0.5714471340179443,0.3828912079334259,0.0456616096198558,4.219512195121951,2.638292682926829,0.6350526315789474,0.908,0.073,0.4196315789473684,0.642,0.189,233.255430434,115,"For the first minute she felt uncomfortable, then she opened a book and began briskly and rapidly translating as usual:  “‘Oh, young gentleman, don’t tear those flowers in my garden which I want to be giving to my ill daughter....’”",5815.2394546229225,8950.525351512568,,6.463570515551767,6.463570515551767,2.29,1
116,116.0,2,1.0,28,0.0,0.0,empty,0.0,0.0,6.0,EL,0.0043541844934225,0.0130797354504466,0.002883514156565,0.0102687086910009,0.9198752045631408,0.0230462905019521,0.0264922976493835,0.0259925127029418,0.7959295511245728,0.1780778616666793,3.5,2.858333333333333,0.624,0.719,0.529,0.269,0.269,0.269,39.124103233,116,She still comes to this day.,851.0106518960375,1309.832978270132,,0.945888368129527,0.945888368129527,2.29,1
117,117.0,2,0.1504424778761062,28,0.0,0.0,empty,0.0,0.0,37.0,EL,0.0392663888633251,0.3040430247783661,0.010954599827528,0.0089447051286697,0.6081653833389282,0.0159221906214952,0.0127037139609456,0.2678970396518707,0.6563413739204407,0.0757617503404617,4.54054054054054,2.6285294117647062,0.6465882352941177,0.802,0.531,0.3714705882352941,0.663,0.21,212.37813135,117,"Four books have already been translated, but Vorotov knows no French but the word “Mémoires,” and when he is asked about his literary researches, he waves his hand, and without answering, turns the conversation to the weather.",5247.899020025565,8077.303365999148,,5.832978270132084,5.832978270132084,2.29,1
43,43.0,3,1.0,14,0.0,0.0,empty,0.0,0.0,3.0,SM,0.0926509425044059,0.0693366304039955,0.0158684980124235,0.0058758677914738,0.0139544578269124,0.0107381241396069,0.7915754914283752,0.0657425969839096,0.3910029232501983,0.5432543158531189,3.0,2.736666666666667,0.656,0.656,0.656,0.404,0.404,0.404,19.350338653,43,"""What a road!""",361.1962025316456,451.42405063291136,32.82050688850531,0.2088607594936709,0.1898734177215189,1.86,1
89,89.0,4,0.0138888888888888,14,0.0,0.0,empty,0.0,0.0,15.0,SM,0.0240429919213056,0.5874081254005432,0.3325015604496002,0.002689070533961,0.0066506760194897,0.031451266258955,0.0152563359588384,0.8883723020553589,0.1020954549312591,0.0095321703702211,3.533333333333333,2.3793333333333333,0.564875,1.0,0.061,0.480375,0.786,0.24,94.674200913,89,How awful it would have been in her position if she had fallen in love!,1105.6318681318685,3703.269230769232,113.48180498341615,0.4945054945054945,0.7417582417582418,1.86,1
90,90.0,3,0.9166666666666666,14,0.0,0.0,empty,0.0,0.0,3.0,SM,0.7196728587150574,0.0267693810164928,0.212427482008934,0.0035851914435625,0.0214782692492008,0.0100931841880083,0.0059736249968409,0.1147207021713256,0.7521610260009766,0.1331183463335037,5.666666666666667,3.465,0.448,0.448,0.448,0.29,0.29,0.29,13.981380334,90,"""Hold on, Vassilyevna!""",196.71040723981895,626.9999999999999,18.647487983047466,0.0950226244343891,0.1357466063348416,1.86,1
91,91.0,3,0.96875,14,0.0,0.0,empty,0.0,0.0,5.0,SM,0.0385714508593082,0.0438842847943306,0.2331177145242691,0.0054710707627236,0.4492513835430145,0.0616508796811103,0.1680532395839691,0.1156355515122413,0.763799786567688,0.1205647364258766,4.6,2.706,0.5366666666666667,0.755,0.396,0.645,0.723,0.585,23.088253215,91,Again a sharp ascent uphill....,328.5390946502057,985.9465020576132,27.968659523588517,0.1440329218106995,0.205761316872428,1.86,1
106,106.0,2,1.0,14,0.0,0.0,empty,0.0,0.0,1.0,SM,0.1094569042325019,0.0433382540941238,0.0180472284555435,0.0074460534378886,0.0191071517765522,0.0100184315815567,0.7925859689712524,0.1679610460996627,0.6274835467338562,0.2045553922653198,4.5,2.1,,,,,,,13.630216007,106,"""What there!""",136.0747663551402,160.87850467289724,11.180444841487995,0.0467289719626168,0.0467289719626168,1.86,1
109,109.0,2,1.0,14,0.0,0.0,empty,0.0,0.0,3.0,SM,0.643446147441864,0.1257549971342086,0.1501847207546234,0.006873033940792,0.0294616352766752,0.0196528136730194,0.0246266983449459,0.2018062025308609,0.6970857381820679,0.1011081114411354,3.25,3.3,0.719,0.719,0.719,0.429,0.429,0.429,24.92500144,109,"""Look out, old man!""",454.8387096774193,504.9677419354838,63.14746543778801,0.2419354838709677,0.2419354838709677,1.86,1
137,137.0,2,0.8461538461538461,14,0.0,0.0,empty,0.0,0.0,2.0,SM,0.0778028666973114,0.0246469415724277,0.0269835479557514,0.002849893644452,0.014295800589025,0.0064752278849482,0.8469457626342773,0.3180634379386902,0.6399086117744446,0.0420279949903488,3.5,1.93,,,,,,,13.343860565,137,"""Why, what?""",207.7590361445783,235.5180722891566,44.14614011601962,0.144578313253012,0.0963855421686746,1.86,1
148,148.0,1,0.9565217391304348,14,0.0,0.0,empty,0.0,0.0,4.0,SM,0.0248683206737041,0.0055046924389898,0.0018891872605308,0.7427023649215698,0.0410036966204643,0.0080627808347344,0.1759689450263977,0.0036241766065359,0.0719246491789817,0.9244511127471924,4.25,3.063333333333333,0.815,0.958,0.729,0.3803333333333333,0.518,0.27,23.74634433,148,"The forest, thank God!",348.0272108843538,408.9251700680272,44.06823167114712,0.1360544217687075,0.163265306122449,1.86,1
151,151.0,3,0.92,14,0.0,0.0,empty,0.0,0.0,4.0,SM,0.1106993332505226,0.0314997769892215,0.3253680169582367,0.0044489544816315,0.3084165155887604,0.0239868592470884,0.1955805420875549,0.115696981549263,0.822210431098938,0.0620926804840564,3.75,2.87,0.6475,0.67,0.625,0.4644999999999999,0.689,0.24,25.82645508,151,"""Where are you driving?""",319.2328767123288,394.63013698630135,40.08500690438068,0.1643835616438356,0.2191780821917808,1.86,1
152,152.0,3,1.0,14,0.0,0.0,empty,0.0,0.0,4.0,SM,0.0126303667202591,0.0312612764537334,0.0154695780947804,0.0091213583946228,0.8072987794876099,0.0299569107592105,0.0942616164684295,0.1383764147758484,0.8028901219367981,0.0587333887815475,6.25,2.52,0.531,0.531,0.531,0.44,0.44,0.44,10.183492471,152,Marya Vassilyevna asked Semyon.,181.45132743362836,266.0530973451328,50.7346537435033,0.0707964601769911,0.1769911504424778,1.86,1
156,156.0,3,0.9705882352941176,14,0.0,0.0,empty,0.0,0.0,6.0,SM,0.1830209195613861,0.2369253784418106,0.1695982068777084,0.0062743197195231,0.3458660244941711,0.0529630035161972,0.0053522381931543,0.1955911368131637,0.750191867351532,0.0542170330882072,3.571428571428572,3.168333333333333,0.5065,0.67,0.071,0.5765,0.86,0.388,43.28798894,156,"""Mind you don’t drown the horse.""",450.75,2834.4375,143.3203125,0.375,0.46875,1.86,1
157,157.0,3,0.875,14,0.0,0.0,empty,0.0,0.0,1.0,SM,0.0510637313127517,0.0207381173968315,0.0257824584841728,0.0029588947072625,0.0157441906630992,0.0053682564757764,0.8783444166183472,0.2665855288505554,0.6435562968254089,0.0898582711815834,4.0,2.0,,,,,,,6.992508444,157,"""What?""",79.80597014925372,464.7164179104477,22.329424307036245,0.0746268656716417,0.0895522388059701,1.86,1
169,169.0,1,0.7777777777777778,14,0.0,0.0,empty,0.0,0.0,2.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,169,"""Go on!""",115.0222222222222,131.4962962962963,20.941093474426808,0.0444444444444444,0.0444444444444444,1.86,1
171,171.0,1,1.0,14,0.0,0.0,empty,0.0,0.0,2.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,171,"""Go on!""",100.28125,111.0625,22.03020833333333,0.03125,0.03125,1.86,1
173,173.0,1,0.7777777777777778,14,0.0,0.0,empty,0.0,0.0,2.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,173,"""Go on!""",93.7007874015748,104.56692913385828,20.13910761154856,0.0314960629921259,0.0314960629921259,1.86,1
174,174.0,1,1.0,14,0.0,0.0,empty,0.0,0.0,5.0,SM,0.1589977741241455,0.1539725363254547,0.0170776061713695,0.0235416237264871,0.6036757826805115,0.0194220561534166,0.0233126152306795,0.0427788123488426,0.7184494733810425,0.2387716323137283,3.2,3.088,0.4845,0.74,0.229,0.7595000000000001,0.925,0.594,30.148893595,174,"she, too, shouted, getting up.",276.1363636363636,289.20454545454544,71.99810606060605,0.0568181818181818,0.0568181818181818,1.86,1
175,175.0,1,0.8888888888888888,14,0.0,0.0,empty,0.0,0.0,2.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461350455880165,0.5927979946136475,0.3610669374465942,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,175,"""Go on!""",116.3010752688172,121.24731182795696,26.77120669056153,0.043010752688172,0.021505376344086,1.86,1
181,181.0,4,0.9393939393939394,14,0.0,0.0,empty,0.0,0.0,5.0,SM,0.0217892695218324,0.0160582046955823,0.0127273937687277,0.3231378495693207,0.1540707945823669,0.0197035633027553,0.4525128901004791,0.9463700652122498,0.0470487028360366,0.0065813604742288,4.4,2.166,0.455,0.67,0.24,0.391,0.542,0.24,30.207036235,181,"How tiresome you are really!...""",348.72727272727275,451.6969696969697,38.510732323232325,0.303030303030303,0.3333333333333333,1.86,1
182,182.0,3,1.0,14,0.0,0.0,empty,0.0,0.0,8.0,SM,0.0350563712418079,0.0564346350729465,0.7406248450279236,0.0075306422077119,0.1030548810958862,0.0182896740734577,0.0390089489519596,0.1773094683885574,0.7838971018791199,0.0387933403253555,4.5,2.845,0.4746,0.67,0.208,0.4028,0.615,0.24,45.04822901,182,The barrier was down at the railway crossing.,631.1208791208791,808.0879120879121,58.24496336996337,0.5274725274725275,0.5714285714285714,1.86,1
188,188.0,4,1.0,14,0.0,0.0,empty,0.0,0.0,2.0,SM,0.2346901297569275,0.1332049369812011,0.0153695465996861,0.0098838815465569,0.013923792168498,0.0478187538683414,0.5451089143753052,0.2788680791854858,0.6193798184394836,0.1017521619796752,4.5,3.8,0.931,0.931,0.931,0.408,0.408,0.408,12.132678853,188,Her mother!,137.44827586206898,168.96551724137933,12.52082050492611,0.0862068965517241,0.0948275862068965,1.86,1
192,192.0,4,0.92,14,0.0,0.0,empty,0.0,0.0,25.0,SM,0.0012887074844911,0.0016773719107732,0.0004994243499822,0.986925721168518,0.0039092139340937,0.0033243540674448,0.0023751959670335,0.0011464460985735,0.0260569620877504,0.972796618938446,4.48,2.6356521739130434,0.6993636363636364,0.98,0.517,0.4552727272727273,0.824,0.206,139.480416228,192,"A feeling of joy and happiness suddenly came over her, she pressed her hands to her temples in an ecstacy, and called softly, beseechingly: ""Mother!""",1535.0622406639002,1971.369294605809,138.9803764340201,1.1410788381742738,1.1410788381742738,1.86,1
202,202.0,4,1.0,14,0.0,0.0,empty,0.0,0.0,2.0,SM,0.0076958774589002,0.0061875749379396,0.0039889053441584,0.0112792216241359,0.951099693775177,0.0028051324188709,0.0169436018913984,0.1619881242513656,0.7277104258537292,0.1103014573454856,2.6666666666666665,2.686666666666667,0.67,0.67,0.67,0.24,0.24,0.24,20.368100186,202,"Here we are.""",259.7073170731708,288.39024390243907,38.63414634146342,0.0975609756097561,0.0975609756097561,1.86,1
44,44.0,0,0.0,19,0.0,0.0,empty,0.0,0.0,5.0,SM,0.0196678284555673,0.0237254351377487,0.0015809856122359,0.8028950095176697,0.100529558956623,0.0114153418689966,0.0401857942342758,0.0720335096120834,0.7174272537231445,0.210539311170578,3.6,3.06,0.7755,0.98,0.571,0.4745,0.639,0.31,26.520584284,44,"said Hanov, and he laughed.",1123.565891472868,1162.0930232558137,41.623319331312665,0.4263565891472868,0.3875968992248061,0.14,1
76,76.0,0,0.0,19,0.0,0.0,empty,0.0,0.0,1.0,SM,0.0123939365148544,0.0029780981130898,0.0022192238830029,0.7237355709075928,0.2001786530017852,0.0052775675430893,0.0532168969511985,0.0192089024931192,0.4288829267024994,0.5519081950187683,3.0,1.595,0.938,0.938,0.938,0.368,0.368,0.368,12.542738886,76,"""Good-by!",260.8584474885845,566.6301369863014,4.692645893745843,0.0639269406392694,0.0684931506849315,0.14,1
106,106.0,0,0.0,19,0.0,0.0,empty,0.0,0.0,2.0,SM,0.1094569042325019,0.0433382540941238,0.0180472284555435,0.0074460534378886,0.0191071517765522,0.0100184315815567,0.7925859689712524,0.1679610460996627,0.6274835467338562,0.2045553922653198,4.5,2.1,,,,,,,13.630216007,106,"""What there!""",524.3362831858407,559.1858407079646,20.6449737010504,0.1769911504424778,0.1592920353982301,0.14,1
157,157.0,0,0.0,19,0.0,0.0,empty,0.0,0.0,1.0,SM,0.0510637313127517,0.0207381173968315,0.0257824584841728,0.0029588947072625,0.0157441906630992,0.0053682564757764,0.8783444166183472,0.2665855288505554,0.6435562968254089,0.0898582711815834,4.0,2.0,,,,,,,6.992508444,157,"""What?""",211.13432835820893,232.05970149253727,16.763199873647636,0.1044776119402984,0.0895522388059701,0.14,1
175,175.0,1,1.0,19,0.0,0.0,empty,0.0,0.0,2.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461350455880165,0.5927979946136475,0.3610669374465942,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,175,"""Go on!""",472.3870967741935,491.05376344086017,21.63980912556181,0.1505376344086021,0.1935483870967742,0.14,1
187,187.0,1,1.0,19,0.0,0.0,empty,0.0,0.0,21.0,SM,0.014258331619203,0.8581094145774841,0.0996428951621055,0.0042018564417958,0.0135350255295634,0.002675951225683,0.0075765741057693,0.0363397262990474,0.8891510367393494,0.0745091587305069,4.454545454545454,3.0415,0.6088181818181818,0.854,0.385,0.3434545454545454,0.538,0.16,119.845655755,187,"On the little platform between two first-class carriages a lady was standing, and Marya Vassilyevna glanced at her as she passed.",2289.383561643836,3061.780821917808,90.65664383561644,0.5753424657534246,0.767123287671233,0.14,1
188,188.0,1,1.0,19,0.0,0.0,empty,0.0,0.0,2.0,SM,0.2346901297569275,0.1332049369812011,0.0153695465996861,0.0098838815465569,0.013923792168498,0.0478187538683414,0.5451089143753052,0.2788680791854858,0.6193798184394836,0.1017521619796752,4.5,3.8,0.931,0.931,0.931,0.408,0.408,0.408,12.132678853,188,Her mother!,191.1101694915254,259.3728813559322,7.991729721549636,0.0508474576271186,0.0677966101694915,0.14,1
189,189.0,1,1.0,19,0.0,0.0,empty,0.0,0.0,3.0,SM,0.0229908935725688,0.0431306920945644,0.0033791533205658,0.0042737750336527,0.0149879045784473,0.0081482427194714,0.9030893445014954,0.0568876750767231,0.3628866076469421,0.5802257061004639,5.333333333333333,1.843333333333333,0.743,0.743,0.743,0.216,0.216,0.216,17.85138112,189,What a resemblance!,247.35443037974684,348.7848101265824,12.670589712678323,0.050632911392405,0.0759493670886076,0.14,1
190,190.0,1,1.0,19,0.0,0.0,empty,0.0,0.0,17.0,SM,0.0111081041395664,0.0601177439093589,0.0010832413099706,0.0101121868938207,0.8656666874885559,0.0078885303810238,0.0440233908593654,0.0418853536248207,0.6706363558769226,0.2874782681465149,3.941176470588236,2.5729411764705885,0.68125,0.931,0.53,0.403,0.745,0.186,99.053468938,190,"Her mother had had just such luxuriant hair, just such a brow and bend of the head.",735.0848056537102,1300.1696113074204,54.08076728924785,0.2402826855123674,0.3604240282685512,0.14,1
191,191.0,1,1.0,19,0.0,0.0,empty,0.0,0.0,70.0,SM,0.0073814308270812,0.4224009811878204,0.0729994550347328,0.1016232892870903,0.2324229627847671,0.0071231503970921,0.1560488045215606,0.0033483633305877,0.1217492073774337,0.8749024271965027,4.260273972602739,2.8850704225352115,0.6864848484848485,0.938,0.385,0.389030303030303,0.837,0.16,425.290335796,191,"And with amazing distinctness, for the first time in those thirteen years, there rose before her mind a vivid picture of her mother, her father, her brother, their flat in Moscow, the aquarium with little fish, everything to the tiniest detail; she heard the sound of the piano, her father’s voice; she felt as she had been then, young, good-looking, well-dressed, in a bright warm room among her own people.",209.46564885496187,334.77099236641226,197.70992366412216,7.085764294049008,0.267175572519084,0.14,1
192,192.0,1,0.92,19,0.0,0.0,empty,0.0,0.0,25.0,SM,0.0012887074844911,0.0016773719107732,0.0004994243499822,0.986925721168518,0.0039092139340937,0.0033243540674448,0.0023751959670335,0.0011464460985735,0.0260569620877504,0.972796618938446,4.48,2.6356521739130434,0.6993636363636364,0.98,0.517,0.4552727272727273,0.824,0.206,139.480416228,192,"A feeling of joy and happiness suddenly came over her, she pressed her hands to her temples in an ecstacy, and called softly, beseechingly: ""Mother!""",6392.32788798133,9372.91423570595,,2.530630105017502,2.530630105017502,0.14,1
193,193.0,0,0.0,19,0.0,0.0,empty,0.0,0.0,9.0,SM,0.0319034866988658,0.0574222058057785,0.1571928560733795,0.0030936466064304,0.0433510057628154,0.0752527266740799,0.6317840814590454,0.7073606848716736,0.2735792994499206,0.0190600156784057,3.2222222222222223,2.542222222222222,0.56125,0.765,0.133,0.52625,0.627,0.361,56.470353512,193,"And she began crying, she did not know why.",2301.2380396732788,3374.2491248541423,,0.911026837806301,0.911026837806301,0.14,1
194,194.0,2,0.0063694267515923,19,0.0,0.0,empty,0.0,0.0,63.0,SM,0.0043362993746995,0.0069837369956076,0.0005022673285566,0.9654917120933532,0.0146614536643028,0.002146495738998,0.0058780424296855,0.0027116918936371,0.073284812271595,0.924003541469574,3.5873015873015874,2.591774193548387,0.7362608695652174,0.969,0.439,0.4216086956521739,0.798,0.118,384.112800665,194,"Just at that instant Hanov drove up with his team of four horses, and seeing him she imagined happiness such as she had never had, and smiled and nodded to him as an equal and a friend, and it seemed to her that her happiness, her triumph, was glowing in the sky and on all sides, in the windows and on the trees.",16108.666277712951,23619.743873978998,,6.377187864644107,6.377187864644107,0.14,1
195,195.0,2,0.8424242424242424,19,0.0,0.0,empty,0.0,0.0,27.0,SM,0.0251065026968717,0.0151777435094118,0.2276009917259216,0.007474323734641,0.0577531196177005,0.027631789445877,0.6392555832862854,0.3419045209884643,0.5079880356788635,0.1501074731349945,4.357142857142857,2.5262962962962963,0.6183571428571428,0.931,0.031,0.4098571428571428,0.765,0.157,164.725804864,195,"Her father and mother had never died, she had never been a schoolmistress, it was a long, tedious, strange dream, and now she had awakened....""Vassilyevna, get in!""",6903.714119019836,10122.747374562428,,2.733080513418903,2.733080513418903,0.14,1
196,196.0,0,0.0,19,0.0,0.0,empty,0.0,0.0,6.0,SM,0.0883199796080589,0.0670172423124313,0.151401087641716,0.0066435658372938,0.1085496023297309,0.0406071990728378,0.5374614000320435,0.3421160876750946,0.5917397141456604,0.0661441385746002,3.333333333333333,2.3633333333333333,0.236,0.236,0.236,0.48,0.48,0.48,36.664759082,196,And at once it all vanished.,1534.158693115519,2249.499416569428,,0.6073512252042006,0.6073512252042006,0.14,1
197,197.0,0,0.0,19,0.0,0.0,empty,0.0,0.0,5.0,SM,0.0653414353728294,0.0772888511419296,0.6020734310150146,0.011343440040946,0.1644182056188583,0.016742892563343,0.0627917200326919,0.1282563209533691,0.8148115277290344,0.0569321103394031,4.6,2.918,0.57875,0.885,0.333,0.3975,0.685,0.185,26.900201273,197,The barrier was slowly raised.,1278.465577596266,1874.58284714119,,0.5061260210035006,0.5061260210035006,0.14,1
198,198.0,0,0.0,19,0.0,0.0,empty,0.0,0.0,11.0,SM,0.0128264669328928,0.0529599525034427,0.7398596405982971,0.0024846205487847,0.0315043590962886,0.1550713926553726,0.0052934736013412,0.443593829870224,0.5335047245025635,0.0229014419019222,4.636363636363637,2.816666666666667,0.4051999999999999,0.74,0.108,0.5322,0.765,0.344,52.833483592,198,"Marya Vassilyevna, shivering and numb with cold, got into the cart.",2812.624270711785,4124.0822637106185,,1.1134772462077012,1.1134772462077012,0.14,1
199,199.0,0,0.0,19,0.0,0.0,empty,0.0,0.0,13.0,SM,0.0499614998698234,0.0654462352395057,0.6394900679588318,0.0124507527798414,0.182605966925621,0.0091233663260936,0.0409222207963466,0.0488908439874649,0.8929286003112793,0.0581803694367408,4.615384615384615,3.263333333333333,0.5865714285714285,0.667,0.448,0.4218571428571429,0.615,0.18,70.47671284,199,The carriage with the four horses crossed the railway line; Semyon followed it.,3324.0105017502915,4873.915402567094,,1.3159276546091014,1.3159276546091014,0.14,1
200,200.0,0,0.0,19,0.0,0.0,empty,0.0,0.0,6.0,SM,0.027341516688466,0.8015680313110352,0.0082313008606433,0.0023818342015147,0.1380024701356887,0.0056739705614745,0.0168008562177419,0.1348951309919357,0.8109495043754578,0.0541552528738975,4.166666666666667,3.223333333333333,0.72,0.828,0.612,0.3885,0.537,0.24,32.707003611,200,The signalman took off his cap.,1534.158693115519,2249.499416569428,,0.6073512252042006,0.6073512252042006,0.14,1
