Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
schoolmistress.txt,11,33,89.52,99,1,20.23,33,18.18,96.97,78.79,66.67,15.15,15.15,0,0,0,12.12,3.03,0,24.24,9.09,3.03,21.21,9.09,3.03,3.03,0,21.21,6.06,3.03,15.15,6.06,6.06,3.03,9.09,0,9.09,3.03,3.03,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,33.33,9.09,0,0,0,0,9.09,24.24,6.06,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,3.03,3.03,6.06,0,0,6.06,0,0,0,3.03,12.12,0,0,0,0,0,0,0,15.15,3.03,9.09,0,0,0,3.03
schoolmistress.txt,12,37,51.04,40.06,3.49,20.23,37,13.51,91.89,72.97,67.57,10.81,5.41,0,0,0,5.41,0,5.41,24.32,13.51,0,10.81,13.51,2.7,10.81,2.7,16.22,2.7,2.7,5.41,5.41,0,0,13.51,5.41,8.11,0,0,2.7,0,0,5.41,0,0,0,0,0,0,0,0,0,0,0,8.11,0,0,0,0,0,0,8.11,2.7,0,8.11,0,0,0,0,0,2.7,0,0,2.7,0,0,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,10.81,0,0,5.41,5.41,0,0,5.41,13.51,2.7,0,0,0,0,0,0,10.81,2.7,8.11,0,0,0,0
schoolmistress.txt,13,17,16.49,93.56,99,20.23,17,5.88,88.24,82.35,47.06,11.76,11.76,0,0,0,0,5.88,0,5.88,5.88,0,5.88,11.76,5.88,11.76,0,23.53,11.76,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65,5.88,0,0,0,0,5.88,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.53,0,11.76,11.76,0,0,0,11.76,23.53,0,0,0,0,0,0,0,23.53,0,17.65,0,0,0,5.88
schoolmistress.txt,14,28,89.52,99,2.36,1,9.33,10.71,89.29,67.86,60.71,17.86,14.29,0,0,0,7.14,7.14,3.57,21.43,14.29,0,14.29,10.71,0,0,0,17.86,0,3.57,3.57,0,0,3.57,0,0,0,0,0,0,0,0,0,0,3.57,0,3.57,0,0,0,0,0,0,0,28.57,7.14,0,0,3.57,0,3.57,21.43,0,0,0,7.14,10.71,7.14,3.57,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,3.57,0,0,7.14,0,0,0,0,0,0,7.14,14.29,0,3.57,10.71,0,0,0,0,10.71,3.57,0,0,0,0,0,0,25,10.71,7.14,0,0,0,7.14
schoolmistress.txt,15,4,1,99,1,20.23,4,0,100,100,75,75,50,0,0,25,0,0,25,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,25,0,0,0,0,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,75,0,0,25,0,0,50
schoolmistress.txt,16,11,89.52,86.82,50.45,20.23,11,9.09,63.64,63.64,54.55,18.18,9.09,0,0,0,0,9.09,9.09,9.09,9.09,0,18.18,9.09,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,18.18,0,0,0,0,9.09,0,0,0,0,0,0,0,45.45,9.09,9.09,0,0,9.09,18.18
schoolmistress.txt,17,9,33.38,92.24,77.17,20.23,9,0,100,88.89,66.67,11.11,11.11,0,0,0,0,11.11,0,11.11,11.11,0,11.11,11.11,11.11,11.11,0,11.11,22.22,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,22.22,0,0,11.11,0,11.11,0,11.11,11.11,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0
schoolmistress.txt,18,26,74.95,98.04,11.63,20.23,26,15.38,88.46,76.92,65.38,15.38,7.69,0,0,0,7.69,0,7.69,19.23,7.69,3.85,19.23,7.69,3.85,7.69,0,19.23,0,3.85,0,0,0,0,3.85,0,3.85,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,15.38,0,0,11.54,3.85,0,0,0,0,3.85,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,3.85,7.69,0,0,0,3.85,7.69,0,3.85,0,0,0,0,0,11.54,3.85,7.69,0,0,0,0
schoolmistress.txt,19,37,80.1,99,1,20.23,37,18.92,86.49,70.27,64.86,10.81,10.81,0,0,0,8.11,0,0,18.92,13.51,2.7,18.92,10.81,8.11,8.11,0,16.22,0,2.7,5.41,2.7,2.7,0,2.7,0,2.7,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.62,2.7,0,0,0,0,2.7,18.92,0,0,8.11,2.7,0,0,0,0,8.11,0,2.7,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,5.41,0,0,5.41,0,0,0,2.7,13.51,0,0,0,0,0,0,0,8.11,2.7,5.41,0,0,0,0
schoolmistress.txt,20,11,1.5,99,1,20.23,11,9.09,90.91,90.91,72.73,36.36,36.36,0,0,0,36.36,0,0,18.18,0,0,18.18,0,9.09,18.18,0,18.18,0,0,0,0,0,0,9.09,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.36,0,0,0,0,0,0,36.36,0,0,18.18,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,9.09,9.09,0,0,0,9.09,18.18,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0
schoolmistress.txt,21,1,89.52,40.06,99,99,1,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,400,0,100,0,0,0,300
schoolmistress.txt,22,4,26.1,99,1,20.23,4,0,100,100,75,50,50,0,0,0,50,0,0,25,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,25,0,0,0,0,25,50,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,25,0,0,0,0,0
schoolmistress.txt,23,6,1,98.75,99,20.23,6,33.33,100,66.67,50,33.33,33.33,16.67,0,16.67,0,0,0,0,0,0,0,16.67,0,0,0,33.33,0,0,0,0,0,0,16.67,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,16.67,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,66.67,16.67,16.67,0,0,0,33.33
schoolmistress.txt,24,31,89.52,59.25,6.29,97.31,31,16.13,87.1,70.97,51.61,6.45,0,0,0,0,0,0,6.45,16.13,9.68,0,16.13,6.45,3.23,9.68,0,19.35,6.45,0,0,0,0,0,3.23,0,3.23,0,0,0,0,0,3.23,0,6.45,6.45,0,3.23,3.23,0,0,0,0,0,9.68,3.23,3.23,0,0,0,0,6.45,0,0,3.23,3.23,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,6.45,6.45,3.23,0,0,6.45,0,0,6.45,9.68,0,0,0,0,0,0,0,12.9,3.23,9.68,0,0,0,0
schoolmistress.txt,25,41,55.8,40.06,42.46,58.42,41,12.2,95.12,78.05,63.41,14.63,12.2,0,0,0,12.2,0,2.44,12.2,4.88,0,19.51,4.88,2.44,12.2,4.88,14.63,7.32,2.44,0,0,0,0,12.2,2.44,9.76,0,2.44,0,2.44,0,7.32,0,2.44,2.44,0,0,0,0,0,0,0,0,17.07,2.44,0,0,0,0,2.44,12.2,0,0,0,12.2,0,0,0,0,12.2,4.88,4.88,2.44,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88,21.95,0,2.44,17.07,0,2.44,0,2.44,9.76,0,0,0,0,0,0,0,9.76,2.44,4.88,0,0,0,2.44
schoolmistress.txt,26,7,1,97.11,1,20.23,7,14.29,100,85.71,57.14,28.57,14.29,0,0,0,14.29,0,14.29,14.29,0,0,0,0,28.57,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,14.29,0,0,0,0,14.29,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,14.29,0,28.57,0,0,0,0,0,0,0,42.86,14.29,28.57,0,0,0,0
schoolmistress.txt,27,20,89.52,89.5,1,20.23,20,10,80,70,65,10,10,0,0,0,10,0,0,15,15,0,20,0,10,15,0,5,0,0,0,0,0,0,5,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0
schoolmistress.txt,28,30,15.41,98.75,7.03,72.45,30,23.33,90,80,63.33,20,16.67,0,0,0,16.67,0,3.33,13.33,3.33,0,10,10,3.33,10,0,20,6.67,6.67,0,0,0,0,13.33,6.67,6.67,6.67,0,0,0,0,0,0,10,6.67,3.33,3.33,0,3.33,0,0,0,0,20,3.33,0,0,0,0,0,16.67,0,0,6.67,10,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,10,0,0,3.33,10,16.67,0,0,0,0,0,0,0,10,3.33,6.67,0,0,0,0
schoolmistress.txt,29,40,32.63,8.37,45.52,90.5,40,25,92.5,80,60,7.5,2.5,0,0,0,2.5,0,5,15,7.5,5,10,7.5,5,15,5,20,10,5,0,0,0,0,20,2.5,17.5,7.5,0,0,5,2.5,7.5,2.5,5,5,0,0,0,0,0,0,0,0,10,5,0,2.5,0,0,2.5,5,0,0,2.5,0,0,0,0,0,7.5,0,0,5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,2.5,2.5,0,0,2.5,10,0,2.5,0,0,0,0,0,12.5,2.5,10,0,0,0,0
schoolmistress.txt,30,6,49.68,1,39.59,20.23,6,16.67,83.33,66.67,50,16.67,16.67,16.67,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,16.67,33.33,0,0,0,0,0,50,0,16.67,0,0,0,33.33
schoolmistress.txt,31,6,89.52,98.75,1,20.23,6,33.33,50,50,33.33,16.67,16.67,0,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0
schoolmistress.txt,32,9,1,1,99,20.23,9,0,100,88.89,77.78,22.22,22.22,11.11,0,0,11.11,0,0,0,0,0,11.11,22.22,0,11.11,11.11,33.33,0,0,0,0,0,0,22.22,0,22.22,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,22.22,11.11,0,0,0,0,11.11,11.11,0,0,0,11.11,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,11.11,22.22,0,0,0,0,0,0,33.33,11.11,0,0,0,0,22.22
schoolmistress.txt,33,18,99,92.24,39.59,20.23,18,22.22,77.78,61.11,50,5.56,5.56,0,0,0,0,5.56,0,22.22,22.22,0,16.67,0,0,5.56,0,11.11,0,0,5.56,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,5.56,11.11,0,0,0,0,5.56,0,0,0,0,0,0,0,16.67,5.56,5.56,0,0,0,5.56
schoolmistress.txt,34,17,99,40.06,12.44,20.23,17,23.53,70.59,64.71,47.06,0,0,0,0,0,0,0,0,29.41,23.53,5.88,17.65,0,0,0,0,11.76,5.88,11.76,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65,0,11.76,0,0,0,5.88,0,5.88,0,0,0,0,0,0,0,11.76,5.88,5.88,0,0,0,0
schoolmistress.txt,35,34,99,24.36,83.69,95.42,34,20.59,82.35,64.71,58.82,2.94,0,0,0,0,0,0,2.94,23.53,17.65,2.94,29.41,0,2.94,2.94,0,5.88,0,5.88,2.94,2.94,0,0,5.88,0,5.88,0,0,0,2.94,0,2.94,0,5.88,5.88,0,0,0,0,0,0,0,0,2.94,2.94,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.82,17.65,0,2.94,14.71,0,0,0,2.94,0,0,0,0,0,0,0,0,14.71,2.94,11.76,0,0,0,0
schoolmistress.txt,36,21,70.33,4.61,56.69,1,21,38.1,80.95,66.67,52.38,0,0,0,0,0,0,0,0,14.29,14.29,0,9.52,14.29,9.52,9.52,0,23.81,4.76,0,0,0,0,0,33.33,0,33.33,14.29,0,4.76,14.29,0,9.52,0,4.76,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,9.52,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,9.52,4.76,4.76,0,0,0,0
schoolmistress.txt,37,18,49.68,40.06,39.59,1,18,11.11,88.89,83.33,66.67,22.22,11.11,0,0,0,11.11,0,11.11,22.22,11.11,0,16.67,5.56,0,11.11,5.56,16.67,0,5.56,0,0,0,0,27.78,11.11,16.67,11.11,0,0,0,0,5.56,0,5.56,0,5.56,5.56,0,5.56,0,5.56,0,0,16.67,5.56,0,0,5.56,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0,5.56,11.11,16.67,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0
schoolmistress.txt,38,2,1,40.06,99,20.23,2,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,50,0,50
schoolmistress.txt,39,32,26.1,75.49,1.63,1,32,15.63,96.88,81.25,68.75,15.63,12.5,0,0,0,6.25,3.13,3.13,25,9.38,3.13,9.38,12.5,3.13,6.25,6.25,18.75,3.13,6.25,3.13,0,0,3.13,15.63,9.38,6.25,0,0,0,3.13,0,3.13,0,6.25,0,6.25,3.13,0,3.13,0,3.13,0,0,21.88,6.25,0,0,3.13,0,3.13,15.63,0,0,6.25,3.13,0,0,0,0,3.13,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,6.25,3.13,0,3.13,0,0,0,6.25,15.63,0,0,0,0,0,0,0,15.63,3.13,9.38,0,0,0,3.13
schoolmistress.txt,40,68,68.25,73.71,1.39,20.23,68,14.71,94.12,76.47,64.71,13.24,8.82,0,0,0,8.82,0,4.41,20.59,10.29,4.41,17.65,10.29,4.41,7.35,2.94,17.65,4.41,7.35,7.35,0,1.47,5.88,10.29,1.47,8.82,4.41,1.47,1.47,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,14.71,4.41,0,0,0,0,1.47,10.29,0,0,0,8.82,1.47,1.47,0,0,10.29,0,0,10.29,0,0,1.47,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,4.41,10.29,0,0,4.41,1.47,0,1.47,5.88,13.24,0,0,0,0,0,0,0,10.29,1.47,5.88,0,0,1.47,1.47
schoolmistress.txt,41,49,68.5,52.23,7.55,96.32,49,24.49,91.84,69.39,55.1,6.12,4.08,0,0,0,2.04,0,2.04,16.33,14.29,0,8.16,6.12,10.2,8.16,2.04,16.33,4.08,0,4.08,0,0,4.08,14.29,2.04,12.24,6.12,0,2.04,4.08,0,2.04,0,10.2,8.16,2.04,4.08,0,2.04,0,2.04,0,0,18.37,10.2,0,0,4.08,0,4.08,6.12,0,0,2.04,0,0,0,0,0,10.2,2.04,0,8.16,2.04,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12,4.08,0,0,4.08,0,0,0,2.04,8.16,2.04,0,0,0,0,0,0,22.45,8.16,10.2,0,0,2.04,2.04
schoolmistress.txt,42,4,1,99,1,99,4,25,100,100,75,25,25,0,0,0,25,0,0,0,0,0,0,25,25,0,0,25,25,0,0,0,0,0,25,0,25,0,0,0,0,25,0,0,25,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,75,0,25,0,0,0,50
schoolmistress.txt,43,5,89.52,99,1,20.23,5,40,80,60,40,20,20,0,0,0,20,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,40,20,20,0,0,0,0
schoolmistress.txt,44,6,89.52,40.06,99,1,6,0,100,83.33,33.33,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,16.67,0,16.67,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,33.33,0,0,33.33,0,0,0,0,16.67,0,0,0,0,0,0,0,66.67,66.67,0,0,0,0,0
schoolmistress.txt,45,5,99,99,99,20.23,5,0,80,80,60,20,20,0,0,0,0,20,0,20,20,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,20,0,0,0,0,20,0,0,0,0,0,0,0,20,20,0,0,0,0,0
schoolmistress.txt,46,27,75.62,62.05,99,20.23,27,11.11,81.48,66.67,51.85,7.41,7.41,0,0,0,0,7.41,0,11.11,7.41,0,14.81,3.7,7.41,7.41,3.7,11.11,7.41,0,0,0,0,0,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41,0,0,0,0,0,0,7.41,0,0,0,0,0,0,0,0,3.7,0,3.7,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,33.33,0,11.11,22.22,0,0,0,0,11.11,0,0,0,0,0,0,0,14.81,3.7,11.11,0,0,0,0
schoolmistress.txt,47,3,89.52,40.06,99,20.23,3,0,100,66.67,66.67,33.33,0,0,0,0,0,0,33.33,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,33.33,0,66.67
schoolmistress.txt,48,5,3.8,99,1,99,5,20,80,60,40,20,20,0,0,0,20,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,20,20,0,0,0,0,0,60,40,0,0,0,0,40,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,40,20,20,0,0,0,0
schoolmistress.txt,49,15,10.19,40.06,19.26,20.23,15,13.33,93.33,86.67,60,13.33,6.67,0,0,0,6.67,0,6.67,13.33,6.67,0,6.67,6.67,13.33,6.67,6.67,26.67,6.67,0,0,0,0,0,26.67,0,26.67,6.67,6.67,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,13.33,0,0,0,13.33,0,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,6.67,20,0,0,13.33,6.67,0,0,0,13.33,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0
schoolmistress.txt,50,22,12.37,99,1,20.23,22,22.73,86.36,59.09,59.09,31.82,18.18,0,0,0,18.18,0,13.64,22.73,0,0,13.64,9.09,4.55,0,0,9.09,0,0,4.55,0,0,4.55,4.55,0,4.55,0,0,4.55,0,0,0,0,9.09,4.55,4.55,4.55,0,4.55,0,0,4.55,0,18.18,0,0,0,0,0,0,18.18,0,0,0,18.18,0,0,0,0,4.55,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,13.64,22.73,0,0,18.18,4.55,0,0,0,0,0,0,0,0,0,0,0,31.82,0,22.73,4.55,0,0,4.55
schoolmistress.txt,51,26,96.67,20.31,57.98,1,26,26.92,92.31,65.38,53.85,3.85,3.85,0,0,0,3.85,0,0,15.38,11.54,0,19.23,3.85,3.85,7.69,3.85,7.69,7.69,0,3.85,0,3.85,3.85,7.69,3.85,3.85,0,0,0,0,0,3.85,0,11.54,0,11.54,7.69,0,7.69,0,0,0,0,7.69,0,0,0,0,0,0,3.85,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,3.85,0,0,26.92,15.38,0,3.85,11.54,0,0,0,3.85,3.85,0,0,0,0,0,0,0,19.23,3.85,11.54,0,0,0,3.85
schoolmistress.txt,52,11,6.68,1,99,20.23,11,9.09,81.82,81.82,63.64,0,0,0,0,0,0,0,0,9.09,0,9.09,9.09,9.09,18.18,18.18,0,27.27,0,9.09,0,0,0,0,36.36,0,36.36,0,9.09,9.09,18.18,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,36.36,0,0,36.36,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0
schoolmistress.txt,53,56,35.59,21.49,1,47.3,56,14.29,96.43,76.79,64.29,10.71,5.36,0,0,0,5.36,0,5.36,17.86,7.14,3.57,12.5,8.93,5.36,10.71,5.36,16.07,7.14,3.57,3.57,0,1.79,1.79,21.43,3.57,17.86,1.79,1.79,5.36,1.79,0,5.36,0,16.07,8.93,7.14,8.93,3.57,5.36,0,0,1.79,0,10.71,1.79,0,0,0,0,1.79,7.14,0,0,0,7.14,0,0,0,0,1.79,0,0,0,1.79,0,1.79,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,1.79,0,14.29,5.36,0,0,1.79,3.57,0,0,1.79,3.57,0,0,0,0,0,0,0,8.93,1.79,5.36,0,0,0,1.79
schoolmistress.txt,54,24,10.19,18.97,1,20.23,24,12.5,87.5,79.17,62.5,16.67,12.5,0,0,0,12.5,0,4.17,12.5,8.33,0,8.33,12.5,4.17,8.33,8.33,20.83,8.33,0,0,0,0,0,16.67,0,16.67,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,4.17,0,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,4.17,0,0,0,0,0,4.17,0,12.5,0,4.17,0,0,0,0,0,20.83,4.17,16.67,0,0,0,0
