,story,sentence,RECORDING_SESSION_LABEL,category,proportion_highlighted,anger,disgust,fear,joy,neutral,sadness,surprise,negative,neutral_sentiment,positive,word_length_mean,concreteness,valence_mean,valence_max,valence_min,arousal_mean,arousal_max,arousal_min,word_freq_mean,word_count,text,IA_DWELL_TIME_SMOOTHED,IA_REGRESSION_PATH_DURATION_SMOOTHED,IA_AVERAGE_FIX_PUPIL_SIZE_SMOOTHED,IA_REGRESSION_IN_COUNT_SMOOTHED,IA_REGRESSION_OUT_FULL_COUNT_SMOOTHED,engagement_score,word_count_norm,character_count,character_count_norm,normalized_dt,norm_dt_smooth,norm_reg_path,highlighted,valence_diff,arousal_diff,word_freq_norm,no_highlight,present,confused,curious,connected,other
2033,EL,72,id19,0,0,0.013739083,0.061187912,0.107071944,0.033295352,0.735820234,0.024352323,0.02453321,0.196673244,0.73408252,0.069244131,4.75,2.195,0.6905,0.704,0.677,0.573,0.577,0.569,22.63028412,4,The lessons began again.,1720,2244,98.75,2,2,1.14,0.033333333,19,0.046875,0.3796295,0.324824278,561,0,0.027,0.008,0.753550986,1,0,0,0,0,0
2034,EL,72,id2,0,0,0.013739083,0.061187912,0.107071944,0.033295352,0.735820234,0.024352323,0.02453321,0.196673244,0.73408252,0.069244131,4.75,2.195,0.6905,0.704,0.677,0.573,0.577,0.569,22.63028412,4,The lessons began again.,668,2744,151.6666667,1,3,2.86,0.033333333,19,0.046875,0.177268807,0.254106863,686,0,0.027,0.008,0.753550986,1,0,0,0,0,0
2035,EL,72,id20,4,1,0.013739083,0.061187912,0.107071944,0.033295352,0.735820234,0.024352323,0.02453321,0.196673244,0.73408252,0.069244131,4.75,2.195,0.6905,0.704,0.677,0.573,0.577,0.569,22.63028412,4,The lessons began again.,836,1170,231,0.327402135,1,1.86,0.033333333,19,0.046875,0.308460898,0.267494519,292.5,1,0.027,0.008,0.753550986,0,0,0,0,1,0
2036,EL,72,id21,4,1,0.013739083,0.061187912,0.107071944,0.033295352,0.735820234,0.024352323,0.02453321,0.196673244,0.73408252,0.069244131,4.75,2.195,0.6905,0.704,0.677,0.573,0.577,0.569,22.63028412,4,The lessons began again.,570,494,129,1,2,1.71,0.033333333,19,0.046875,0.070476037,0.055657998,123.5,1,0.027,0.008,0.753550986,0,0,0,0,1,0
2037,EL,72,id22,0,0,0.013739083,0.061187912,0.107071944,0.033295352,0.735820234,0.024352323,0.02453321,0.196673244,0.73408252,0.069244131,4.75,2.195,0.6905,0.704,0.677,0.573,0.577,0.569,22.63028412,4,The lessons began again.,160,1420,337,0.740213523,1,1,0.033333333,19,0.046875,0.002713257,0.218788629,355,0,0.027,0.008,0.753550986,1,0,0,0,0,0
2038,EL,72,id23,3,1,0.013739083,0.061187912,0.107071944,0.033295352,0.735820234,0.024352323,0.02453321,0.196673244,0.73408252,0.069244131,4.75,2.195,0.6905,0.704,0.677,0.573,0.577,0.569,22.63028412,4,The lessons began again.,608,582,134.5,1,2,2.86,0.033333333,19,0.046875,0.099594412,0.178207047,145.5,1,0.027,0.008,0.753550986,0,0,0,1,0,0
2039,EL,72,id24,4,1,0.013739083,0.061187912,0.107071944,0.033295352,0.735820234,0.024352323,0.02453321,0.196673244,0.73408252,0.069244131,4.75,2.195,0.6905,0.704,0.677,0.573,0.577,0.569,22.63028412,4,The lessons began again.,930,1194,320.3333333,1,1,3.14,0.033333333,19,0.046875,0.104384843,0.146524975,298.5,1,0.027,0.008,0.753550986,0,0,0,0,1,0
2040,EL,72,id25,2,1,0.013739083,0.061187912,0.107071944,0.033295352,0.735820234,0.024352323,0.02453321,0.196673244,0.73408252,0.069244131,4.75,2.195,0.6905,0.704,0.677,0.573,0.577,0.569,22.63028412,4,The lessons began again.,398,398,233.5,0.298932384,0.270462633,1.14,0.033333333,19,0.046875,0.125364903,0.23609517,99.5,1,0.027,0.008,0.753550986,0,0,1,0,0,0
2041,EL,72,id27,4,1,0.013739083,0.061187912,0.107071944,0.033295352,0.735820234,0.024352323,0.02453321,0.196673244,0.73408252,0.069244131,4.75,2.195,0.6905,0.704,0.677,0.573,0.577,0.569,22.63028412,4,The lessons began again.,276,276,213.5,1.096085409,1.053380783,1.29,0.033333333,19,0.046875,0.083705534,0.189194171,69,1,0.027,0.008,0.753550986,0,0,0,0,1,0
2042,EL,72,id28,0,0,0.013739083,0.061187912,0.107071944,0.033295352,0.735820234,0.024352323,0.02453321,0.196673244,0.73408252,0.069244131,4.75,2.195,0.6905,0.704,0.677,0.573,0.577,0.569,22.63028412,4,The lessons began again.,938,2726,189,0.711743772,1,2.29,0.033333333,19,0.046875,0.314377687,0.237074355,681.5,0,0.027,0.008,0.753550986,1,0,0,0,0,0
2043,EL,72,id3,4,1,0.013739083,0.061187912,0.107071944,0.033295352,0.735820234,0.024352323,0.02453321,0.196673244,0.73408252,0.069244131,4.75,2.195,0.6905,0.704,0.677,0.573,0.577,0.569,22.63028412,4,The lessons began again.,406,1918,287,1,2,2.29,0.033333333,19,0.046875,0.193872643,0.270845785,479.5,1,0.027,0.008,0.753550986,0,0,0,0,1,0
2044,EL,72,id30,1,1,0.013739083,0.061187912,0.107071944,0.033295352,0.735820234,0.024352323,0.02453321,0.196673244,0.73408252,0.069244131,4.75,2.195,0.6905,0.704,0.677,0.573,0.577,0.569,22.63028412,4,The lessons began again.,964,1831,174.1666667,1,2,3.14,0.033333333,19,0.046875,0.098230704,0.155768913,457.75,1,0.027,0.008,0.753550986,0,1,0,0,0,0
2045,EL,72,id5,0,0,0.013739083,0.061187912,0.107071944,0.033295352,0.735820234,0.024352323,0.02453321,0.196673244,0.73408252,0.069244131,4.75,2.195,0.6905,0.704,0.677,0.573,0.577,0.569,22.63028412,4,The lessons began again.,224,956,153,0.298932384,1,2.86,0.033333333,19,0.046875,0.066284846,0.162940304,239,0,0.027,0.008,0.753550986,1,0,0,0,0,0
2046,EL,72,id7,0,0,0.013739083,0.061187912,0.107071944,0.033295352,0.735820234,0.024352323,0.02453321,0.196673244,0.73408252,0.069244131,4.75,2.195,0.6905,0.704,0.677,0.573,0.577,0.569,22.63028412,4,The lessons began again.,440.0854093,524.8113879,57.09788937,0.398576512,0.384341637,1.14,0.033333333,19,0.046875,0.136264801,0.173413762,131.202847,0,0.027,0.008,0.753550986,1,0,0,0,0,0
2047,EL,72,id8,5,1,0.013739083,0.061187912,0.107071944,0.033295352,0.735820234,0.024352323,0.02453321,0.196673244,0.73408252,0.069244131,4.75,2.195,0.6905,0.704,0.677,0.573,0.577,0.569,22.63028412,4,The lessons began again.,662.3772242,749.0391459,42.22189927,0.355871886,0.298932384,3.14,0.033333333,19,0.046875,0.194825182,0.310936358,187.2597865,1,0.027,0.008,0.753550986,0,0,0,0,0,1
2048,EL,73,id10,0,0,0.053040363,0.401710272,0.018152073,0.005643209,0.139373377,0.374634057,0.007446613,0.563931108,0.422371715,0.013697216,4.5,2.492,0.791,0.802,0.78,0.6345,0.667,0.602,32.38093462,6,Yorotov felt no interest in them.,1356,2844,195.0425,0.650847458,1,2.57,0.055555556,27,0.067708333,0.15957246,0.193133555,474,0,0.022,0.065,0.706290853,1,0,0,0,0,0
2049,EL,73,id11,2,0.735294118,0.053040363,0.401710272,0.018152073,0.005643209,0.139373377,0.374634057,0.007446613,0.563931108,0.422371715,0.013697216,4.5,2.492,0.791,0.802,0.78,0.6345,0.667,0.602,32.38093462,6,Yorotov felt no interest in them.,1366,1468,176.2,0.813559322,1,0.57,0.055555556,27,0.067708333,0.311435406,0.262840684,244.6666667,1,0.022,0.065,0.706290853,0,0,1,0,0,0
2050,EL,73,id12,0,0,0.053040363,0.401710272,0.018152073,0.005643209,0.139373377,0.374634057,0.007446613,0.563931108,0.422371715,0.013697216,4.5,2.492,0.791,0.802,0.78,0.6345,0.667,0.602,32.38093462,6,Yorotov felt no interest in them.,1426,1426,185.5,1,1,3.57,0.055555556,27,0.067708333,0.381943469,0.278244676,237.6666667,0,0.022,0.065,0.706290853,1,0,0,0,0,0
2051,EL,73,id13,4,0.441176471,0.053040363,0.401710272,0.018152073,0.005643209,0.139373377,0.374634057,0.007446613,0.563931108,0.422371715,0.013697216,4.5,2.492,0.791,0.802,0.78,0.6345,0.667,0.602,32.38093462,6,Yorotov felt no interest in them.,834,1066,181.6666667,3,1,1.71,0.055555556,27,0.067708333,0.278458651,0.226705988,177.6666667,1,0.022,0.065,0.706290853,0,0,0,0,1,0
2052,EL,73,id14,4,0.205882353,0.053040363,0.401710272,0.018152073,0.005643209,0.139373377,0.374634057,0.007446613,0.563931108,0.422371715,0.013697216,4.5,2.492,0.791,0.802,0.78,0.6345,0.667,0.602,32.38093462,6,Yorotov felt no interest in them.,1674,1674,158.5,0.894915254,0.894915254,3.29,0.055555556,27,0.067708333,0.388193794,0.331912736,279,1,0.022,0.065,0.706290853,0,0,0,0,1,0
2053,EL,73,id15,1,0.735294118,0.053040363,0.401710272,0.018152073,0.005643209,0.139373377,0.374634057,0.007446613,0.563931108,0.422371715,0.013697216,4.5,2.492,0.791,0.802,0.78,0.6345,0.667,0.602,32.38093462,6,Yorotov felt no interest in them.,1886,2174,184.9,2,2,1.71,0.055555556,27,0.067708333,0.314308673,0.182218109,362.3333333,1,0.022,0.065,0.706290853,0,1,0,0,0,0
2054,EL,73,id17,0,0,0.053040363,0.401710272,0.018152073,0.005643209,0.139373377,0.374634057,0.007446613,0.563931108,0.422371715,0.013697216,4.5,2.492,0.791,0.802,0.78,0.6345,0.667,0.602,32.38093462,6,Yorotov felt no interest in them.,500,376,241.5,2,0.569491525,1.57,0.055555556,27,0.067708333,0.064885428,0.071881271,62.66666667,0,0.022,0.065,0.706290853,1,0,0,0,0,0
2055,EL,73,id18,2,0.205882353,0.053040363,0.401710272,0.018152073,0.005643209,0.139373377,0.374634057,0.007446613,0.563931108,0.422371715,0.013697216,4.5,2.492,0.791,0.802,0.78,0.6345,0.667,0.602,32.38093462,6,Yorotov felt no interest in them.,2816,3106,107.9033333,6,4,1.29,0.055555556,27,0.067708333,0.312005826,0.235512972,517.6666667,1,0.022,0.065,0.706290853,0,0,1,0,0,0
2056,EL,73,id19,0,0,0.053040363,0.401710272,0.018152073,0.005643209,0.139373377,0.374634057,0.007446613,0.563931108,0.422371715,0.013697216,4.5,2.492,0.791,0.802,0.78,0.6345,0.667,0.602,32.38093462,6,Yorotov felt no interest in them.,3024,1258,99.3825,3,3,1.14,0.055555556,27,0.067708333,0.470372031,0.285762632,209.6666667,0,0.022,0.065,0.706290853,1,0,0,0,0,0
2057,EL,73,id2,1,0.205882353,0.053040363,0.401710272,0.018152073,0.005643209,0.139373377,0.374634057,0.007446613,0.563931108,0.422371715,0.013697216,4.5,2.492,0.791,0.802,0.78,0.6345,0.667,0.602,32.38093462,6,Yorotov felt no interest in them.,2076,1536,131.334,1,0.772881356,2.86,0.055555556,27,0.067708333,0.460797185,0.242335388,256,1,0.022,0.065,0.706290853,0,1,0,0,0,0
2058,EL,73,id20,4,0.735294118,0.053040363,0.401710272,0.018152073,0.005643209,0.139373377,0.374634057,0.007446613,0.563931108,0.422371715,0.013697216,4.5,2.492,0.791,0.802,0.78,0.6345,0.667,0.602,32.38093462,6,Yorotov felt no interest in them.,1036,1216,238,2,1,1.86,0.055555556,27,0.067708333,0.265913258,0.22769877,202.6666667,1,0.022,0.065,0.706290853,0,0,0,0,1,0
2059,EL,73,id21,4,0.735294118,0.053040363,0.401710272,0.018152073,0.005643209,0.139373377,0.374634057,0.007446613,0.563931108,0.422371715,0.013697216,4.5,2.492,0.791,0.802,0.78,0.6345,0.667,0.602,32.38093462,6,Yorotov felt no interest in them.,630,1832,111.25,0.894915254,1,1.71,0.055555556,27,0.067708333,0.054326452,0.05143453,305.3333333,1,0.022,0.065,0.706290853,0,0,0,0,1,0
2060,EL,73,id22,0,0,0.053040363,0.401710272,0.018152073,0.005643209,0.139373377,0.374634057,0.007446613,0.563931108,0.422371715,0.013697216,4.5,2.492,0.791,0.802,0.78,0.6345,0.667,0.602,32.38093462,6,Yorotov felt no interest in them.,682,682,337.3333333,1.118644068,1.118644068,1,0.055555556,27,0.067708333,0.169455619,0.268594137,113.6666667,0,0.022,0.065,0.706290853,1,0,0,0,0,0
2061,EL,73,id23,3,0.735294118,0.053040363,0.401710272,0.018152073,0.005643209,0.139373377,0.374634057,0.007446613,0.563931108,0.422371715,0.013697216,4.5,2.492,0.791,0.802,0.78,0.6345,0.667,0.602,32.38093462,6,Yorotov felt no interest in them.,1562,1204,145.2075,1.138983051,1,2.86,0.055555556,27,0.067708333,0.221921787,0.18866142,200.6666667,1,0.022,0.065,0.706290853,0,0,0,1,0,0
2062,EL,73,id24,4,0.735294118,0.053040363,0.401710272,0.018152073,0.005643209,0.139373377,0.374634057,0.007446613,0.563931108,0.422371715,0.013697216,4.5,2.492,0.791,0.802,0.78,0.6345,0.667,0.602,32.38093462,6,Yorotov felt no interest in them.,1598,4086,319.875,1,3,3.14,0.055555556,27,0.067708333,0.126291631,0.152099627,681,1,0.022,0.065,0.706290853,0,0,0,0,1,0
2063,EL,73,id25,2,0.735294118,0.053040363,0.401710272,0.018152073,0.005643209,0.139373377,0.374634057,0.007446613,0.563931108,0.422371715,0.013697216,4.5,2.492,0.791,0.802,0.78,0.6345,0.667,0.602,32.38093462,6,Yorotov felt no interest in them.,1912,2310,222,1,1,1.14,0.055555556,27,0.067708333,0.47925765,0.236664755,385,1,0.022,0.065,0.706290853,0,0,1,0,0,0
2064,EL,73,id27,4,0.735294118,0.053040363,0.401710272,0.018152073,0.005643209,0.139373377,0.374634057,0.007446613,0.563931108,0.422371715,0.013697216,4.5,2.492,0.791,0.802,0.78,0.6345,0.667,0.602,32.38093462,6,Yorotov felt no interest in them.,1180,1092,214.5425,5,2,1.29,0.055555556,27,0.067708333,0.313796173,0.208066112,182,1,0.022,0.065,0.706290853,0,0,0,0,1,0
2065,EL,73,id28,0,0,0.053040363,0.401710272,0.018152073,0.005643209,0.139373377,0.374634057,0.007446613,0.563931108,0.422371715,0.013697216,4.5,2.492,0.791,0.802,0.78,0.6345,0.667,0.602,32.38093462,6,Yorotov felt no interest in them.,950,4316,184.11,1.077966102,2,2.29,0.055555556,27,0.067708333,0.216091709,0.206781009,719.3333333,0,0.022,0.065,0.706290853,1,0,0,0,0,0
2066,EL,73,id3,4,0.676470588,0.053040363,0.401710272,0.018152073,0.005643209,0.139373377,0.374634057,0.007446613,0.563931108,0.422371715,0.013697216,4.5,2.492,0.791,0.802,0.78,0.6345,0.667,0.602,32.38093462,6,Yorotov felt no interest in them.,868,868,272.5,1,0.589830508,2.29,0.055555556,27,0.067708333,0.305984522,0.259356432,144.6666667,1,0.022,0.065,0.706290853,0,0,0,0,1,0
2067,EL,73,id30,1,0.735294118,0.053040363,0.401710272,0.018152073,0.005643209,0.139373377,0.374634057,0.007446613,0.563931108,0.422371715,0.013697216,4.5,2.492,0.791,0.802,0.78,0.6345,0.667,0.602,32.38093462,6,Yorotov felt no interest in them.,2306,1962,173.6,2,0.874576271,3.14,0.055555556,27,0.067708333,0.188262862,0.169502091,327,1,0.022,0.065,0.706290853,0,1,0,0,0,0
2068,EL,73,id5,0,0,0.053040363,0.401710272,0.018152073,0.005643209,0.139373377,0.374634057,0.007446613,0.563931108,0.422371715,0.013697216,4.5,2.492,0.791,0.802,0.78,0.6345,0.667,0.602,32.38093462,6,Yorotov felt no interest in them.,732,732,159.3333333,1,0.427118644,2.86,0.055555556,27,0.067708333,0.196664948,0.175632619,122,0,0.022,0.065,0.706290853,1,0,0,0,0,0
2069,EL,73,id7,0,0,0.053040363,0.401710272,0.018152073,0.005643209,0.139373377,0.374634057,0.007446613,0.563931108,0.422371715,0.013697216,4.5,2.492,0.791,0.802,0.78,0.6345,0.667,0.602,32.38093462,6,Yorotov felt no interest in them.,798,1404,451.11,1,3,1.14,0.055555556,27,0.067708333,0.186768943,0.167373766,234,0,0.022,0.065,0.706290853,1,0,0,0,0,0
2070,EL,73,id8,5,0.705882353,0.053040363,0.401710272,0.018152073,0.005643209,0.139373377,0.374634057,0.007446613,0.563931108,0.422371715,0.013697216,4.5,2.492,0.791,0.802,0.78,0.6345,0.667,0.602,32.38093462,6,Yorotov felt no interest in them.,2498,2358,297.5825,3,2,3.14,0.055555556,27,0.067708333,0.584020858,0.29944358,393,1,0.022,0.065,0.706290853,0,0,0,0,0,1
2071,EL,74,id10,0,0,0.414997756,0.334313303,0.007342452,0.005883103,0.21668376,0.018219823,0.002559856,0.165801331,0.742079318,0.092119291,4.148148148,2.4252,0.659111111,0.938,0.21,0.503333333,0.64,0.346,164.5059202,27,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",7254,8346,198.8652381,4,4,2.57,0.288888889,112,0.2890625,0.221673233,0.208241072,309.1111111,0,0.728,0.294,0.832437469,1,0,0,0,0,0
2072,EL,74,id11,2,0.039473684,0.414997756,0.334313303,0.007342452,0.005883103,0.21668376,0.018219823,0.002559856,0.165801331,0.742079318,0.092119291,4.148148148,2.4252,0.659111111,0.938,0.21,0.503333333,0.64,0.346,164.5059202,27,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",5320,8418,166.9166667,4,5,0.57,0.288888889,112,0.2890625,0.289986996,0.231755085,311.7777778,1,0.728,0.294,0.832437469,0,0,1,0,0,0
2073,EL,74,id12,0,0,0.414997756,0.334313303,0.007342452,0.005883103,0.21668376,0.018219823,0.002559856,0.165801331,0.742079318,0.092119291,4.148148148,2.4252,0.659111111,0.938,0.21,0.503333333,0.64,0.346,164.5059202,27,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",3016,4322,162.4441667,4,5,3.57,0.288888889,112,0.2890625,0.186824077,0.250169131,160.0740741,0,0.728,0.294,0.832437469,1,0,0,0,0,0
2074,EL,74,id13,0,0,0.414997756,0.334313303,0.007342452,0.005883103,0.21668376,0.018219823,0.002559856,0.165801331,0.742079318,0.092119291,4.148148148,2.4252,0.659111111,0.938,0.21,0.503333333,0.64,0.346,164.5059202,27,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",3150,3322,179.1153846,7,6,1.71,0.288888889,112,0.2890625,0.250993707,0.235220677,123.037037,0,0.728,0.294,0.832437469,1,0,0,0,0,0
2075,EL,74,id14,4,1,0.414997756,0.334313303,0.007342452,0.005883103,0.21668376,0.018219823,0.002559856,0.165801331,0.742079318,0.092119291,4.148148148,2.4252,0.659111111,0.938,0.21,0.503333333,0.64,0.346,164.5059202,27,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",6820,7580,147.0436842,6,5,3.29,0.288888889,112,0.2890625,0.381176132,0.391066837,280.7407407,1,0.728,0.294,0.832437469,0,0,0,0,1,0
2076,EL,74,id15,0,0,0.414997756,0.334313303,0.007342452,0.005883103,0.21668376,0.018219823,0.002559856,0.165801331,0.742079318,0.092119291,4.148148148,2.4252,0.659111111,0.938,0.21,0.503333333,0.64,0.346,164.5059202,27,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",3574,4254,128.1785714,6,5,1.71,0.288888889,112,0.2890625,0.132567524,0.180420323,157.5555556,0,0.728,0.294,0.832437469,1,0,0,0,0,0
2077,EL,74,id17,0,0,0.414997756,0.334313303,0.007342452,0.005883103,0.21668376,0.018219823,0.002559856,0.165801331,0.742079318,0.092119291,4.148148148,2.4252,0.659111111,0.938,0.21,0.503333333,0.64,0.346,164.5059202,27,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",2088,2656,241.25,3,3,1.57,0.288888889,112,0.2890625,0.065324335,0.070359937,98.37037037,0,0.728,0.294,0.832437469,1,0,0,0,0,0
2078,EL,74,id18,2,0.335526316,0.414997756,0.334313303,0.007342452,0.005883103,0.21668376,0.018219823,0.002559856,0.165801331,0.742079318,0.092119291,4.148148148,2.4252,0.659111111,0.938,0.21,0.503333333,0.64,0.346,164.5059202,27,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",7042,8206,88.3125,4,6,1.29,0.288888889,112,0.2890625,0.170721308,0.2835472,303.9259259,1,0.728,0.294,0.832437469,0,0,1,0,0,0
2079,EL,74,id19,0,0,0.414997756,0.334313303,0.007342452,0.005883103,0.21668376,0.018219823,0.002559856,0.165801331,0.742079318,0.092119291,4.148148148,2.4252,0.659111111,0.938,0.21,0.503333333,0.64,0.346,164.5059202,27,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",5430,7108,90.33333333,1,2,1.14,0.288888889,112,0.2890625,0.201961123,0.208895716,263.2592593,0,0.728,0.294,0.832437469,1,0,0,0,0,0
2080,EL,74,id2,1,1,0.414997756,0.334313303,0.007342452,0.005883103,0.21668376,0.018219823,0.002559856,0.165801331,0.742079318,0.092119291,4.148148148,2.4252,0.659111111,0.938,0.21,0.503333333,0.64,0.346,164.5059202,27,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",5842,7480,114.4072222,6,7,2.86,0.288888889,112,0.2890625,0.292789224,0.228698348,277.037037,1,0.728,0.294,0.832437469,0,1,0,0,0,0
2081,EL,74,id20,1,0.651315789,0.414997756,0.334313303,0.007342452,0.005883103,0.21668376,0.018219823,0.002559856,0.165801331,0.742079318,0.092119291,4.148148148,2.4252,0.659111111,0.938,0.21,0.503333333,0.64,0.346,164.5059202,27,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",4796,6550,236.5588235,4,5,1.86,0.288888889,112,0.2890625,0.299553486,0.225215128,242.5925926,1,0.728,0.294,0.832437469,0,1,0,0,0,0
2082,EL,74,id21,4,0.638157895,0.414997756,0.334313303,0.007342452,0.005883103,0.21668376,0.018219823,0.002559856,0.165801331,0.742079318,0.092119291,4.148148148,2.4252,0.659111111,0.938,0.21,0.503333333,0.64,0.346,164.5059202,27,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",2698,5832,110.1907143,8,5,1.71,0.288888889,112,0.2890625,0.0561577,0.096682731,216,1,0.728,0.294,0.832437469,0,0,0,0,1,0
2083,EL,74,id22,5,0.881578947,0.414997756,0.334313303,0.007342452,0.005883103,0.21668376,0.018219823,0.002559856,0.165801331,0.742079318,0.092119291,4.148148148,2.4252,0.659111111,0.938,0.21,0.503333333,0.64,0.346,164.5059202,27,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",4218,4830,314.0666667,5,4,1,0.288888889,112,0.2890625,0.292262515,0.262307266,178.8888889,1,0.728,0.294,0.832437469,0,0,0,0,0,1
2084,EL,74,id23,5,1,0.414997756,0.334313303,0.007342452,0.005883103,0.21668376,0.018219823,0.002559856,0.165801331,0.742079318,0.092119291,4.148148148,2.4252,0.659111111,0.938,0.21,0.503333333,0.64,0.346,164.5059202,27,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",6588,9804,133.0125,7,9,2.86,0.288888889,112,0.2890625,0.226509689,0.226246587,363.1111111,1,0.728,0.294,0.832437469,0,0,0,0,0,1
2085,EL,74,id24,3,0.657894737,0.414997756,0.334313303,0.007342452,0.005883103,0.21668376,0.018219823,0.002559856,0.165801331,0.742079318,0.092119291,4.148148148,2.4252,0.659111111,0.938,0.21,0.503333333,0.64,0.346,164.5059202,27,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",7312,9198,288.801875,5,4,3.14,0.288888889,112,0.2890625,0.139345488,0.155163708,340.6666667,1,0.728,0.294,0.832437469,0,0,0,1,0,0
2086,EL,74,id25,0,0,0.414997756,0.334313303,0.007342452,0.005883103,0.21668376,0.018219823,0.002559856,0.165801331,0.742079318,0.092119291,4.148148148,2.4252,0.659111111,0.938,0.21,0.503333333,0.64,0.346,164.5059202,27,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",3846,4344,186.6071429,1,1,1.14,0.288888889,112,0.2890625,0.220402904,0.2455346,160.8888889,0,0.728,0.294,0.832437469,1,0,0,0,0,0
2087,EL,74,id27,0,0,0.414997756,0.334313303,0.007342452,0.005883103,0.21668376,0.018219823,0.002559856,0.165801331,0.742079318,0.092119291,4.148148148,2.4252,0.659111111,0.938,0.21,0.503333333,0.64,0.346,164.5059202,27,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",2998,5902,193.9175,7,7,1.29,0.288888889,112,0.2890625,0.180241389,0.218456034,218.5925926,0,0.728,0.294,0.832437469,1,0,0,0,0,0
2088,EL,74,id28,0,0,0.414997756,0.334313303,0.007342452,0.005883103,0.21668376,0.018219823,0.002559856,0.165801331,0.742079318,0.092119291,4.148148148,2.4252,0.659111111,0.938,0.21,0.503333333,0.64,0.346,164.5059202,27,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",3372,3546,202.6666667,10,6,2.29,0.288888889,112,0.2890625,0.180902253,0.216480779,131.3333333,0,0.728,0.294,0.832437469,1,0,0,0,0,0
2089,EL,74,id3,4,0.651315789,0.414997756,0.334313303,0.007342452,0.005883103,0.21668376,0.018219823,0.002559856,0.165801331,0.742079318,0.092119291,4.148148148,2.4252,0.659111111,0.938,0.21,0.503333333,0.64,0.346,164.5059202,27,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",3782,4606,251.5454545,3,4,2.29,0.288888889,112,0.2890625,0.322829904,0.244298828,170.5925926,1,0.728,0.294,0.832437469,0,0,0,0,1,0
2090,EL,74,id30,4,0.703947368,0.414997756,0.334313303,0.007342452,0.005883103,0.21668376,0.018219823,0.002559856,0.165801331,0.742079318,0.092119291,4.148148148,2.4252,0.659111111,0.938,0.21,0.503333333,0.64,0.346,164.5059202,27,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",8827,13530,163.2335,6,5,3.14,0.288888889,112,0.2890625,0.171137276,0.167157861,501.1111111,1,0.728,0.294,0.832437469,0,0,0,0,1,0
2091,EL,74,id5,0,0,0.414997756,0.334313303,0.007342452,0.005883103,0.21668376,0.018219823,0.002559856,0.165801331,0.742079318,0.092119291,4.148148148,2.4252,0.659111111,0.938,0.21,0.503333333,0.64,0.346,164.5059202,27,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",2616,3148,143.6923077,1,2,2.86,0.288888889,112,0.2890625,0.164720401,0.149775258,116.5925926,0,0.728,0.294,0.832437469,1,0,0,0,0,0
2092,EL,74,id7,0,0,0.414997756,0.334313303,0.007342452,0.005883103,0.21668376,0.018219823,0.002559856,0.165801331,0.742079318,0.092119291,4.148148148,2.4252,0.659111111,0.938,0.21,0.503333333,0.64,0.346,164.5059202,27,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",2498,2586,360.8076923,2,1,1.14,0.288888889,112,0.2890625,0.129480386,0.174679799,95.77777778,0,0.728,0.294,0.832437469,1,0,0,0,0,0
