,category,proportion,RECORDING_SESSION_LABEL,IA_DWELL_TIME,IA_REGRESSION_PATH_DURATION,IA_AVERAGE_FIX_PUPIL_SIZE,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT_FULL_COUNT,word,story,anger,disgust,fear,joy,neutral,sadness,surprise,negative,neutral,positive,word_length,concreteness,valence_avg,valence_max,valence_min,arousal_avg,arousal_max,arousal_min,Unnamed: 0,0,IA_DWELL_TIME_SMOOTHED,IA_REGRESSION_PATH_DURATION_SMOOTHED,IA_AVERAGE_FIX_PUPIL_SIZE_SMOOTHED,IA_REGRESSION_IN_COUNT_SMOOTHED,IA_REGRESSION_OUT_FULL_COUNT_SMOOTHED,engagement_score
53.0,0,0.0,22,944.0,2848.0,338.83500000000004,2.0,3.0,2,SM,0.7196728587150574,0.026769381016492844,0.21242748200893402,0.0035851914435625076,0.02147826924920082,0.010093184188008308,0.005973624996840954,0.1147206425666809,0.7521610260009766,0.1331182867288589,5.666666666666667,3.465,0.448,0.448,0.448,0.29,0.29,0.29,53,"""Hold on, Vassilyevna!""",944.0,2848.0,338.83500000000004,2.0,3.0,2.71
54.0,0,0.0,22,0.0,0.0,,0.0,0.0,2,SM,0.006834718864411116,0.02481311373412609,0.008976548910140991,0.019262680783867836,0.7647218704223633,0.08300696313381195,0.09238418191671371,0.1511234045028686,0.7660731673240662,0.0828034058213234,5.0,2.58,0.571,0.571,0.571,0.31,0.31,0.31,54,said Semyon.,327.7954545454545,425.72727272727275,38.59521127599253,0.4431818181818182,0.4772727272727273,2.71
55.0,0,0.0,22,3160.0,3324.0,364.56384615384616,2.0,2.0,24,SM,0.2429388016462326,0.06156989559531212,0.6782788634300232,0.00249094027094543,0.0038906321860849857,0.003667060751467943,0.007163867820054293,0.6715367436408997,0.3125085830688476,0.0159546378999948,4.653846153846154,2.7282608695652173,0.48800000000000004,0.67,0.12,0.43263636363636365,0.97,0.193,55,The cart lurched violently and was on the point of upsetting; something heavy rolled on to Marya Vassilyevna’s feet—it was her parcel of purchases.,3160.0,3324.0,364.56384615384616,2.0,2.0,2.71
56.0,0,0.0,22,3046.0,3856.0,396.44416666666666,4.0,4.0,17,SM,0.004947181791067123,0.9036094546318054,0.06365028768777847,0.0010323318419978023,0.011106681078672409,0.011868261732161045,0.0037858181167393923,0.139592707157135,0.7652097344398499,0.0951976105570793,4.882352941176471,2.9118749999999998,0.5125000000000001,0.755,0.312,0.45475,0.723,0.24,56,There was a steep ascent uphill through the clay; here in the winding ditches rivulets were gurgling.,3046.0,3856.0,396.44416666666666,4.0,4.0,2.71
57.0,0,0.0,22,2636.0,2734.0,329.8,5.0,4.0,15,SM,0.05910653993487358,0.05604754760861397,0.027285603806376457,0.0036220645997673273,0.048085298389196396,0.06318876147270203,0.7426641583442688,0.5257636308670044,0.433767706155777,0.0404687263071537,3.9375,2.500625,0.663,0.812,0.471,0.3506666666666667,0.594,0.123,57,The water seemed to have gnawed away the road; and how could one get along here!,2636.0,2734.0,329.8,5.0,4.0,2.71
58.0,0,0.0,22,828.0,1400.0,391.75,1.0,2.0,4,SM,0.01388360746204853,0.8007259964942932,0.01389626320451498,0.001657081418670714,0.08360003679990768,0.08185417205095291,0.0043828608468174934,0.0713344365358352,0.8159327507019043,0.1127328425645828,5.25,3.565,0.59,0.833,0.302,0.5303333333333333,0.708,0.373,58,The horses breathed hard.,828.0,1400.0,391.75,1.0,2.0,2.71
59.0,0,0.0,22,1694.0,1752.0,384.25,2.0,2.0,18,SM,0.051382433623075485,0.1010330468416214,0.7653355598449707,0.004869140684604645,0.05491914227604866,0.005273421760648489,0.0171873290091753,0.0919704213738441,0.8628164529800415,0.0452130921185016,3.7777777777777777,2.8952941176470586,0.609,0.74,0.439,0.40771428571428575,0.594,0.265,59,Hanov got out of his carriage and walked at the side of the road in his long overcoat.,1694.0,1752.0,384.25,2.0,2.0,2.71
60.0,0,0.0,22,60.0,60.0,350.0,0.0,0.0,3,SM,0.033352408558130264,0.5018562078475952,0.007831357419490814,0.00564343249425292,0.37307411432266235,0.03195822983980179,0.04628434032201767,0.0086264675483107,0.1145904138684272,0.8767832517623901,2.6666666666666665,3.3633333333333333,0.5800000000000001,0.67,0.49,0.49,0.74,0.24,60,He was hot.,60.0,60.0,350.0,0.49999999999999994,0.49999999999999994,2.71
61.0,0,0.0,22,594.0,742.0,362.75,1.0,1.0,3,SM,0.09265094250440598,0.06933663040399551,0.015868498012423515,0.0058758677914738655,0.013954457826912403,0.010738124139606953,0.7915754914283752,0.0657425969839096,0.3910029232501983,0.5432543158531189,3.0,2.736666666666667,0.656,0.656,0.656,0.404,0.404,0.404,61,"""What a road!""",594.0,742.0,362.75,1.0,1.0,2.71
62.0,0,0.0,22,192.0,192.0,353.0,0.0,0.0,5,SM,0.01918523758649826,0.023113902658224106,0.001854715053923428,0.7274700999259949,0.17150095105171204,0.016179503872990608,0.04069562628865242,0.0195676945149898,0.4329487085342407,0.5474835634231567,4.2,2.848,0.7755,0.98,0.571,0.47450000000000003,0.639,0.31,62,"he said, and laughed again.",192.0,192.0,353.0,0.8333333333333335,0.7692307692307693,2.71
63.0,0,0.0,22,1138.0,992.0,376.7,2.0,0.0,7,SM,0.21217495203018188,0.10002332925796509,0.39364588260650635,0.0038790565449744463,0.2084520161151886,0.013303820043802261,0.06852096319198608,0.5693591237068176,0.3870976269245147,0.0435432828962802,3.875,3.1671428571428573,0.47,0.65,0.195,0.4835,0.692,0.292,63,"""It would soon smash up one’s carriage.""",1138.0,992.0,376.7,2.0,1.1323529411764708,2.71
64.0,0,0.0,22,1812.0,2584.0,349.8333333333333,1.0,3.0,12,SM,0.3687841296195984,0.40666434168815613,0.021927885711193085,0.006903645116835833,0.16554857790470123,0.028413115069270134,0.0017581641441211104,0.4860707521438598,0.4796305894851684,0.0342987030744552,4.833333333333333,2.623,0.558,0.755,0.281,0.54325,0.77,0.31,64,"""Nobody obliges you to drive about in such weather,"" said Semyon surlily.",1812.0,2584.0,349.8333333333333,1.0,3.0,2.71
65.0,0,0.0,22,492.0,492.0,372.5,1.0,0.0,5,SM,0.10723178088665009,0.15621057152748108,0.07761254161596298,0.004828202538192272,0.49625805020332336,0.15393958985805511,0.00391928618773818,0.2415966540575027,0.6970657110214233,0.061337687075138,3.8,2.794,0.729,0.854,0.604,0.2725,0.275,0.27,65,"""You should stay at home.""",492.0,492.0,372.5,1.0,1.1170212765957448,2.71
66.0,0,0.0,22,266.0,266.0,376.0,0.0,0.0,6,SM,0.0017454857006669044,0.007792708929628134,0.0017007210990414023,0.001504893647506833,0.00797857716679573,0.97757488489151,0.0017027489375323057,0.5511756539344788,0.4089602530002594,0.0398641191422939,4.0,3.1983333333333337,0.63625,0.854,0.194,0.22725,0.279,0.12,66,"""I am dull at home, grandfather.",266.0,266.0,376.0,1.2517985611510791,1.2949640287769784,2.71
67.0,0,0.0,22,530.0,1068.0,352.0,1.0,3.0,5,SM,0.05259621888399124,0.6552400588989258,0.011793190613389015,0.007703779265284538,0.020478585734963417,0.2510630786418915,0.0011251192772760987,0.7918897867202759,0.190248504281044,0.0178616754710674,3.2857142857142856,2.6699999999999995,0.71175,0.854,0.604,0.36150000000000004,0.548,0.27,67,"I don’t like staying at home.""",530.0,1068.0,352.0,1.0,3.0,2.71
68.0,0,0.0,22,7282.0,8612.0,337.6388888888889,13.0,11.0,35,SM,0.006742941215634346,0.5187327861785889,0.02757827192544937,0.08573839068412781,0.15672382712364197,0.19981014728546143,0.004673702176660299,0.6076748371124268,0.3562967479228973,0.0360284335911273,4.457142857142857,2.476470588235294,0.535923076923077,0.906,0.042,0.45792307692307693,0.87,0.24,68,"Beside old Semyon he looked graceful and vigorous, but yet in his walk there was something just perceptible which betrayed in him a being already touched by decay, weak, and on the road to ruin.",7282.0,8612.0,337.6388888888889,13.0,11.0,2.71
69.0,0,0.0,22,1664.0,2726.0,341.6666666666667,1.0,3.0,13,SM,0.0036609868984669447,0.9336817860603333,0.017608026042580605,0.0018333571497350931,0.03168647736310959,0.00481280917301774,0.006716577336192131,0.1560687720775604,0.7783725261688232,0.0655587092041969,3.3846153846153846,2.2638461538461536,0.60225,0.786,0.459,0.298,0.4,0.182,69,And all at once there was a whiff of spirits in the wood.,1664.0,2726.0,341.6666666666667,1.0,3.0,2.71
70.0,5,0.4107883817427386,22,6682.0,18606.0,319.3103448275862,9.0,9.0,48,SM,0.011524203233420849,0.011470372788608074,0.9394180774688721,0.0028291831258684397,0.014963667839765549,0.01828089728951454,0.0015136429574340582,0.6941986083984375,0.2815839350223541,0.0242174994200468,3.9791666666666665,2.446521739130435,0.6033181818181818,0.918,0.125,0.43672727272727274,0.792,0.24,70,"Marya Vassilyevna was filled with dread and pity for this man going to his ruin for no visible cause or reason, and it came into her mind that if she had been his wife or sister she would have devoted her whole life to saving him from ruin.",6682.0,18606.0,319.3103448275862,9.0,9.0,2.71
71.0,5,1.0,22,630.0,364.0,323.0,1.0,0.0,2,SM,0.5515543222427368,0.30873745679855347,0.005563081242144108,0.006456093862652779,0.014329380355775356,0.019735196605324745,0.09362451732158661,0.1899622827768325,0.6343374252319336,0.1757003366947174,3.5,3.635,0.886,0.886,0.886,0.63,0.63,0.63,71,His wife!,630.0,364.0,323.0,1.0,0.5,2.71
72.0,0,0.0,22,9946.0,12176.0,317.7021212121212,13.0,14.0,47,SM,0.10119040310382843,0.27864012122154236,0.18082143366336823,0.00823886413127184,0.04672215133905411,0.022272221744060516,0.36211493611335754,0.593804121017456,0.3433701992034912,0.0628256648778915,4.145833333333333,2.40695652173913,0.594875,0.958,0.102,0.374625,0.673,0.135,72,"Life was so ordered that here he was living in his great house alone, and she was living in a God-forsaken village alone, and yet for some reason the mere thought that he and she might be close to one another and equals seemed impossible and absurd.",9946.0,12176.0,317.7021212121212,13.0,14.0,2.71
73.0,4,0.9942196531791908,22,3162.0,3992.0,266.4230769230769,5.0,5.0,28,SM,0.0023723184131085873,0.003867693478241563,0.42683619260787964,0.0020791019778698683,0.013882143422961235,0.009517011232674122,0.5414455533027649,0.8196720480918884,0.1664148420095443,0.0139130828902125,4.931034482758621,2.580357142857143,0.6667222222222222,0.918,0.21,0.4197222222222222,0.657,0.24,73,"In reality, life was arranged and human relations were complicated so utterly beyond all understanding that when one thought about it one felt uncanny and one’s heart sank.",3162.0,3992.0,266.4230769230769,5.0,5.0,2.71
74.0,0,0.0,22,3238.0,4140.0,284.5,5.0,4.0,27,SM,0.00807072315365076,0.02851702831685543,0.003006528364494443,0.28305527567863464,0.2306627780199051,0.40326911211013794,0.04341861233115196,0.0490804687142372,0.1976902484893798,0.7532292604446411,4.75,2.5237037037037036,0.5727333333333333,0.917,0.052,0.38066666666666665,0.66,0.24,74,"""And it is beyond all understanding,"" she thought, ""why God gives beauty, this graciousness, and sad, sweet eyes to weak, unlucky, useless people—why they are so charming.""",3238.0,4140.0,284.5,5.0,4.0,2.71
75.0,0,0.0,22,2168.0,4206.0,302.20875,4.0,7.0,13,SM,0.04047536849975586,0.03428247570991516,0.3742965757846832,0.003194560529664159,0.49736708402633667,0.03657681122422218,0.01380708534270525,0.0824889093637466,0.8740900158882141,0.0434209927916526,4.142857142857143,2.790769230769231,0.6066666666666666,0.74,0.408,0.429,0.594,0.31,75,"""Here we must turn off to the right,"" said Hanov, getting into his carriage.",2168.0,4206.0,302.20875,4.0,7.0,2.71
76.0,0,0.0,22,170.0,170.0,307.0,0.0,0.0,1,SM,0.012393936514854431,0.0029780981130898,0.0022192238830029964,0.7237355709075928,0.20017865300178528,0.00527756754308939,0.05321689695119858,0.0192089024931192,0.4288829267024994,0.5519081950187683,3.0,1.595,0.938,0.938,0.938,0.368,0.368,0.368,76,"""Good-by!",170.0,170.0,307.0,0.21296296296296294,0.23148148148148145,2.71
77.0,0,0.0,22,562.0,562.0,273.3333333333333,0.0,0.0,6,SM,0.03784409165382385,0.012756234966218472,0.015103506855666637,0.222072035074234,0.13946400582790375,0.22656643390655518,0.3461936414241791,0.001799615449272,0.0457104332745075,0.9524899125099182,3.5,2.815,0.7193333333333333,0.938,0.449,0.391,0.583,0.222,77,"I wish you all things good!""",562.0,562.0,273.3333333333333,1.1946902654867255,1.327433628318584,2.71
78.0,0,0.0,22,4440.0,4412.0,397.0725,8.0,8.0,32,SM,0.015798186883330345,0.08316665887832642,0.7950621843338013,0.011683792807161808,0.058768581598997116,0.024885063990950584,0.01063572894781828,0.1254685223102569,0.8268145322799683,0.04771688580513,4.764705882352941,2.3671875,0.6505,0.875,0.378,0.4265714285714286,0.657,0.23,78,"And again she thought of her pupils, of the examination, of the watchman, of the School Council; and when the wind brought the sound of the retreating carriage these thoughts were mingled with others.",4440.0,4412.0,397.0725,8.0,8.0,2.71
79.0,0,0.0,22,1796.0,3968.0,359.0,0.0,2.0,17,SM,0.028585322201251984,0.0684245303273201,0.007169567048549652,0.011900799348950386,0.420003741979599,0.14483381807804108,0.31908220052719116,0.0701974257826805,0.3471277058124542,0.5826747417449951,4.166666666666667,2.3355555555555556,0.7491111111111111,1.0,0.493,0.46366666666666667,0.732,0.24,79,"She longed to think of beautiful eyes, of love, of the happiness which would never be....His wife?",1796.0,3968.0,359.0,3.57,2.0,2.71
80.0,0,0.0,22,6110.0,7816.0,336.2692307692308,10.0,10.0,43,SM,0.029772600159049034,0.27116823196411133,0.2110554426908493,0.027698561549186707,0.3092629313468933,0.13257533311843872,0.018466923385858536,0.8983872532844543,0.0911338850855827,0.0104790208861231,4.069767441860465,2.5881395348837213,0.5488000000000001,0.912,0.143,0.40115,0.883,0.235,80,"It was cold in the morning, there was no one to heat the stove, the watchman disappeared; the children came in as soon as it was light, bringing in snow and mud and making a noise: it was all so inconvenient, so comfortless.",6110.0,7816.0,336.2692307692308,10.0,10.0,2.71
81.0,0,0.0,22,1870.0,1692.0,351.6116666666667,0.0,0.0,12,SM,0.009694981388747692,0.1389663964509964,0.019183354452252388,0.020150434225797653,0.6485809087753296,0.03037647344172001,0.133047416806221,0.037706047296524,0.8794376850128174,0.0828562378883361,4.333333333333333,2.98,0.5844285714285714,0.823,0.292,0.27385714285714285,0.386,0.16,81,Her abode consisted of one little room and the kitchen close by.,1870.0,1692.0,351.6116666666667,2.4631578947368418,2.778947368421053,2.71
82.0,0,0.0,22,2227.0,10787.0,354.55,2.0,3.0,14,SM,0.008428103290498257,0.16210593283176422,0.02422233670949936,0.003480746643617749,0.056475769728422165,0.7356590032577515,0.00962807983160019,0.909579575061798,0.0838714092969894,0.0065490035340189,4.066666666666666,3.219333333333333,0.5925,0.827,0.146,0.520125,0.783,0.269,82,"Her head ached every day after her work, and after dinner she had heart-burn.",2227.0,10787.0,354.55,2.0,3.0,2.71
83.0,4,0.2980769230769231,22,7546.0,9018.0,338.1668,13.0,14.0,35,SM,0.6493045091629028,0.2174592763185501,0.004979038145393133,0.00579096982255578,0.05204257741570473,0.06763274222612381,0.0027907388284802437,0.4884454309940338,0.4797097444534302,0.0318447202444076,4.125,2.651388888888889,0.6140588235294118,0.912,0.112,0.4563529411764706,0.686,0.182,83,"She had to collect money from the school-children for wood and for the watchman, and to give it to the school guardian, and then to entreat him—that overfed, insolent peasant—for God’s sake to send her wood.",7546.0,9018.0,338.1668,13.0,14.0,2.71
84.0,5,0.984375,22,1042.0,1042.0,358.4166666666667,1.0,1.0,7,SM,0.0020516598597168922,0.0016323239542543888,0.9901306629180908,0.0006532245897687972,0.0010545288678258657,0.0022038486786186695,0.0022737651597708464,0.2828048765659332,0.6602752208709717,0.0569199249148368,5.777777777777778,3.1566666666666667,0.5875,0.844,0.378,0.37125,0.657,0.157,84,"And at night she dreamed of examinations, peasants, snowdrifts.",1042.0,1042.0,358.4166666666667,1.0,1.0,2.71
85.0,0,0.0,22,4506.0,15056.0,309.4375,5.0,6.0,23,SM,0.017771702259778976,0.9519452452659607,0.0035187979228794575,0.0009811029303818941,0.016624480485916138,0.008534755557775497,0.0006239520735107362,0.9340862035751344,0.0613625682890415,0.0045510558411479,4.086956521739131,2.4530434782608697,0.5660000000000001,0.918,0.167,0.47241666666666665,0.657,0.24,85,"And this life was making her grow old and coarse, making her ugly, angular, and awkward, as though she were made of lead.",4506.0,15056.0,309.4375,5.0,6.0,2.71
86.0,0,0.0,22,4664.0,14056.0,341.3235294117647,5.0,6.0,30,SM,0.0015579790342599154,0.00204101181589067,0.985782265663147,0.0011709474492818117,0.0058391038328409195,0.0024366870056837797,0.0011721339542418718,0.5066516399383545,0.4777401685714721,0.0156082892790436,3.870967741935484,2.506333333333333,0.5925,0.893,0.01,0.46208333333333335,0.81,0.23,86,"She was always afraid, and she would get up from her seat and not venture to sit down in the presence of a member of the Zemstvo or the school guardian.",4664.0,14056.0,341.3235294117647,5.0,6.0,2.71
87.0,0,0.0,22,2798.0,3426.0,308.25888888888886,1.0,2.0,14,SM,0.06589341908693314,0.7612056732177734,0.0038929295260459185,0.0017180005088448524,0.15778350830078125,0.005636901129037142,0.0038694608956575394,0.083048291504383,0.8496270179748535,0.0673247501254081,4.571428571428571,2.5557142857142856,0.654,0.79,0.438,0.4044,0.65,0.25,87,"And she used formal, deferential expressions when she spoke of any one of them.",2798.0,3426.0,308.25888888888886,1.0,2.0,2.71
88.0,0,0.0,22,3050.0,4906.0,318.95454545454544,3.0,5.0,18,SM,0.017635073512792587,0.13766659796237946,0.03371908515691757,0.0052684880793094635,0.036514583975076675,0.7676238417625427,0.0015723551623523235,0.7033993005752563,0.2611598372459411,0.0354408733546733,6.473684210526316,2.3573684210526316,0.777909090909091,0.927,0.51,0.45263636363636367,0.726,0.24,88,"And no one thought her attractive, and life was passing drearily, without affection, without friendly sympathy, without interesting acquaintances.",3050.0,4906.0,318.95454545454544,3.0,5.0,2.71
89.0,0,0.0,22,2420.0,2334.0,370.8181818181818,3.0,2.0,14,SM,0.024042991921305656,0.5874081254005432,0.3325015604496002,0.0026890705339610577,0.006650676019489765,0.031451266258955,0.015256335958838463,0.8883723020553589,0.1020954549312591,0.0095321703702211,3.7333333333333334,2.3793333333333333,0.564875,1.0,0.061,0.480375,0.786,0.24,89,How awful it would have been in her position if she had fallen in love!,2420.0,2334.0,370.8181818181818,3.0,2.0,2.71
90.0,0,0.0,22,276.0,190.0,411.5,1.0,1.0,3,SM,0.7196728587150574,0.026769381016492844,0.21242748200893402,0.0035851914435625076,0.02147826924920082,0.010093184188008308,0.005973624996840954,0.1147207021713256,0.7521610260009766,0.1331183463335037,5.666666666666667,3.465,0.448,0.448,0.448,0.29,0.29,0.29,90,"""Hold on, Vassilyevna!""",276.0,190.0,411.5,1.0,1.0,2.71
91.0,0,0.0,22,1020.0,2178.0,356.1666666666667,2.0,3.0,5,SM,0.03857145085930824,0.0438842847943306,0.2331177145242691,0.005471070762723684,0.4492513835430145,0.06165087968111038,0.16805323958396912,0.1156355515122413,0.763799786567688,0.1205647364258766,4.6,2.706,0.5366666666666667,0.755,0.396,0.645,0.723,0.585,91,Again a sharp ascent uphill....,1020.0,2178.0,356.1666666666667,2.0,3.0,2.71
92.0,4,0.5521885521885522,22,8998.0,10414.0,300.5833333333333,10.0,9.0,50,SM,0.03333881497383118,0.1428881287574768,0.2781892716884613,0.19963765144348145,0.03984551131725311,0.3012637495994568,0.004836849868297577,0.1028327643871307,0.6789102554321289,0.2182570099830627,4.8,2.2447999999999997,0.7046315789473684,0.912,0.378,0.45736842105263154,0.657,0.24,92,"She had become a schoolmistress from necessity, without feeling any vocation for it; and she had never thought of a vocation, of serving the cause of enlightenment; and it always seemed to her that what was most important in her work was not the children, nor enlightenment, but the examinations.",8998.0,10414.0,300.5833333333333,10.0,9.0,2.71
93.0,0,0.0,22,3092.0,4070.0,233.07692307692307,3.0,4.0,15,SM,0.020446373149752617,0.023400649428367615,0.014908223412930965,0.00219548842869699,0.7995202541351318,0.0067052459344267845,0.13282378017902374,0.0574445873498916,0.8860341310501099,0.0565212853252887,4.666666666666667,2.1713333333333336,0.6917142857142856,0.837,0.469,0.39042857142857146,0.549,0.288,93,"And what time had she for thinking of vocation, of serving the cause of enlightenment?",3092.0,4070.0,233.07692307692307,3.0,4.0,2.71
94.0,0,0.0,22,7212.0,7436.0,328.7962962962963,3.0,3.0,50,SM,0.05238959193229675,0.8351011872291565,0.010008500888943672,0.001431634183973074,0.07265647500753403,0.024541102349758148,0.0038715016562491655,0.9144225120544434,0.0795774534344673,0.0060000419616699,4.54,2.6944,0.5566923076923077,0.863,0.061,0.45576923076923076,0.804,0.182,94,"Teachers, badly paid doctors, and their assistants, with their terribly hard work, have not even the comfort of thinking that they are serving an idea or the people, as their heads are always stuffed with thoughts of their daily bread, of wood for the fire, of bad roads, of illnesses.",7212.0,7436.0,328.7962962962963,3.0,3.0,2.71
95.0,4,0.4944237918215613,22,4684.0,5848.0,343.6904761904762,10.0,8.0,40,SM,0.01605702005326748,0.1309843510389328,0.02980523183941841,0.037914179265499115,0.4349249601364136,0.34320908784866333,0.007105088327080011,0.5092261433601379,0.4222258925437927,0.0685480013489723,4.574468085106383,2.5064444444444445,0.6105833333333334,0.918,0.153,0.4409166666666667,0.82,0.125,95,"It is a hard-working, an uninteresting life, and only silent, patient cart-horses like Mary Vassilyevna could put up with it for long; the lively, nervous, impressionable people who talked about vocation and serving the idea were soon weary of it and gave up the work.",4684.0,5848.0,343.6904761904762,10.0,8.0,2.71
96.0,5,0.65,22,9334.0,13310.0,377.9190909090909,13.0,13.0,62,SM,0.18516069650650024,0.7633835673332214,0.01750960946083069,0.0006749422755092382,0.021600987762212753,0.00843244418501854,0.0032377433963119984,0.3471603989601135,0.5983498096466064,0.0544897019863128,3.921875,2.681551724137931,0.56248,0.771,0.357,0.36936,0.769,0.13,96,"Semyon kept picking out the driest and shortest way, first by a meadow, then by the backs of the village huts; but in one place the peasants would not let them pass, in another it was the priest’s land and they could not cross it, in another Ivan Ionov had bought a plot from the landowner and had dug a ditch round it.",9334.0,13310.0,377.9190909090909,13.0,13.0,2.71
97.0,0,0.0,22,730.0,730.0,303.3333333333333,2.0,0.0,6,SM,0.2692226469516754,0.15930545330047607,0.012739971280097961,0.004624773282557726,0.48975619673728943,0.04745430126786232,0.0168966855853796,0.5061861276626587,0.4675864279270172,0.0262275356799364,4.0,2.8000000000000003,0.61,0.757,0.438,0.359,0.398,0.296,97,They kept having to turn back.,730.0,730.0,303.3333333333333,2.0,1.1578947368421053,2.71
98.0,0,0.0,22,658.0,1030.0,325.5,0.0,2.0,4,SM,0.019140733405947685,0.029645824804902077,0.05340093746781349,0.01784202642738819,0.7818516492843628,0.021551692858338356,0.07656720280647278,0.0614757053554058,0.8689242005348206,0.0696000382304191,7.5,3.3150000000000004,0.719,0.719,0.719,0.625,0.625,0.625,98,They reached Nizhneye Gorodistche.,658.0,1030.0,325.5,0.7559055118110236,2.0,2.71
99.0,0,0.0,22,6382.0,7642.0,333.4036842105263,7.0,9.0,24,SM,0.0063154324889183044,0.9791477918624878,0.003738684579730034,0.00040311613702215254,0.006528538651764393,0.00313729140907526,0.0007290553767234087,0.1457232683897018,0.7804040312767029,0.073872685432434,4.615384615384615,2.9846153846153842,0.5149285714285714,0.958,0.104,0.447,0.725,0.225,99,"Near the tavern on the dung-strewn earth, where the snow was still lying, there stood wagons that had brought great bottles of crude sulphuric acid.",6382.0,7642.0,333.4036842105263,7.0,9.0,2.71
100.0,0,0.0,22,3508.0,3544.0,330.6363636363636,5.0,4.0,21,SM,0.002706743311136961,0.9742395877838135,0.005274741444736719,0.0008347815019078553,0.01307370513677597,0.0019526813412085176,0.0019178277580067515,0.2397421896457672,0.5603605508804321,0.1998971402645111,4.285714285714286,2.8214285714285716,0.5908888888888889,0.958,0.327,0.4842222222222223,0.665,0.24,100,"There were a great many people in the tavern, all drivers, and there was a smell of vodka, tobacco, and sheepskins.",3508.0,3544.0,330.6363636363636,5.0,4.0,2.71
101.0,0,0.0,22,1178.0,1738.0,318.0833333333333,2.0,3.0,13,SM,0.01602778024971485,0.7368382215499878,0.184767946600914,0.0018646273529157043,0.024728044867515564,0.006168161518871784,0.029605142772197723,0.1163708344101905,0.7858839631080627,0.0977451875805854,4.214285714285714,2.6064285714285718,0.5673333333333334,0.75,0.26,0.49700000000000005,0.883,0.189,101,There was a loud noise of conversation and the banging of the swing-door.,1178.0,1738.0,318.0833333333333,2.0,3.0,2.71
102.0,0,0.0,22,3418.0,3922.0,304.6666666666667,3.0,2.0,19,SM,0.013059496879577637,0.3706533908843994,0.2707318067550659,0.022278785705566406,0.05942440778017044,0.009578004479408264,0.2542741894721985,0.0419186018407344,0.8125079870223999,0.1455734223127365,4.368421052631579,2.4022222222222225,0.61375,0.812,0.388,0.433,0.765,0.24,102,"Through the wall, without ceasing for a moment, came the sound of a concertina being played in the shop.",3418.0,3922.0,304.6666666666667,3.0,2.0,2.71
103.0,0,0.0,22,1850.0,2248.0,284.40909090909093,1.0,2.0,34,SM,0.007446899078786373,0.9726482629776001,0.004292378667742014,0.0008193925605155528,0.010265872813761234,0.0032108596060425043,0.0013162358663976192,0.3687141537666321,0.5696607828140259,0.061625026166439,4.676470588235294,2.958064516129032,0.5373125,0.757,0.208,0.4220625,0.764,0.163,103,"Marya Vassilyevna sat down and drank some tea, while at the next table peasants were drinking vodka and beer, perspiring from the tea they had just swallowed and the stifling fumes of the tavern.",1850.0,2248.0,284.40909090909093,1.0,2.0,2.71
104.0,0,0.0,22,0.0,0.0,,0.0,0.0,3,SM,0.6020276546478271,0.07284242659807205,0.07984901964664459,0.07096178829669952,0.07197362929582596,0.015202992595732212,0.08714251965284348,0.0432250760495662,0.7840200662612915,0.1727549284696579,3.0,3.255,0.571,0.571,0.571,0.31,0.31,0.31,104,"""I say, Kuzma!""",412.40909090909093,489.8181818181818,71.73804021935004,0.4318181818181818,0.47727272727272735,2.71
105.0,0,0.0,22,0.0,0.0,,0.0,0.0,5,SM,0.12399818748235703,0.08239838480949402,0.3196788728237152,0.00270552234724164,0.4137580692768097,0.04013199731707573,0.017328979447484016,0.6463993787765503,0.3384025692939758,0.0151980482041835,5.8,3.182,0.44799999999999995,0.714,0.229,0.55775,0.925,0.296,105,voices kept shouting in confusion.,538.75,634.5535714285716,139.80407873376623,0.5357142857142857,0.5357142857142857,2.71
106.0,0,0.0,22,0.0,0.0,,0.0,0.0,2,SM,0.10945690423250198,0.04333825409412384,0.018047228455543518,0.007446053437888622,0.0191071517765522,0.010018431581556797,0.7925859689712524,0.1679610460996627,0.6274835467338562,0.2045553922653198,4.5,2.1,,,,,,,106,"""What there!""",193.0810810810811,243.8918918918919,55.57893412893414,0.16216216216216217,0.19819819819819823,2.71
107.0,0,0.0,22,1186.0,1834.0,311.3325,1.0,1.0,4,SM,0.02779371850192547,0.017338993027806282,0.003931370098143816,0.7447665929794312,0.16477908194065094,0.005923588760197163,0.03546660766005516,0.0021407678723335,0.070028007030487,0.9278311729431152,3.5,2.3966666666666665,0.7735000000000001,0.929,0.618,0.29800000000000004,0.327,0.269,107,"""The Lord bless us!""",1186.0,1834.0,311.3325,1.0,1.0,2.71
108.0,0,0.0,22,624.0,624.0,327.0,0.0,0.0,7,SM,0.2761175036430359,0.07241606712341309,0.04233253747224808,0.1531035453081131,0.11680666357278824,0.015333251096308231,0.32389047741889954,0.2466145157814026,0.6074489951133728,0.1459365785121917,4.285714285714286,3.406,0.6065,0.662,0.551,0.355,0.36,0.35,108,"""Ivan Dementyitch, I can tell you that!""",624.0,624.0,327.0,0.7446808510638298,0.8936170212765957,2.71
