,category,proportion,RECORDING_SESSION_LABEL,IA_DWELL_TIME,IA_REGRESSION_PATH_DURATION,IA_AVERAGE_FIX_PUPIL_SIZE,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT_FULL_COUNT,word,story,anger,disgust,fear,joy,neutral,sadness,surprise,negative,neutral,positive,word_length,concreteness,valence_avg,valence_max,valence_min,arousal_avg,arousal_max,arousal_min,Unnamed: 0,0,IA_DWELL_TIME_SMOOTHED,IA_REGRESSION_PATH_DURATION_SMOOTHED,IA_AVERAGE_FIX_PUPIL_SIZE_SMOOTHED,IA_REGRESSION_IN_COUNT_SMOOTHED,IA_REGRESSION_OUT_FULL_COUNT_SMOOTHED,engagement_score
53.0,0,0.0,12,1578.0,3986.0,209.64285714285714,4.0,4.0,11,EL,0.06899992376565933,0.018075158819556236,0.04327213764190674,0.19094383716583252,0.664603590965271,0.005731610581278801,0.008373767137527466,0.0018269261345267,0.0812596380710601,0.9169134497642516,3.1818181818181817,2.2927272727272725,0.6646,0.938,0.427,0.41500000000000004,0.569,0.275,53,"“In that case let us begin, and good luck to it!",1578.0,3986.0,209.64285714285714,4.0,4.0,3.57
54.0,0,0.0,12,266.0,266.0,237.0,0.0,0.0,5,EL,0.03252636641263962,0.06645002216100693,0.4012511074542999,0.03398202732205391,0.4399150013923645,0.012820404954254627,0.013055090792477131,0.0839385613799095,0.8455157279968262,0.070545770227909,4.428571428571429,2.314,0.604,0.708,0.427,0.4326666666666667,0.569,0.356,54,Let’s begin with the title...‘Mémoires.’”,266.0,266.0,237.0,0.6737588652482269,0.6737588652482269,3.57
55.0,0,0.0,12,394.0,394.0,196.0,0.0,0.0,2,EL,0.006945233792066574,0.155713751912117,0.01104574091732502,0.006119726225733757,0.7812051773071289,0.027190018445253372,0.011780343018472195,0.0910439118742942,0.8273242115974426,0.0816317871212959,9.0,2.07,,,,,,,55,"“Reminiscences,” Mdlle.",394.0,394.0,196.0,0.3684210526315789,0.4035087719298245,3.57
56.0,0,0.0,12,766.0,766.0,262.75,1.0,0.0,2,EL,0.006164188962429762,0.06415195018053055,0.00651387358084321,0.008305716328322887,0.8792434930801392,0.01201311219483614,0.023607682436704636,0.0896590948104858,0.8102768659591675,0.1000641956925392,8.5,2.69,0.604,0.604,0.604,0.423,0.423,0.423,56,Enquête translated.,766.0,766.0,262.75,1.0,0.4150943396226416,3.57
57.0,0,0.0,12,6010.0,7668.0,206.15,7.0,7.0,30,EL,0.012766851112246513,0.08786730468273163,0.0013169411104172468,0.5972934365272522,0.2774520814418793,0.016678793355822563,0.006624531466513872,0.0442403592169284,0.5065783262252808,0.4491813778877258,4.0,2.526206896551724,0.6293636363636363,0.938,0.194,0.42045454545454547,0.745,0.255,57,"With a good-natured smile, breathing hard, he spent a quarter of an hour over the word “Mémoires,” and as much over the word de, and this wearied the young lady.",6010.0,7668.0,206.15,7.0,7.0,3.57
58.0,1,0.7446808510638298,12,3050.0,4430.0,182.80583333333334,2.0,4.0,20,EL,0.025793885812163353,0.4527701735496521,0.2515629529953003,0.0022914179135113955,0.15790970623493195,0.10091130435466766,0.008760616183280945,0.7255240082740784,0.2610783874988556,0.0133975408971309,5.2272727272727275,2.5936363636363637,0.6395000000000001,0.914,0.22,0.4789,0.65,0.373,58,"She answered his questions languidly, grew confused, and evidently did not understand her pupil well, and did not attempt to understand him.",3050.0,4430.0,182.80583333333334,2.0,4.0,3.57
59.0,1,0.908450704225352,12,3498.0,6964.0,161.8,4.0,6.0,23,EL,0.030575400218367577,0.29424092173576355,0.11166875064373016,0.010123949497938156,0.4771188795566559,0.02655375376343727,0.04971825331449509,0.2095914930105209,0.7161055207252502,0.0743029564619064,4.269230769230769,2.7676,0.64025,0.854,0.385,0.33899999999999997,0.557,0.186,59,"Vorotov asked her questions, and at the same time kept looking at her fair hair and thinking:  “Her hair isn’t naturally curly; she curls it.",3498.0,6964.0,161.8,4.0,6.0,3.57
60.0,1,1.0,12,408.0,728.0,173.0,0.0,1.0,4,EL,0.00902126356959343,0.08590489625930786,0.1033393070101738,0.005875356029719114,0.03217379376292229,0.0035752630792558193,0.7601101398468018,0.2506086230278015,0.5805764198303223,0.1688150316476822,3.4,2.325,0.3815,0.449,0.314,0.4425,0.663,0.222,60,It’s a strange thing!,408.0,728.0,173.0,0.6736842105263158,1.0,3.57
61.0,1,1.0,12,1496.0,1934.0,154.16666666666666,2.0,2.0,15,EL,0.07358741760253906,0.19440189003944397,0.0076812682673335075,0.0014178529381752014,0.23896658420562744,0.028467990458011627,0.4554769992828369,0.1606017500162124,0.7649311423301697,0.074467197060585,3.6666666666666665,2.9073333333333333,0.619,0.757,0.385,0.3631428571428571,0.596,0.186,61,"She works from morning to night, and yet she has time to curl her hair.”",1496.0,1934.0,154.16666666666666,2.0,2.0,3.57
62.0,1,0.7989130434782609,12,5252.0,6954.0,154.58823529411765,5.0,7.0,28,EL,0.012416338548064232,0.9156225919723511,0.044316619634628296,0.0008925830479711294,0.015979738906025887,0.00871423538774252,0.0020577795803546906,0.1333355605602264,0.7422919273376465,0.1243724226951599,5.0,2.7173076923076924,0.573923076923077,0.847,0.146,0.4030769230769231,0.792,0.199,62,"At eight o’clock precisely she got up, and saying coldly and dryly, “Au revoir, monsieur,” walked out of the study, leaving behind her the same tender, delicate, disturbing fragrance.",5252.0,6954.0,154.58823529411765,5.0,7.0,3.57
63.0,1,1.0,12,1460.0,2018.0,144.83333333333334,2.0,2.0,14,EL,0.04149147868156433,0.8682494163513184,0.0059926374815404415,0.0023450972512364388,0.06763522326946259,0.013098576106131077,0.0011875603813678026,0.4294848442077636,0.5412287712097168,0.0292863082140684,4.0,2.952,0.6248571428571429,0.729,0.541,0.31142857142857144,0.548,0.17,63,For a long time again her pupil did nothing; he sat at the table meditating.,1460.0,2018.0,144.83333333333334,2.0,2.0,3.57
64.0,1,0.12,12,7166.0,11200.0,156.65566666666666,9.0,11.0,52,EL,0.0475359745323658,0.7915952205657959,0.005573249887675047,0.032737310975790024,0.10214673727750778,0.01830454170703888,0.0021070134826004505,0.5601699352264404,0.3740741908550262,0.0657557621598243,4.407407407407407,2.5025925925925923,0.6384000000000001,0.917,0.041,0.45596,0.796,0.24,64,"During the days that followed he became convinced that his teacher was a charming, conscientious, and precise young lady, but that she was very badly educated, and incapable of teaching grown-up people, and he made up his mind not to waste his time, to get rid of her, and to engage another teacher.",7166.0,11200.0,156.65566666666666,9.0,11.0,3.57
65.0,3,0.6390041493775933,12,5905.0,56287.0,160.3464,6.0,7.0,42,EL,0.006653716787695885,0.027011683210730553,0.5930763483047485,0.0031866172794252634,0.02157183736562729,0.33520087599754333,0.013298914767801762,0.4669132232666015,0.498638242483139,0.0344484634697437,4.204545454545454,2.815,0.5040588235294118,0.828,0.05,0.43117647058823527,0.742,0.245,65,"When she came the seventh time he took out of his pocket an envelope with seven roubles in it, and holding it in his hand, became very confused and began:  “Excuse me,Alice Osipovna, but I ought to tell you...I’m under painful necessity...”",5905.0,56287.0,160.3464,6.0,7.0,3.57
66.0,0,0.0,12,2719.0,3321.0,181.41666666666666,2.0,4.0,27,EL,0.43355607986450195,0.41590842604637146,0.013279277831315994,0.004591723438352346,0.09088610857725143,0.036921426653862,0.0048569547943770885,0.204121932387352,0.7249752283096313,0.0709027722477912,5.0,2.7055555555555553,0.5762666666666667,0.79,0.236,0.4196,0.65,0.173,66,"Seeing the envelope, the French girl guessed what was meant, and for the first time during their lessons her face quivered and her cold, business-like expression vanished.",2719.0,3321.0,181.41666666666666,2.0,4.0,3.57
67.0,0,0.0,12,2514.0,2500.0,217.3125,2.0,1.0,15,EL,0.008100335486233234,0.018634667620062828,0.906894862651825,0.002347804605960846,0.05468827486038208,0.003936538007110357,0.0053975339978933334,0.1846807599067688,0.7640674710273743,0.0512517057359218,5.2,3.3971428571428572,0.56525,0.939,0.321,0.414125,0.686,0.16,67,"She coloured a little, and dropping her eyes, began nervously fingering her slender gold chain.",2514.0,2500.0,217.3125,2.0,1.0,3.57
68.0,1,0.6783216783216783,12,4888.0,5138.0,200.34466666666668,7.0,8.0,26,EL,0.7953118085861206,0.12045329809188843,0.0023849501740187407,0.0023154127411544323,0.046242453157901764,0.027411488816142082,0.005880480632185936,0.5036088228225708,0.4449619650840759,0.0514292642474174,4.148148148148148,2.11,0.492,0.865,0.115,0.491875,0.84,0.24,68,"And Vorotov, seeing her perturbation, realised how much a rouble meant to her, and how bitter it would be to her to lose what she was earning.",4888.0,5138.0,200.34466666666668,7.0,8.0,3.57
69.0,1,0.2184466019417475,12,6374.0,13270.0,183.12714285714287,8.0,6.0,34,EL,0.04215022921562195,0.007092762738466263,0.9082043766975403,0.0018996153958141804,0.018109481781721115,0.012743384577333927,0.009800036437809467,0.5922088027000427,0.3789072632789612,0.028883995488286,4.361111111111111,2.867714285714286,0.4921428571428571,0.914,0.22,0.41735714285714287,0.696,0.26,69,"“I ought to tell you,” he muttered, growing more and more confused, and quavering inwardly; he hurriedly stuffed the envelope into his pocket and went on: “Excuse me, I...I must leave you for ten minutes.”",6374.0,13270.0,183.12714285714287,8.0,6.0,3.57
70.0,0,0.0,12,4920.0,14288.0,176.88235294117646,2.0,4.0,41,EL,0.18245989084243774,0.5913215279579163,0.022132882848381996,0.003280328121036291,0.17970159649848938,0.014169326983392239,0.006934447679668665,0.2268531620502472,0.7349413633346558,0.0382055453956127,3.5813953488372094,2.447906976744186,0.545,0.757,0.184,0.376625,0.594,0.23,70,"And trying to appear as though he had not in the least meant to get rid of her, but only to ask her permission to leave her for a short time, he went into the next room and sat there for ten minutes.",4920.0,14288.0,176.88235294117646,2.0,4.0,3.57
71.0,0,0.0,12,2474.0,2722.0,189.0,1.0,1.0,29,EL,0.0033444142900407314,0.3297448754310608,0.03793977200984955,0.004909915383905172,0.10923700034618378,0.49117374420166016,0.023650268092751503,0.6615815162658691,0.3197942972183227,0.018624247983098,4.344827586206897,2.481379310344828,0.466,0.802,0.153,0.4859,0.811,0.235,71,"And then he returned more embarrassed than ever: it struck him that she might have interpreted his brief absence in some way of her own, and he felt awkward.",2474.0,2722.0,189.0,1.0,1.0,3.57
72.0,0,0.0,12,364.0,466.0,178.5,1.0,1.0,4,EL,0.013739082962274551,0.06118791177868843,0.10707194358110428,0.03329535201191902,0.7358202338218689,0.02435232326388359,0.024533210322260857,0.1966732442378997,0.7340825200080872,0.0692441314458847,5.0,2.195,0.6905,0.704,0.677,0.573,0.577,0.569,72,The lessons began again.,364.0,466.0,178.5,1.0,1.0,3.57
73.0,0,0.0,12,1426.0,1426.0,185.5,1.0,1.0,6,EL,0.053040362894535065,0.40171027183532715,0.01815207302570343,0.005643208511173725,0.13937337696552277,0.3746340572834015,0.007446613162755966,0.5639311075210571,0.4223717153072357,0.0136972162872552,4.5,2.492,0.791,0.802,0.78,0.6345000000000001,0.667,0.602,73,Yorotov felt no interest in them.,1426.0,1426.0,185.5,1.0,1.0,3.57
74.0,0,0.0,12,3016.0,4322.0,162.44416666666666,4.0,5.0,26,EL,0.41499775648117065,0.334313303232193,0.0073424517177045345,0.005883102770894766,0.2166837602853775,0.018219823017716408,0.0025598560459911823,0.1658013314008712,0.7420793175697327,0.0921192914247512,4.518518518518518,2.4252000000000002,0.6591111111111112,0.938,0.21,0.5033333333333333,0.64,0.346,74,"Realising that he would gain nothing from the lessons, he gave the French girl liberty to do as she liked, asking her nothing and not interrupting her.",3016.0,4322.0,162.44416666666666,4.0,5.0,3.57
75.0,0,0.0,12,7762.0,10656.0,156.04,13.0,12.0,43,EL,0.008148943074047565,0.969167947769165,0.002017546445131302,0.0011578162666410208,0.014612333849072456,0.003881696844473481,0.001013710512779653,0.2745055556297302,0.6022467613220215,0.1232475936412811,4.2272727272727275,2.888181818181818,0.6442222222222223,0.847,0.302,0.41083333333333333,0.708,0.179,75,"She translated away as she pleased ten pages during a lesson, and he did not listen, breathed hard, and having nothing better to do, gazed at her curly head, or her soft white hands or her neck and sniffed the fragrance of her clothes.",7762.0,10656.0,156.04,13.0,12.0,3.57
76.0,0,0.0,12,8296.0,12536.0,156.65566666666666,13.0,13.0,49,EL,0.9724804759025574,0.013502422720193863,0.003900079056620598,0.0006036402191966772,0.002581006148830056,0.006279937457293272,0.0006523531628772616,0.8011777997016907,0.1842988282442093,0.0145234614610672,4.58,2.5147999999999997,0.5533913043478261,0.949,0.01,0.5100869565217391,0.802,0.24,76,"He caught himself thinking very unsuitable thoughts, and felt ashamed, or he was moved to tenderness, and then he felt vexed and wounded that she was so cold and business-like with him, and treated him as a pupil, never smiling and seeming afraid that he might accidentally touch her.",8296.0,12536.0,156.65566666666666,13.0,13.0,3.57
77.0,0,0.0,12,3552.0,8798.0,154.135625,3.0,6.0,28,EL,0.09176182746887207,0.30163687467575073,0.017135171219706535,0.00554006127640605,0.3420029580593109,0.06309299170970917,0.1788301318883896,0.4966939687728882,0.4346315562725067,0.0686745420098304,4.206896551724138,2.36551724137931,0.666923076923077,0.959,0.073,0.4453076923076923,0.771,0.222,77,"He kept wondering how to inspire her with confidence and get to know her better, and to help her, to make her understand how badly she taught, poor thing.",3552.0,8798.0,154.135625,3.0,6.0,3.57
78.0,0,0.0,12,372.0,398.0,170.0,0.0,1.0,3,EL,0.025729462504386902,0.054198697209358215,0.05635232850909233,0.0988444909453392,0.6538925170898438,0.033850278705358505,0.0771322026848793,0.0578716397285461,0.7500657439231873,0.1920625865459442,3.6666666666666665,3.9450000000000003,0.6305000000000001,0.719,0.542,0.28049999999999997,0.292,0.269,78,One day Mdlle.,372.0,398.0,170.0,0.6594427244582043,1.0,3.57
79.0,1,0.8347826086956521,12,5371.0,6791.0,194.11904761904762,8.0,6.0,43,EL,0.020081767812371254,0.7365942597389221,0.06995172053575516,0.008320174179971218,0.1417539119720459,0.0077375066466629505,0.015560653991997242,0.0541310235857963,0.7008688449859619,0.2450001835823059,3.977777777777778,2.582790697674419,0.6245,0.906,0.188,0.4114,0.775,0.133,79,"Enquête came to the lesson in a smart pink dress, slightly décolleté, and surrounded by such a fragrance that she seemed to be wrapped in a cloud, and, if one blew upon her, ready to fly away into the air or melt away like smoke.",5371.0,6791.0,194.11904761904762,8.0,6.0,3.57
80.0,1,1.0,12,3588.0,2522.0,179.16666666666666,5.0,2.0,24,EL,0.036143332719802856,0.09690146893262863,0.01198451966047287,0.006841396912932396,0.5155435800552368,0.31733399629592896,0.015251741744577885,0.0885909050703048,0.8190715312957764,0.0923376977443695,4.0,2.3433333333333333,0.6343333333333333,0.894,0.5,0.4221111111111111,0.84,0.24,80,"She apologised and said she could stay only half an hour for the lesson, as she was going straight from the lesson to a dance.",3588.0,2522.0,179.16666666666666,5.0,2.0,3.57
81.0,1,0.099236641221374,12,14323.0,35805.0,177.40076923076924,21.0,22.0,89,EL,0.00261898641474545,0.05150348320603371,0.006865407340228558,0.002472811145707965,0.021067623049020767,0.9028630256652832,0.012608644552528858,0.4833957254886627,0.4567254483699798,0.0598787032067775,4.571428571428571,2.7052222222222224,0.6107142857142857,0.906,0.225,0.4104047619047619,0.864,0.133,81,"He looked at her throat and the back of her bare neck, and thought he understood why Frenchwomen had the reputation of frivolous creatures easily seduced; he was carried away by this cloud of fragrance, beauty, and bare flesh, while she, unconscious of his thoughts and probably not in the least interested in them, rapidly turned over the pages and translated at full steam:  “‘He was walking the street and meeting a gentleman his friend and saying, “Where are you striving to seeing your face so pale it makes me sad.”’”",14323.0,35805.0,177.40076923076924,21.0,22.0,3.57
82.0,0,0.0,12,2174.0,5026.0,178.0,3.0,5.0,12,EL,0.005312958266586065,0.0035479580983519554,0.0008987156907096505,0.025075940415263176,0.8916321396827698,0.011812279000878334,0.061719976365566254,0.0862408056855201,0.845163106918335,0.0685960948467254,5.230769230769231,2.4554545454545456,0.623375,0.802,0.471,0.31425,0.429,0.21,82,"The “Mémoires” had long been finished, and nowAlice was translating some other book.",2174.0,5026.0,178.0,3.0,5.0,3.57
83.0,0,0.0,12,3868.0,7592.0,150.06666666666666,5.0,6.0,26,EL,0.12933368980884552,0.362827330827713,0.03712903708219528,0.004435072187334299,0.20836462080478668,0.2403402030467987,0.017570102587342262,0.4523012042045593,0.5194797515869141,0.0282190963625907,4.037037037037037,2.3764,0.5703076923076923,0.719,0.375,0.3504615384615385,0.642,0.16,83,"One day she came an hour too early for the lesson, apologizing and saying that she wanted to leave at seven and go to the Little Theatre.",3868.0,7592.0,150.06666666666666,5.0,6.0,3.57
84.0,0,0.0,12,1582.0,2060.0,142.0,2.0,2.0,14,EL,0.010779627598822117,0.9729940891265869,0.004929699935019016,0.0023294701240956783,0.0064849164336919785,0.0017629939829930663,0.0007192324846982956,0.0281784124672412,0.9044213891029358,0.0674001350998878,4.714285714285714,2.643333333333333,0.65225,0.76,0.51,0.39675,0.577,0.269,84,"Seeing her out after the lesson, Vorotov dressed and went to the theatre himself.",1582.0,2060.0,142.0,2.0,2.0,3.57
85.0,0,0.0,12,3246.0,3674.0,169.53666666666666,2.0,2.0,20,EL,0.037534262984991074,0.09439312666654587,0.003063812153413892,0.03256179764866829,0.8076821565628052,0.012319797649979591,0.012444975785911083,0.0887910649180412,0.6635053157806396,0.2477036118507385,4.318181818181818,2.341904761904762,0.6765555555555556,0.929,0.51,0.44477777777777777,0.837,0.148,85,"He went, and fancied that he was going simply for change and amusement, and that he was not thinking aboutAlice at all.",3246.0,3674.0,169.53666666666666,2.0,2.0,3.57
86.0,4,0.7634854771784232,12,6254.0,7734.0,170.405,7.0,6.0,43,EL,0.011373977176845074,0.3506229817867279,0.06835461407899857,0.0029465118423104286,0.08186691999435425,0.47489187121391296,0.009942988865077496,0.8212102055549622,0.1644862294197082,0.0143036292865872,4.488372093023256,2.3685,0.6055333333333334,0.833,0.214,0.40946666666666665,0.712,0.148,86,"He could not admit that a serious man, preparing for a learned career, lethargic in his habits, could fling up his work and go to the theatre simply to meet there a girl he knew very little, who was unintelligent and utterly unintellectual.",6254.0,7734.0,170.405,7.0,6.0,3.57
87.0,4,0.7676348547717843,12,5656.0,6776.0,155.033,5.0,6.0,42,EL,0.873389720916748,0.006264788564294577,0.0332910381257534,0.001670552184805274,0.042937032878398895,0.0067607020027935505,0.03568621352314949,0.5996059775352478,0.3577353656291961,0.0426586680114269,4.642857142857143,2.480238095238095,0.5793157894736842,0.827,0.071,0.4116315789473684,0.75,0.24,87,"Yet for some reason his heart was beating during the intervals, and without realizing what he was doing, he raced about the corridors and foyer like a boy impatiently looking for some one, and he was disappointed when the interval was over.",5656.0,6776.0,155.033,5.0,6.0,3.57
88.0,4,1.0,12,3074.0,3472.0,156.9375,3.0,2.0,41,EL,0.0028582054655998945,0.004254112485796213,0.0003965333162341267,0.9795341491699219,0.005955412518233061,0.006274030078202486,0.0007276082178577781,0.0035967053845524,0.04471892490983,0.9516844749450684,4.7073170731707314,2.5423076923076926,0.7170625,0.96,0.146,0.4876875,0.783,0.269,88,"And when he saw the familiar pink dress and the handsome shoulders under the tulle, his heart quivered as though with a foretaste of happiness; he smiled joyfully, and for the first time in his life experienced the sensation of jealousy.",3074.0,3472.0,156.9375,3.0,2.0,3.57
89.0,4,0.7397260273972602,12,1588.0,2193.0,198.66666666666666,3.0,4.0,10,EL,0.005687909200787544,0.9736250042915344,0.009534289129078388,0.0005709206452593207,0.005476815160363913,0.0016642214031890035,0.0034409097861498594,0.9038882851600648,0.0919320806860923,0.0041795228607952,5.545454545454546,2.9799999999999995,0.5578571428571429,0.719,0.177,0.3337142857142857,0.43,0.2,89,Alice was walking with two unattractive-looking students and an officer.,1588.0,2193.0,198.66666666666666,3.0,4.0,3.57
90.0,0,0.0,12,1340.0,1190.0,204.7,1.0,1.0,8,EL,0.02121247723698616,0.7771070599555969,0.0018788700690492988,0.06220715865492821,0.12693823873996735,0.006909452378749847,0.003746714675799012,0.1255351155996322,0.551590621471405,0.3228742480278015,5.875,2.90125,0.7632,0.98,0.541,0.554,0.79,0.24,90,"She was laughing, talking loudly, and obviously flirting.",1340.0,1190.0,204.7,1.0,1.0,3.57
91.0,0,0.0,12,780.0,1652.0,163.75,1.0,2.0,7,EL,0.005181027576327324,0.047590576112270355,0.019615566357970238,0.006133459974080324,0.06849383562803268,0.004145482089370489,0.8488401174545288,0.3946698606014251,0.5678245425224304,0.0375055260956287,4.285714285714286,2.295,0.7036666666666666,0.757,0.635,0.337,0.389,0.269,91,Vorotov had never seen her like that.,780.0,1652.0,163.75,1.0,2.0,3.57
92.0,0,0.0,12,674.0,674.0,246.83333333333334,0.0,0.0,7,EL,0.00351755041629076,0.005078559275716543,0.0002765503595583141,0.958303689956665,0.017660224810242653,0.013603320345282555,0.0015600059414282441,0.0020958159584552,0.0354902446269989,0.962414026260376,5.714285714285714,2.4442857142857144,0.8224,1.0,0.67,0.3696,0.735,0.24,92,"She was evidently happy, contented, warm, sincere.",674.0,674.0,246.83333333333334,0.6319444444444444,0.7291666666666666,3.57
93.0,2,0.5,12,230.0,230.0,221.0,0.0,0.0,2,EL,0.18022507429122925,0.052853502333164215,0.00878127757459879,0.003604298457503319,0.07634233683347702,0.009629921056330204,0.6685635447502136,0.2286872863769531,0.7062367796897888,0.0650760158896446,3.5,1.815,,,,,,,93,What for?,230.0,230.0,221.0,0.2535211267605634,0.22535211267605637,3.57
94.0,2,1.0,12,132.0,132.0,156.0,0.0,0.0,1,EL,0.03125578910112381,0.007763604633510113,0.007148522883653641,0.0018334054620936513,0.022470202296972275,0.003715764731168747,0.9258126616477966,0.3205423653125763,0.6120098233222961,0.0674477741122245,3.0,1.86,,,,,,,94,Why?,132.0,132.0,156.0,0.18421052631578946,0.20175438596491224,3.57
95.0,2,1.0,12,1196.0,1196.0,151.85714285714286,0.0,0.0,13,EL,0.03626294434070587,0.14273159205913544,0.005157316103577614,0.02964937873184681,0.7658173441886902,0.008082166314125061,0.012299285270273685,0.0678909420967102,0.8425885438919067,0.0895205810666084,4.6923076923076925,2.3884615384615384,0.67475,0.906,0.48,0.33699999999999997,0.413,0.24,95,Perhaps because these men were her friends and belonged to her own circle.,1196.0,1196.0,151.85714285714286,3.0,2.9,3.57
96.0,2,0.7105263157894737,12,1136.0,1136.0,201.8,0.0,0.0,13,EL,0.0019170277519151568,0.00871580746024847,0.9729312062263489,0.0008322270005010068,0.003643206786364317,0.009119933471083641,0.0028406286146491766,0.672527551651001,0.3121423125267029,0.0153301740065217,4.769230769230769,2.4291666666666667,0.5066,0.802,0.061,0.4692,0.849,0.24,96,And Vorotov felt there was a terrible gulf between himself and that circle.,1136.0,1136.0,201.8,3.1707317073170733,3.1707317073170733,3.57
97.0,0,0.0,12,7256.0,8050.0,166.55826086956523,10.0,7.0,40,EL,0.18868762254714966,0.7017853260040283,0.00376915349625051,0.003959879744797945,0.08971664309501648,0.009814747609198093,0.00226656929589808,0.4780952632427215,0.4829354882240295,0.0389693118631839,3.85,2.68675,0.7145555555555556,0.906,0.329,0.46222222222222226,0.85,0.306,97,"He bowed to his teacher, but she gave him a chilly nod and walked quickly by; she evidently did not care for her friends to know that she had pupils, and that she had to give lessons to earn money.",7256.0,8050.0,166.55826086956523,10.0,7.0,3.57
98.0,4,0.2727272727272727,12,3878.0,6908.0,171.25727272727272,6.0,9.0,13,EL,0.0056931497529149055,0.008377092890441418,0.010546627454459667,0.8808155655860901,0.02537655085325241,0.03803475201129913,0.03115633875131607,0.0178851298987865,0.4142027497291565,0.5679121613502502,4.384615384615385,2.275,0.8066666666666666,1.0,0.67,0.4426666666666666,0.569,0.24,98,After the meeting at the theatre Vorotov realised that he was in love. . . .,3878.0,6908.0,171.25727272727272,6.0,9.0,3.57
99.0,4,0.2926829268292683,12,5132.0,5402.0,161.95388888888888,12.0,10.0,26,EL,0.019756847992539406,0.9219974875450134,0.0024813709314912558,0.007559855934232473,0.04286409541964531,0.0037628328427672386,0.0015775380888953805,0.0166740342974662,0.3764892220497131,0.6068366765975952,5.153846153846154,2.6992000000000003,0.6444615384615384,0.979,0.26,0.46076923076923076,0.82,0.255,99,"During the subsequent lessons he feasted his eyes on his elegant teacher, and without struggling with himself, gave full rein to his imaginations, pure and impure.",5132.0,5402.0,161.95388888888888,12.0,10.0,3.57
100.0,0,0.0,12,590.0,1838.0,147.5,1.0,2.0,1,EL,0.04327992722392082,0.12058863788843155,0.037975721061229706,0.029714610427618027,0.6017542481422424,0.10276906192302704,0.06391780823469162,0.2144877910614013,0.6091043949127197,0.1764077544212341,5.0,,,,,,,,100,Mdlle.,590.0,1838.0,147.5,1.0,2.0,3.57
101.0,0,0.0,12,5918.0,10388.0,154.4090909090909,6.0,7.0,41,EL,0.8010128140449524,0.14257840812206268,0.006410461384803057,0.0018195227021351457,0.01764652319252491,0.029718631878495216,0.0008136497344821692,0.5846536159515381,0.3697151839733124,0.0456310957670211,4.523809523809524,2.4937837837837837,0.5622222222222223,0.816,0.094,0.34844444444444445,0.602,0.173,101,"Enquête’s face did not cease to be cold; precisely at eight o’clock every evening she said coldly, “Au revoir, monsieur,” and he felt she cared nothing about him, and never would care anything about him, and that his position was hopeless.",5918.0,10388.0,154.4090909090909,6.0,7.0,3.57
102.0,4,0.3132530120481928,12,958.0,958.0,147.6,1.0,0.0,14,EL,0.044196274131536484,0.12569624185562134,0.526741623878479,0.01430888194590807,0.26354020833969116,0.012701228260993958,0.012815567664802074,0.0229387264698743,0.8314704298973083,0.1455908119678497,4.714285714285714,2.3814285714285717,0.679125,0.927,0.458,0.393625,0.577,0.157,102,"Sometimes in the middle of a lesson he would begin dreaming, hoping, making plans.",958.0,958.0,147.6,1.0,3.2627118644067794,3.57
103.0,4,1.0,12,5586.0,7258.0,148.19458333333333,7.0,6.0,50,EL,0.2964390516281128,0.6176245212554932,0.0058734421618282795,0.0038911872543394566,0.049967486411333084,0.022256746888160706,0.0039476449601352215,0.2209700495004654,0.6021662950515747,0.1768635958433151,4.38,2.459791666666667,0.63795,1.0,0.24,0.41719999999999996,0.75,0.173,103,"He inwardly composed declarations of love, remembered that Frenchwomen were frivolous and easily won, but it was enough for him to glance at the face of his teacher for his ideas to be extinguished as a candle is blown out when you bring it into the wind on the verandah.",5586.0,7258.0,148.19458333333333,7.0,6.0,3.57
104.0,4,0.2099236641221374,12,7682.0,10580.0,163.66,10.0,13.0,44,EL,0.05173897743225098,0.08434217423200607,0.6966421008110046,0.041940636932849884,0.0652935653924942,0.048256710171699524,0.011785733513534069,0.0287382174283266,0.310461163520813,0.6608005166053772,4.456521739130435,2.493695652173913,0.5830555555555557,1.0,0.134,0.4872222222222222,0.754,0.24,104,"Once, overcome, forgetting himself as though in delirium, he could not restrain himself, and barred her way as she was going from the study into the entry after the lesson, and, gasping for breath and stammering, began to declare his love:  “You are dear to me!",7682.0,10580.0,163.66,10.0,13.0,3.57
105.0,0,0.0,12,0.0,0.0,,0.0,0.0,1,EL,0.0301747377961874,0.024554923176765442,0.025393245741724968,0.049841683357954025,0.7002174258232117,0.07931774854660034,0.09050027281045914,0.188352420926094,0.7305243015289307,0.0811232328414917,1.0,3.93,,,,,,,105,I...,138.83582089552237,218.69651741293532,8.23485246327286,0.14925373134328357,0.16417910447761191,3.57
106.0,0,0.0,12,672.0,516.0,190.0,0.0,1.0,6,EL,0.01674007438123226,0.003982665948569775,0.002225681906566024,0.9387999176979065,0.017573999240994453,0.009949272498488426,0.010728384368121624,0.0066146380268037,0.0765626057982444,0.9168227314949036,3.8333333333333335,3.036,0.8825000000000001,1.0,0.765,0.4955,0.519,0.472,106,I love you!Allow me to speak.”,672.0,516.0,190.0,0.8613861386138614,1.0,3.57
