,negative,neutral,positive,anger,disgust,fear,joy,neutral,sadness,surprise,IA_DWELL_TIME,IA_REGRESSION_PATH_DURATION,IA_AVERAGE_FIX_PUPIL_SIZE,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT_FULL_COUNT,category
112.0,0.3802493512630462,0.5938565135002136,0.0258940923959016,0.9076128602027893,0.04399165138602257,0.0066070957109332085,0.000982937403023243,0.029784351587295532,0.006123492028564215,0.004897641949355602,6657.0,8143.0,295.98833333333334,4.0,6.0,0
113.0,0.1424640715122223,0.8094894886016846,0.0480464585125446,0.4087557792663574,0.3982451260089874,0.12107416242361069,0.0024217700120061636,0.03207417204976082,0.013780170120298862,0.02364889346063137,0.0,0.0,,0.0,0.0,0
114.0,0.0445390827953815,0.7181334495544434,0.237327441573143,0.25278767943382263,0.16991853713989258,0.0273505337536335,0.04789009690284729,0.0643843412399292,0.008957227692008018,0.4287116229534149,0.0,0.0,,0.0,0.0,0
115.0,0.2931801676750183,0.6699028015136719,0.0369170308113098,0.008406048640608788,0.981913149356842,0.001241476507857442,0.0009672493324615061,0.004981955047696829,0.0012580911861732602,0.0012320864479988813,0.0,0.0,,0.0,0.0,0
116.0,0.0704458802938461,0.7789668440818787,0.1505872458219528,0.11602352559566498,0.02457183040678501,0.010344945825636387,0.024293143302202225,0.6380543112754822,0.011811155825853348,0.1749010533094406,0.0,0.0,,0.0,0.0,0
117.0,0.495923101902008,0.473225474357605,0.0308513920754194,0.07727672159671783,0.13591891527175903,0.1480175405740738,0.004501344170421362,0.5786638259887695,0.022190891206264496,0.03343072161078453,0.0,0.0,,0.0,0.0,0
118.0,0.1812219768762588,0.7101584672927856,0.1086195483803749,0.18416233360767365,0.06913458555936813,0.11035708338022232,0.013714942149817944,0.3514324128627777,0.2657162845134735,0.005482426844537258,0.0,0.0,,0.0,0.0,0
119.0,0.0570660680532455,0.7847796678543091,0.1581542044878006,0.13138635456562042,0.16749721765518188,0.0028468570671975613,0.01889580488204956,0.6576336622238159,0.01635005511343479,0.005390032194554806,0.0,0.0,,0.0,0.0,0
120.0,0.0029799425974488,0.1213275492191314,0.8756924867630005,0.01522102765738964,0.004062250722199678,0.003251809161156416,0.6823633313179016,0.22760111093521118,0.010717306286096573,0.05678315460681915,0.0,0.0,,0.0,0.0,0
121.0,0.0147564094513654,0.5855006575584412,0.3997429013252258,0.008502854034304619,0.006019119638949633,0.005338253919035196,0.30376768112182617,0.6476448774337769,0.01058450061827898,0.018142692744731903,0.0,0.0,,0.0,0.0,0
122.0,0.0033267433755099,0.0817084312438964,0.9149648547172546,0.012691444717347622,0.016665345057845116,0.0021488149650394917,0.7406960725784302,0.2000654637813568,0.010285218246281147,0.01744769886136055,0.0,0.0,,0.0,0.0,0
123.0,0.1079808920621872,0.6900863647460938,0.2019327729940414,0.06823430210351944,0.40277817845344543,0.004070245660841465,0.1260564774274826,0.35813194513320923,0.03186248987913132,0.008866301737725735,0.0,0.0,,0.0,0.0,0
124.0,0.0930240228772163,0.8442490100860596,0.0627268329262733,0.029852254316210747,0.1558992713689804,0.02218361385166645,0.008923918940126896,0.7132527232170105,0.027505401521921158,0.042382821440696716,0.0,0.0,,0.0,0.0,0
125.0,0.0045637865550816,0.1050144433975219,0.8904217481613159,0.012777067720890045,0.04164455831050873,0.00379058625549078,0.4667697846889496,0.45544925332069397,0.006099302787333727,0.013469470664858818,0.0,0.0,,0.0,0.0,0
126.0,0.0070241051726043,0.2287755906581878,0.7642003893852234,0.39740291237831116,0.03738536313176155,0.00975138321518898,0.23611171543598175,0.2875616252422333,0.006752537563443184,0.02503446862101555,0.0,0.0,,0.0,0.0,0
127.0,0.1632626503705978,0.7703527808189392,0.0663844868540763,0.1920906901359558,0.2540767192840576,0.1561082899570465,0.0038243343587964773,0.20400255918502808,0.02314659208059311,0.16675086319446564,75.0,75.0,344.0,1.0,0.0,1
128.0,0.1337999105453491,0.8139714598655701,0.0522286221385002,0.019089212641119957,0.11645562201738358,0.012245644815266132,0.012587093748152256,0.7459868788719177,0.023365341126918793,0.07027018070220947,3369.0,5893.0,359.52125,6.0,6.0,0
129.0,0.0238755922764539,0.759853720664978,0.216270700097084,0.05397072806954384,0.08722592145204544,0.02588980831205845,0.023163877427577972,0.5837549567222595,0.04696102440357208,0.17903366684913635,254.0,329.0,327.0,0.0,1.0,1
130.0,0.2897630035877228,0.6844655275344849,0.0257715452462434,0.01285812072455883,0.06416017562150955,0.012003078125417233,0.03705542907118797,0.856419563293457,0.005343398079276085,0.012160345911979675,0.0,0.0,,0.0,0.0,1
131.0,0.0399121455848217,0.8078023195266724,0.1522855311632156,0.01384682022035122,0.042633164674043655,0.9065248966217041,0.001997568877413869,0.01165227685123682,0.010076591745018959,0.013268718495965004,0.0,0.0,,0.0,0.0,1
132.0,0.0373035259544849,0.8809987902641296,0.0816978439688682,0.08315365016460419,0.05392317473888397,0.23896987736225128,0.010250397026538849,0.5766392946243286,0.027417995035648346,0.009645587764680386,0.0,0.0,,0.0,0.0,0
133.0,0.2424658685922622,0.6470385789871216,0.1104956865310669,0.05930017679929733,0.024742398411035538,0.14783810079097748,0.012728389352560043,0.7180678844451904,0.010823527351021767,0.02649953030049801,872.0,1086.0,352.0,1.0,1.0,0
134.0,0.0556620992720127,0.8630291223526001,0.081308826804161,0.02448459528386593,0.022816479206085205,0.00841315183788538,0.004250227473676205,0.868201494216919,0.003840446937829256,0.06799354404211044,1830.0,1830.0,350.2,0.0,0.0,0
135.0,0.0516865700483322,0.9026141166687012,0.0456993244588375,0.05060495436191559,0.11730457842350006,0.31870436668395996,0.011228951625525951,0.3011925518512726,0.010787175968289375,0.19017742574214935,5118.0,5116.0,333.0,2.0,1.0,0
136.0,0.7371150851249695,0.2356686443090438,0.0272162910550832,0.16549065709114075,0.7902228236198425,0.020393041893839836,0.0009827333269640803,0.005747406277805567,0.010690774768590927,0.006472553592175245,6682.0,7688.0,305.8071428571429,3.0,4.0,0
137.0,0.3180634379386902,0.6399086117744446,0.0420279949903488,0.0778028666973114,0.02464694157242775,0.02698354795575142,0.002849893644452095,0.01429580058902502,0.006475227884948254,0.8469457626342773,428.0,428.0,309.5,0.0,0.0,0
138.0,0.1692140996456146,0.7932916283607483,0.0374942757189273,0.024917975068092346,0.0448247566819191,0.0033083604648709297,0.004549751058220863,0.8725660443305969,0.011093035340309143,0.038740165531635284,8698.0,8335.0,321.472,6.0,2.0,0
139.0,0.3992506563663482,0.5492914319038391,0.0514580383896827,0.009327703155577183,0.04466542601585388,0.008630224503576756,0.013658028095960617,0.6625127792358398,0.032268423587083817,0.22893747687339783,1390.0,1390.0,322.0,0.0,0.0,0
140.0,0.895377516746521,0.0958550199866294,0.0087674343958497,0.5703263282775879,0.3918972909450531,0.009020891971886158,0.0009115939610637724,0.020496279001235962,0.006278459448367357,0.001069166581146419,3872.0,3218.0,338.87333333333333,7.0,6.0,0
141.0,0.8412082195281982,0.1403028666973114,0.0184889882802963,0.3597068786621094,0.6025009155273438,0.00604265509173274,0.0007652491331100464,0.01909685507416725,0.008997609838843346,0.0028896608855575323,826.0,516.0,340.0,0.0,0.0,0
142.0,0.2970581948757171,0.6675978302955627,0.0353440195322036,0.03047681227326393,0.10926295071840286,0.09998973459005356,0.0031248920131474733,0.2503831386566162,0.02296299859881401,0.48379942774772644,1512.0,1294.0,335.66499999999996,1.0,1.0,0
143.0,0.2566129565238952,0.7003943920135498,0.0429926067590713,0.03310983628034592,0.0379784069955349,0.004279497545212507,0.003311878303065896,0.9117451906204224,0.005220947787165642,0.004354332108050585,4106.0,7568.0,313.19166666666666,5.0,7.0,0
144.0,0.4562049508094787,0.5267239212989807,0.0170710273087024,0.2803800702095032,0.26549023389816284,0.04258881136775017,0.0025206217542290688,0.28718701004981995,0.10320526361465454,0.01862795278429985,2294.0,2376.0,328.1666666666667,2.0,1.0,0
145.0,0.7642446756362915,0.2263724952936172,0.0093826875090599,0.7200537919998169,0.22170817852020264,0.014810079708695412,0.0013546760892495513,0.02160484716296196,0.010576360858976841,0.009892122820019722,1632.0,1632.0,293.3333333333333,0.0,0.0,0
146.0,0.2536931037902832,0.6918658018112183,0.0544410422444343,0.0412394180893898,0.04165015369653702,0.002619428327307105,0.03484514728188515,0.812910258769989,0.021107858046889305,0.04562767967581749,25362.0,27538.0,293.59285714285716,21.0,18.0,0
147.0,0.0795335248112678,0.8531714677810669,0.067294992506504,0.26282936334609985,0.6987456679344177,0.005214379169046879,0.0048503088764846325,0.018504129722714424,0.00808873400092125,0.0017674688715487719,10498.0,10770.0,312.92375,4.0,5.0,0
148.0,0.0036241766065359,0.0719246491789817,0.9244511127471924,0.024868320673704147,0.005504692438989878,0.001889187260530889,0.7427023649215698,0.041003696620464325,0.00806278083473444,0.1759689450263977,1354.0,1836.0,330.0,1.0,1.0,0
149.0,0.0137423444539308,0.6291028261184692,0.3571548461914062,0.041600652039051056,0.03512047231197357,0.020182425156235695,0.005870796274393797,0.18607117235660553,0.0182963814586401,0.6928581595420837,12302.0,11252.0,317.15333333333336,9.0,9.0,0
150.0,0.0805786326527595,0.8495239019393921,0.0698975846171379,0.03251516446471214,0.048963505774736404,0.37315014004707336,0.00663532130420208,0.4581601917743683,0.01378592662513256,0.06678963452577591,14324.0,18692.0,344.375,3.0,6.0,0
151.0,0.115696981549263,0.822210431098938,0.0620926804840564,0.11069933325052261,0.03149977698922157,0.3253680169582367,0.004448954481631517,0.3084165155887604,0.023986859247088432,0.19558054208755493,1372.0,1130.0,364.0,0.0,0.0,0
152.0,0.1383764147758484,0.8028901219367981,0.0587333887815475,0.01263036672025919,0.031261276453733444,0.015469578094780445,0.009121358394622803,0.8072987794876099,0.029956910759210587,0.09426161646842957,850.0,780.0,292.5,2.0,0.0,0
153.0,0.0615924969315528,0.8549413084983826,0.0834662020206451,0.024897726252675056,0.027272367849946022,0.24453213810920715,0.0029087853617966175,0.6799325346946716,0.010171518661081791,0.010284901596605778,10640.0,5768.0,346.75333333333333,9.0,6.0,0
154.0,0.0778635293245315,0.8373540043830872,0.084782563149929,0.034108716994524,0.01988060213625431,0.01549525000154972,0.004819570574909449,0.8708110451698303,0.0049298605881631374,0.049954939633607864,6646.0,2592.0,370.8525,9.0,5.0,0
155.0,0.5073314309120178,0.4534476101398468,0.0392209775745868,0.014452692121267319,0.08772508054971695,0.010031495243310928,0.0019617932848632336,0.8334708213806152,0.023511286824941635,0.028846828266978264,10854.0,8634.0,365.1666666666667,5.0,10.0,0
156.0,0.1955911368131637,0.750191867351532,0.0542170330882072,0.1830209195613861,0.2369253784418106,0.16959820687770844,0.0062743197195231915,0.34586602449417114,0.052963003516197205,0.005352238193154335,4628.0,4246.0,354.0,1.0,2.0,0
157.0,0.2665855288505554,0.6435562968254089,0.0898582711815834,0.05106373131275177,0.020738117396831512,0.02578245848417282,0.002958894707262516,0.01574419066309929,0.005368256475776434,0.8783444166183472,1870.0,934.0,321.5,1.0,0.0,0
158.0,0.076382540166378,0.8651373982429504,0.0584801360964775,0.11064212769269943,0.32643893361091614,0.29836854338645935,0.004750421736389399,0.1538309007883072,0.015980277210474014,0.08998885005712509,10972.0,29420.0,387.88933333333335,7.0,12.0,0
159.0,0.049616452306509,0.8441061973571777,0.1062774062156677,0.010044255293905735,0.02737375907599926,0.003785357577726245,0.00514356791973114,0.9299319386482239,0.003598820185288787,0.020122356712818146,918.0,918.0,343.0,0.0,0.0,0
160.0,0.1071653589606285,0.7042363882064819,0.1885981410741806,0.01045886892825365,0.017089150846004486,0.006917282473295927,0.005295516923069954,0.9420369267463684,0.007690389174968004,0.010511862114071846,418.0,418.0,333.0,0.0,0.0,0
161.0,0.2788962125778198,0.6846415996551514,0.0364621989428997,0.006879823748022318,0.02233307994902134,0.003668457269668579,0.0031012871768325567,0.8029851913452148,0.03284260630607605,0.12818951904773712,1896.0,43665.0,323.5566666666667,1.0,3.0,0
162.0,0.9720557928085328,0.0244264639914035,0.0035177341196686,0.09571345150470734,0.8704904317855835,0.003947316203266382,0.0007128706783987582,0.014624263159930706,0.007263971958309412,0.007247655652463436,2092.0,2092.0,342.6666666666667,0.0,0.0,0
163.0,0.02135456725955,0.3030453026294708,0.6756001114845276,0.36420315504074097,0.18068863451480865,0.16834549605846405,0.009815244935452938,0.041586894541978836,0.1652795374393463,0.07008104771375656,1268.0,1268.0,392.3333333333333,0.0,0.0,0
164.0,0.2083813399076461,0.7546342611312866,0.0369843728840351,0.05152985081076622,0.03589874133467674,0.005884166806936264,0.00438252929598093,0.42920222878456116,0.007336279843002558,0.46576613187789917,1408.0,1408.0,360.75,0.0,0.0,0
165.0,0.0442278869450092,0.8536984920501709,0.1020736843347549,0.006535822991281748,0.005780666135251522,0.004326402675360441,0.005991462618112564,0.9105433225631714,0.004604869056493044,0.06221741437911987,2104.0,2104.0,317.25,0.0,0.0,0
166.0,0.0678152590990066,0.8005293607711792,0.1316553652286529,0.0353982038795948,0.10931747406721115,0.5598046183586121,0.01718788966536522,0.21570198237895966,0.025531897321343422,0.03705790266394615,1014.0,1014.0,330.77666666666664,0.0,0.0,0
167.0,0.0191213823854923,0.7460302710533142,0.2348482310771942,0.015885543078184128,0.05262758582830429,0.0530242957174778,0.04062851518392563,0.790500283241272,0.021291060373187065,0.02604268491268158,3578.0,3154.0,377.2142857142857,2.0,0.0,1
168.0,0.1385744959115982,0.7599948644638062,0.1014306247234344,0.04639521613717079,0.359000563621521,0.14562344551086426,0.005251983180642128,0.33034878969192505,0.046785417944192886,0.06659453362226486,21752.0,23194.0,321.7453125,10.0,11.0,1
169.0,0.0461349934339523,0.5927977561950684,0.3610671758651733,0.7570830583572388,0.019380172714591026,0.15161965787410736,0.007926160469651222,0.04674205556511879,0.0081888847053051,0.009059939533472061,318.0,318.0,315.0,0.0,0.0,0
170.0,0.4134926795959472,0.5564157962799072,0.0300914831459522,0.48346513509750366,0.003893056185916066,0.5012674927711487,0.0018392301863059402,0.0035171315539628267,0.0030835166107863188,0.00293451058678329,6622.0,6162.0,343.0835714285714,3.0,2.0,0
171.0,0.0461349934339523,0.5927977561950684,0.3610671758651733,0.7570830583572388,0.019380172714591026,0.15161965787410736,0.007926160469651222,0.04674205556511879,0.0081888847053051,0.009059939533472061,800.0,622.0,327.25,2.0,1.0,0
172.0,0.0258376952260732,0.796820342540741,0.1773420721292495,0.015676725655794144,0.1117437407374382,0.022579796612262726,0.3196607530117035,0.4904021918773651,0.03359309211373329,0.006343764252960682,9688.0,14158.0,337.69,5.0,8.0,0
173.0,0.0461349934339523,0.5927977561950684,0.3610671758651733,0.7570830583572388,0.019380172714591026,0.15161965787410736,0.007926160469651222,0.04674205556511879,0.0081888847053051,0.009059939533472061,0.0,0.0,,0.0,0.0,0
174.0,0.0427788123488426,0.7184494733810425,0.2387716323137283,0.1589977741241455,0.1539725363254547,0.017077606171369553,0.02354162372648716,0.6036757826805115,0.019422056153416634,0.023312615230679512,2478.0,1756.0,351.25,3.0,1.0,0
175.0,0.0461350455880165,0.5927979946136475,0.3610669374465942,0.7570830583572388,0.019380172714591026,0.15161965787410736,0.007926160469651222,0.04674205556511879,0.0081888847053051,0.009059939533472061,1244.0,2222.0,398.83500000000004,0.0,1.0,0
176.0,0.2420981228351593,0.6951560378074646,0.0627457797527313,0.17063844203948975,0.2780948877334595,0.12955684959888458,0.007673685904592276,0.3516996502876282,0.024071156978607178,0.03826528415083885,2506.0,2506.0,390.75,0.0,0.0,0
177.0,0.2384550273418426,0.4145236909389496,0.3470213115215301,0.04919622093439102,0.1205538958311081,0.0065900906920433044,0.38846486806869507,0.4008426070213318,0.015537516213953495,0.018814796581864357,3350.0,4314.0,370.14285714285717,1.0,2.0,0
178.0,0.0628289580345153,0.8793608546257019,0.0578101761639118,0.04084180295467377,0.031464528292417526,0.004524347838014364,0.0065523539669811726,0.8708675503730774,0.011554808355867863,0.034194618463516235,1344.0,1344.0,399.0,0.0,0.0,0
179.0,0.2743636965751648,0.4508669376373291,0.2747693657875061,0.02679264172911644,0.19301892817020416,0.1222001314163208,0.004143933765590191,0.6083073019981384,0.03395537659525871,0.011581763625144958,4174.0,2906.0,327.90000000000003,7.0,5.0,1
180.0,0.874773383140564,0.1139353737235069,0.0112912850454449,0.012972964905202389,0.009422223083674908,0.6606943607330322,0.0027002873830497265,0.00827034842222929,0.30142346024513245,0.004516311455518007,23190.0,45422.0,316.89102564102564,20.0,22.0,1
181.0,0.9463700652122498,0.0470487028360366,0.0065813604742288,0.021789269521832466,0.01605820469558239,0.01272739376872778,0.3231378495693207,0.15407079458236694,0.019703563302755356,0.4525128901004791,806.0,806.0,356.5,0.0,0.0,0
182.0,0.1773094683885574,0.7838971018791199,0.0387933403253555,0.03505637124180794,0.05643463507294655,0.7406248450279236,0.007530642207711935,0.10305488109588623,0.018289674073457718,0.03900894895195961,2709.0,2072.0,354.35,4.0,2.0,0
183.0,0.0654508844017982,0.8667585849761963,0.0677903965115547,0.014551576226949692,0.06036480516195297,0.8471402525901794,0.005010382737964392,0.013825353235006332,0.0064236195757985115,0.05268409475684166,3820.0,4097.0,338.666,2.0,2.0,0
184.0,0.5195817947387695,0.4573948085308075,0.0230234079062938,0.017199479043483734,0.029948582872748375,0.8695513606071472,0.0032067489810287952,0.046367622911930084,0.029464172199368477,0.0042620389722287655,11088.0,5602.0,350.443125,12.0,8.0,2
185.0,0.1432287842035293,0.7203584313392639,0.1364127099514007,0.001963445683941245,0.0025529616978019476,0.9867968559265137,0.0010484824888408184,0.002255800412967801,0.0024269551504403353,0.002955629723146558,28768.0,28012.0,329.02684210526314,24.0,21.0,2
186.0,0.0290858149528503,0.345712810754776,0.625201404094696,0.010530905798077583,0.5598646998405457,0.035310883074998856,0.032959986478090286,0.2177402377128601,0.1049119085073471,0.038681354373693466,11270.0,18070.0,328.5733333333333,11.0,14.0,4
187.0,0.0363397262990474,0.8891510367393494,0.0745091587305069,0.01425833161920309,0.8581094145774841,0.09964289516210556,0.004201856441795826,0.013535025529563427,0.002675951225683093,0.007576574105769396,8972.0,37220.0,308.56,4.0,6.0,4
188.0,0.2788680791854858,0.6193798184394836,0.1017521619796752,0.2346901297569275,0.13320493698120117,0.015369546599686146,0.00988388154655695,0.01392379216849804,0.047818753868341446,0.5451089143753052,828.0,1848.0,294.0,1.0,1.0,4
189.0,0.0568876750767231,0.3628866076469421,0.5802257061004639,0.022990893572568893,0.04313069209456444,0.0033791533205658197,0.0042737750336527824,0.014987904578447342,0.008148242719471455,0.9030893445014954,112.0,1548.0,279.0,0.0,1.0,4
190.0,0.0418853536248207,0.6706363558769226,0.2874782681465149,0.011108104139566422,0.06011774390935898,0.0010832413099706173,0.010112186893820763,0.8656666874885559,0.007888530381023884,0.04402339085936546,8148.0,6622.0,309.6383333333333,10.0,7.0,4
191.0,0.0033483633305877,0.1217492073774337,0.8749024271965027,0.0073814308270812035,0.42240098118782043,0.07299945503473282,0.1016232892870903,0.23242296278476715,0.007123150397092104,0.15604880452156067,28666.0,55842.0,312.20108695652175,24.0,26.0,4
192.0,0.0011464460985735,0.0260569620877504,0.972796618938446,0.0012887074844911695,0.0016773719107732177,0.0004994243499822915,0.9869257211685181,0.003909213934093714,0.0033243540674448013,0.0023751959670335054,16552.0,25714.0,304.36863636363637,11.0,11.0,4
193.0,0.7073606848716736,0.2735792994499206,0.0190600156784057,0.03190348669886589,0.0574222058057785,0.15719285607337952,0.0030936466064304113,0.043351005762815475,0.0752527266740799,0.6317840814590454,5132.0,10710.0,347.97875,1.0,2.0,4
194.0,0.0027116918936371,0.073284812271595,0.924003541469574,0.004336299374699593,0.0069837369956076145,0.000502267328556627,0.9654917120933533,0.014661453664302826,0.0021464957389980555,0.005878042429685593,20546.0,22508.0,317.30263157894734,9.0,7.0,4
195.0,0.3419045209884643,0.5079880356788635,0.1501074731349945,0.025106502696871758,0.015177743509411812,0.22760099172592163,0.007474323734641075,0.05775311961770058,0.027631789445877075,0.6392555832862854,10050.0,171050.0,316.57388888888886,1.0,5.0,4
196.0,0.3421160876750946,0.5917397141456604,0.0661441385746002,0.08831997960805893,0.06701724231243134,0.151401087641716,0.006643565837293863,0.10854960232973099,0.04060719907283783,0.5374614000320435,2340.0,1952.0,346.25,1.0,0.0,4
197.0,0.1282563209533691,0.8148115277290344,0.0569321103394031,0.06534143537282944,0.07728885114192963,0.6020734310150146,0.011343440040946007,0.16441820561885834,0.016742892563343048,0.06279172003269196,2897.0,2260.0,348.6666666666667,4.0,3.0,4
198.0,0.443593829870224,0.5335047245025635,0.0229014419019222,0.0128264669328928,0.052959952503442764,0.7398596405982971,0.002484620548784733,0.03150435909628868,0.15507139265537262,0.0052934736013412476,5538.0,7174.0,360.8522222222222,5.0,5.0,4
199.0,0.0488908439874649,0.8929286003112793,0.0581803694367408,0.049961499869823456,0.06544623523950577,0.6394900679588318,0.012450752779841423,0.18260596692562103,0.009123366326093674,0.040922220796346664,3378.0,2526.0,327.6,1.0,0.0,4
200.0,0.1348951309919357,0.8109495043754578,0.0541552528738975,0.027341516688466072,0.8015680313110352,0.008231300860643387,0.002381834201514721,0.13800247013568878,0.005673970561474562,0.016800856217741966,5908.0,8258.0,329.805,5.0,5.0,4
201.0,0.0721245929598808,0.7700675129890442,0.1578078866004943,0.011342641897499561,0.006573920138180256,0.004795969929546118,0.08176904916763306,0.6971723437309265,0.005615496542304754,0.19273051619529724,4836.0,1602.0,350.2033333333333,3.0,2.0,0
202.0,0.1619881242513656,0.7277104258537292,0.1103014573454856,0.007695877458900213,0.006187574937939644,0.003988905344158411,0.011279221624135971,0.951099693775177,0.002805132418870926,0.01694360189139843,970.0,290.0,330.33,2.0,1.0,0
